DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
118635	47	31	63	303069	0
118755	187	31	187	303465	0

119255	533	31	533	303483	0
119407	219	31	219	303384	0
119467	93	0	62	302979	0
119565	32	31	63	303177	0

120081	616	16	601	303375	0
120298	250	16	250	303042	0
120375	110	31	125	302880	0
120606	265	16	250	303375	0

120916	344	16	344	302718	0
120959	109	32	125	303393	0
121042	49	15	32	303123	0

121612	675	31	691	303276	0
121645	62	31	62	303132	0
121743	31	31	31	303312	0
121862	219	0	188	303132	0
122325	563	31	594	303393	0

122448	156	31	156	303393	0
122595	47	15	31	302700	0
122639	78	0	63	302952	0
123215	676	16	692	303483	0

123321	172	0	156	303357	0
123397	110	15	125	303690	0
123604	140	32	157	303348	0
123661	157	31	156	303231	0

124200	673	16	658	303519	0
124441	141	31	156	302871	0
124455	47	15	31	303438	0
124453	31	16	32	303483	0

125144	859	32	875	303564	1
125228	16	47	31	303816	1
125291	31	47	31	303348	0
125319	94	16	63	303654	0
125876	657	16	657	303582	0

125982	172	0	156	303330	0
126076	62	0	62	303438	0
126160	16	16	32	303348	0
126694	735	31	750	303168	0

126823	62	0	31	303438	0
126801	78	16	94	303537	0
127080	313	15	312	303690	1
127195	15	31	31	303609	0
127510	547	16	532	303510	0

127809	266	0	250	303240	0
127890	47	15	62	303636	0
128173	250	15	250	303753	0

128536	596	15	596	303357	0
128772	171	32	188	303456	1
128755	16	47	31	303465	0
129343	520	31	504	303357	0

129974	831	15	815	303330	0
130038	31	15	31	303285	0
130018	47	31	63	303150	0
130243	125	31	125	303105	0

130916	875	31	875	303492	1
130900	15	47	31	303024	1
130982	16	62	31	303213	0
131125	109	16	63	303789	0

131641	750	16	750	303285	0
131849	174	0	158	303465	0
131931	16	15	31	303636	0
132006	109	31	125	303330	0

132432	625	31	625	303438	0
132781	250	31	250	303393	0
132780	31	32	32	303573	1
132763	16	47	31	303006	0

133424	828	31	812	303609	1
133507	16	47	32	303186	0
133587	47	31	31	303339	0
133770	250	31	250	303537	0

134094	390	16	375	303366	0
134170	110	31	125	302736	0
134746	609	16	594	303051	0

134901	188	15	187	302790	0
134849	15	33	33	302907	0
134931	49	16	32	303645	0
135333	469	15	468	303573	0

135691	391	31	407	303033	0
135796	172	16	157	303159	0
136036	206	31	221	303276	1
135983	15	47	31	303609	0
136280	329	31	313	303690	0

136742	562	31	562	302772	0
136833	125	0	94	303204	0
136965	31	32	63	303213	0
136993	63	0	31	303096	0

137754	860	16	876	303033	0
137669	16	31	31	303069	1
137718	15	47	31	302763	0
137861	110	31	94	303159	0

138292	531	31	531	302790	0
138587	328	16	313	303114	0
138617	63	15	62	302916	0
139022	438	15	438	302799	0

139155	234	0	219	303519	0
139270	47	16	63	303033	0
139361	125	16	125	303168	0
139983	688	16	688	303240	0

139963	47	31	62	303258	0
140027	31	32	32	303168	0
140227	266	16	250	303294	0
140565	438	16	438	303096	0
140881	250	16	250	302628	0
140863	16	31	31	303357	0

140952	156	31	156	303411	0
141717	797	16	782	303159	0
141746	62	16	62	302763	1

141695	16	31	31	303114	1
141743	16	47	32	302619	0
142358	781	16	750	302754	0
142505	47	0	31	302808	0
142550	78	16	94	303519	0

142625	109	32	125	303303	0
143260	703	16	687	303168	0
143302	141	31	156	302700	0
