DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
10	30	7	21	90048	0
13	35	13	41	89436	0
8	30	4	21	89598	0
6	30	16	42	89013	0
2	30	7	21	88734	0
16	48	1	42	89328	0
19	36	7	42	88077	0
16	30	19	42	87960	0
18	36	4	21	88590	0
15	30	16	42	88464	0
12	30	7	21	88050	0
8	30	19	42	91641	0
11	36	4	21	91461	0
12	34	11	41	91308	0
9	30	2	21	91695	0
6	30	14	42	91974	0
2	30	5	21	91173	0
16	48	20	63	90966	0
13	30	11	21	90921	0
16	36	18	43	91353	0
12	30	9	21	90066	0
9	30	21	42	90003	0
12	36	6	21	89139	0
8	30	18	42	86268	0

11	36	3	21	85161	0
8	30	18	45	82470	0
4	30	9	21	81453	0
19	48	4	43	80841	0
4	18	7	21	76089	0
18	48	1	42	74991	0
15	30	13	42	73434	0
12	29	4	20	64353	0
14	36	10	42	62238	0
11	30	1	21	62454	0
14	36	7	42	60627	0
10	30	19	42	58584	0
7	30	10	21	58107	0
9	35	17	42	57117	0
5	30	8	21	55434	0
8	36	14	42	54264	0
21	46	10	42	53346	0
16	30	1	21	52149	0
14	30	13	42	50871	0
17	36	19	42	49845	0
13	30	10	21	48954	0
10	30	1	21	47667	0
12	35	7	41	46695	0
7	29	20	42	45003	0
9	35	6	21	43941	0
5	30	18	42	43482	0
7	36	3	21	44112	0
4	30	15	42	43185	0
19	48	9	42	44517	0
15	30	21	42	44337	0

17	35	7	21	44751	0
14	30	19	42	45669	0
10	30	10	21	46011	0
13	36	16	42	45129	0
9	29	7	20	46452	0
12	36	13	42	47559	0
9	30	4	21	49431	0
5	30	16	42	51069	0
19	48	10	42	52419	0
5	18	13	21	53481	0
19	48	7	42	55272	0
15	30	19	42	55839	0
12	30	10	21	56658	0
15	36	16	42	57594	0
11	30	7	21	58566	0
8	30	19	42	59169	0
10	35	4	20	61626	0
7	30	16	42	62220	0
10	36	1	21	61707	0
7	30	13	42	60987	0
21	48	7	42	59673	0
17	30	19	42	61356	0
14	30	10	21	59169	0
16	36	16	42	57945	0
13	30	7	21	56955	0
15	36	13	42	55128	0
12	30	4	21	51906	0
9	30	16	42	50916	0
12	36	1	21	49692	0
8	30	13	42	47577	0
5	29	4	20	45273	0

2	30	16	42	43356	0
4	36	1	21	42798	0
19	48	16	63	41412	0
16	30	7	21	40377	0
17	36	13	42	39549	0
14	30	4	21	38478	0
11	30	16	42	37308	0
13	36	1	21	35643	0
10	30	13	42	34734	0
7	30	4	21	33546	0
9	36	10	42	33303	0
6	30	1	21	32889	0
9	36	7	42	32187	0
17	42	7	42	31494	0
14	30	19	42	31458	0
17	36	4	21	31404	0
13	30	15	41	31593	0
16	35	1	21	31791	0
13	30	13	42	31773	0
9	30	4	21	31575	0
12	36	10	42	31566	0
8	30	1	21	31485	0
4	30	13	42	31548	0
2	30	4	21	31566	0
4	36	10	42	31242	0
18	48	4	42	31206	0
16	30	16	42	31179	0
18	36	1	21	30594	0
14	30	13	42	30468	0
11	30	4	21	30342	0

13	35	10	41	30000	0
9	30	1	21	30405	0
12	36	7	42	30090	0
10	31	17	41	29775	0
6	30	8	21	30432	0
4	30	20	42	29964	0
18	48	14	42	30459	0
15	30	5	21	29622	0
18	36	11	42	30198	0
14	30	2	21	30171	0
11	30	14	42	30378	0
13	36	20	42	30099	0
10	30	11	21	29991	0
6	30	2	21	30261	0
9	36	8	42	29838	0
6	30	19	41	30234	0
7	35	5	21	30198	0
21	47	21	63	30909	0
18	30	12	21	31125	0
14	30	3	21	31665	0
11	30	15	42	31791	0
14	36	0	21	32007	0
10	30	12	42	31890	0
13	36	18	42	31728	0
14	34	5	21	31341	0
10	30	17	42	30945	0
7	30	8	21	31539	0
4	30	20	42	31746	0
18	48	14	42	31890	0
15	30	5	21	30567	0

17	35	11	41	29838	0
13	30	2	21	28542	0
16	36	8	42	27786	0
13	30	20	42	26895	0
9	30	11	21	26301	0
13	36	17	42	25230	0
10	30	8	21	24123	0
11	36	14	42	23187	0
8	30	5	21	22071	0
23	48	20	63	21603	0
19	30	11	21	21540	0
16	30	2	21	20991	0
12	29	14	41	21045	0
14	36	20	42	21252	0
12	30	11	21	20766	0
15	36	17	42	20541	0
11	30	8	21	20028	0
8	30	20	42	20577	0
11	36	5	21	20361	0
6	30	17	42	20307	0
2	29	9	21	20748	0
5	36	15	42	20721	0
19	48	9	42	20712	0
16	30	21	42	20721	0
13	30	12	21	20982	0
15	36	18	42	20784	0
12	30	9	21	20982	0
9	30	0	21	20613	0
11	36	6	42	20370	0
9	30	18	42	20271	0

6	30	9	21	20658	0
7	36	15	42	20568	0
21	47	10	42	21135	0
18	30	1	21	21333	0
14	30	13	42	21234	0
17	36	19	42	21126	0
14	30	10	21	21342	0
10	30	1	21	21477	0
13	36	7	42	21567	0
10	30	19	42	21693	0
6	30	10	21	21846	0
9	36	16	42	21720	0
6	30	7	21	22053	0
8	36	13	42	22512	0
16	41	13	41	22314	0
14	30	4	21	22854	0
16	36	10	42	22989	0
13	30	1	21	23034	0
15	36	7	42	22962	0
12	30	19	42	22620	0
9	30	10	21	23196	0
12	36	17	43	23394	0
7	30	8	21	23844	0
5	30	20	42	23754	0
8	36	5	21	23529	0
3	30	17	42	23349	0
18	48	11	42	23376	0
15	30	2	21	23790	0
17	36	8	42	23673	0
14	30	20	42	23214	0

10	29	11	20	23367	0
13	36	18	43	23322	0
10	30	9	21	23502	0
7	30	21	42	23196	0
8	36	6	21	23574	0
5	30	18	42	23268	0
9	36	3	21	23682	0
16	42	3	42	23664	0
19	36	9	42	23925	0
16	30	21	42	23484	0
12	30	12	21	23502	0
15	36	18	42	23664	0
12	30	9	21	24033	0
8	30	21	42	24321	0
11	36	6	21	23853	0
8	30	17	41	23592	0
10	35	3	21	24285	0
7	30	15	42	24168	0
4	30	6	21	24285	0
18	48	21	63	24357	0
14	30	12	21	24375	0
17	36	18	42	24672	0
13	30	9	21	24951	0
10	30	0	21	24708	0
13	36	6	42	24672	0
9	30	18	42	24456	0
12	36	3	21	24726	0
9	30	15	42	23853	0
5	30	6	21	23979	0
20	48	0	42	24438	0
5	18	3	21	23781	0

19	48	18	63	23817	0
22	36	3	21	23700	0
3	23	21	41	23592	0
15	36	6	21	23664	0
12	30	18	42	23493	0
9	30	9	21	23682	0
11	36	15	42	23232	0
8	30	6	21	23385	0
5	30	18	42	23331	0
18	48	12	42	23655	0
4	18	15	21	22953	0
19	48	9	42	23547	0
21	36	15	42	23448	0
12	24	12	21	23367	0
14	36	17	41	23457	0
11	30	8	21	23340	0
14	36	14	42	24132	0
11	30	5	21	23574	0
13	36	11	42	23700	0
10	30	2	21	23178	0
7	30	14	42	23367	0
20	48	8	42	23700	0
17	30	20	42	23655	0
20	36	5	21	24555	0
16	30	17	42	23709	0
13	30	8	21	24132	0
15	35	14	41	24141	0
11	30	5	21	24186	0
9	30	17	42	24294	0
11	35	3	21	24519	0

7	30	15	42	24294	0
4	30	6	21	24483	0
7	36	12	42	25041	0
21	48	6	42	25203	0
23	36	12	42	25770	0
14	24	9	21	27039	0
16	36	15	42	27615	0
13	30	6	21	28191	0
16	36	12	42	28785	0
13	30	3	21	29496	0
9	30	15	42	30531	0
11	35	21	41	31134	0
8	30	12	21	31620	0
5	30	3	21	32043	0
7	36	8	41	32610	0
14	41	9	42	33348	0
18	36	15	42	34302	0
15	30	6	21	35364	0
11	30	18	42	36129	0
14	36	3	21	36291	0
