1	80857	0	33	17	47
1	76105	0	33	1	17

1	75007	0	34	13	46
1	73450	0	33	13	33
1	64369	0	32	10	29
1	62254	0	34	8	32
1	62470	0	33	9	34
1	60643	0	33	8	32
1	58600	0	34	6	32
1	58123	0	33	5	32
1	57133	0	33	4	32
1	55450	0	34	3	33
1	54280	0	33	2	32
1	53362	0	33	15	46
1	52165	0	35	13	33
1	50887	0	32	11	30
1	49861	0	33	11	33
1	48970	0	34	9	32
1	47683	0	33	8	32
1	46711	0	33	8	33
1	45019	0	34	5	31
1	43957	0	33	6	34
1	43498	0	34	4	32
1	44128	0	34	1	31
1	43201	0	33	1	33
1	44533	0	33	15	47
1	44353	0	34	11	30
1	44767	0	33	11	33
1	45685	0	33	10	32
1	46027	0	34	9	33
1	45145	0	33	7	31
1	46468	0	33	7	33

1	47575	0	33	6	32
1	49447	0	33	4	31
1	51085	0	34	1	31
1	52435	0	34	16	49
1	53497	0	32	1	17
1	55288	0	34	13	46
1	55855	0	34	12	33
1	56674	0	33	9	30
1	57610	0	33	10	34
1	58582	0	34	8	32
1	59185	0	33	6	31
1	61642	0	33	6	33
1	62236	0	33	5	32
1	61723	0	33	4	32
1	61003	1	34	1	31
1	59689	0	33	15	47
1	61372	0	34	14	33
1	59185	0	33	11	30
1	57961	0	34	9	32
1	56971	0	33	9	33
1	55144	0	34	8	33
1	51922	0	33	7	32
1	50932	0	33	7	33
1	49708	0	33	5	31
1	47593	0	34	5	34
1	45289	0	32	4	31
1	43372	0	33	1	30
1	42814	0	34	1	34
1	41428	0	33	15	47
1	40393	0	33	13	31

1	39565	0	35	11	33
1	38494	0	33	10	32
1	37324	0	33	7	30
1	35659	0	34	7	34
1	34750	0	33	5	31
1	33562	0	33	6	34
1	33319	0	34	4	32
1	32905	0	33	1	30
1	32203	0	33	2	34
1	31510	0	34	15	47
1	31474	0	33	12	30
1	31420	0	33	11	32
1	31609	0	34	9	32
1	31807	1	33	9	33
1	31789	0	32	10	33
1	31591	0	34	7	31
1	31582	0	33	6	32
1	31501	0	34	4	32
1	31564	0	34	2	32
1	31582	1	33	0	31
1	31258	0	33	2	35
1	31222	0	34	14	46
1	31195	0	32	13	31
1	30610	0	34	12	33
1	30484	0	34	9	31
1	30358	0	33	9	33
1	30016	0	33	8	32
1	30421	0	34	5	31
1	30106	0	33	6	34
1	29791	0	33	4	31
1	30448	0	34	1	31

1	29980	1	33	0	32
1	30475	0	33	15	48
1	29638	1	34	11	30
1	30214	0	32	12	33
1	30187	0	34	10	32
1	30394	1	34	8	32
1	30115	0	33	7	32
1	30007	0	33	7	33
1	30277	0	34	4	31
1	29854	0	33	4	33
1	30250	0	33	4	33
1	30214	0	34	1	31
1	30925	0	33	16	48
1	31141	0	33	13	30
1	31681	0	34	12	33
1	31807	0	33	9	30
1	32023	0	33	8	32
1	31906	0	34	7	33
1	31744	0	33	7	33
1	31357	0	33	5	31
1	30961	0	34	5	34
1	31555	0	33	3	31
1	31762	0	33	3	33
1	31906	0	34	16	47
1	30583	0	33	14	31
1	29854	0	33	13	32
1	28558	0	34	10	31
1	27802	0	33	10	33
1	26911	0	33	7	30
1	26317	0	34	6	33

1	25246	0	32	7	33
1	24139	0	33	5	31
1	23203	0	35	4	34
1	22087	0	33	2	31
1	21619	0	33	16	47
1	21556	0	34	16	34
1	21007	0	33	14	31
1	21061	0	33	11	30
1	21268	0	34	10	33
1	20782	0	32	8	30
1	20557	0	33	8	33
1	20044	0	34	7	33
1	20593	1	34	5	32
1	20377	0	32	6	33
1	20323	0	35	2	31
1	20764	0	33	0	31
1	20737	0	33	1	34
1	20728	0	34	13	46
1	20737	0	33	11	31
1	20998	0	33	11	33
1	20800	0	34	9	32
1	20998	0	33	8	32
1	20629	0	33	7	32
1	20386	0	34	4	31
1	20287	0	32	4	32
1	20674	0	33	5	34
1	20584	0	35	1	31
1	21151	0	33	16	48
1	21349	0	33	13	30
1	21250	0	34	12	33

1	21142	0	33	12	33
1	21358	0	33	10	31
1	21493	0	34	9	33
1	21583	0	33	8	32
1	21709	0	33	7	32
1	21862	0	34	4	31
1	21736	0	33	3	32
1	22069	0	33	4	34
1	22528	0	34	2	32
1	22330	0	33	15	46
1	22870	0	32	13	30
1	23005	0	34	12	33
1	23050	1	34	11	33
1	22978	0	33	8	30
1	22636	1	34	6	32
1	23212	0	32	7	33
1	23410	0	33	7	33
1	23860	0	35	3	31
1	23770	0	32	3	32
1	23545	0	33	5	35
1	23365	0	35	1	31
1	23392	0	33	15	47
1	23806	0	33	12	30
1	23689	0	34	11	33
1	23230	0	33	11	33
1	23383	0	33	8	30
1	23338	1	34	7	33
1	23518	0	32	6	31
1	23212	0	33	5	32
1	23590	0	35	5	35
1	23284	0	33	1	29

1	23698	1	33	3	35
1	23680	0	34	13	44
1	23941	0	33	14	34
1	23500	0	33	11	30
1	23518	0	34	9	32
1	23680	0	33	8	32
1	24049	0	33	7	32
1	24337	0	34	7	34
1	23869	0	33	5	31
1	23608	0	33	6	34
1	24301	0	33	4	31
1	24184	0	33	2	31
1	24301	0	33	2	33
1	24373	0	34	14	46
1	24391	0	34	11	31
1	24688	0	33	11	33
1	24967	0	34	9	32
1	24724	0	33	8	32
1	24688	0	33	7	32
1	24472	0	34	7	34
1	24742	0	33	5	31
1	23869	0	33	3	31
1	23995	0	34	2	33
1	24454	0	33	17	48
1	23797	0	33	1	17
1	23833	0	34	13	46
1	23716	0	33	16	36
1	23608	0	42	2	28
1	23680	0	24	8	30
1	23509	0	33	7	32

1	23698	0	33	7	33
1	23248	0	34	7	34
1	23401	0	33	6	32
1	23347	0	33	4	31
1	23671	0	35	16	47
1	22969	0	32	2	18
1	23563	0	33	15	46
1	23464	0	34	14	33
1	23383	0	33	11	30
1	23473	0	34	10	33
1	23356	0	33	8	31
1	24148	0	33	8	33
1	23590	0	33	6	31
1	23716	0	34	6	34
1	23194	0	33	3	30
1	23383	0	33	4	34
1	23716	0	35	16	47
1	23671	0	33	14	31
1	24571	0	33	14	33
1	23725	0	34	10	30
1	24148	0	33	10	33
1	24157	0	33	9	32
1	24202	0	34	7	32
1	24310	0	32	6	31
1	24535	0	33	6	33
1	24310	1	35	3	32
1	24499	0	32	2	31
1	25057	0	33	3	34
1	25219	1	35	15	47

1	25786	0	33	12	30
1	27055	0	33	11	32
1	27631	0	34	10	33
1	28207	0	33	10	33
1	28801	0	33	9	32
1	29512	1	34	7	32
1	30547	0	33	5	31
1	31150	0	33	6	34
1	31636	0	33	2	29
1	32059	0	33	3	34
1	32626	0	34	1	32
1	33364	0	34	12	45
1	34318	1	33	12	33
1	35380	0	32	11	31
1	36145	0	34	10	33
1	36307	1	34	9	33
1	36685	0	32	8	31
1	37153	1	35	6	33
1	37144	0	33	5	32
1	37828	0	33	4	32
1	37882	0	34	2	32
1	38314	0	33	17	48
1	38350	0	33	1	17
1	38521	0	34	13	46
1	38503	0	33	14	34
1	38638	0	33	11	30
1	38332	0	34	9	32
1	38314	0	33	7	31
1	38251	0	32	8	33
1	37630	0	34	7	33
1	37873	0	33	5	31

1	37801	0	33	4	32
1	37369	0	35	1	32
1	37585	0	33	15	47
1	37810	0	33	0	18
1	37810	0	34	12	46
1	37270	0	33	10	31
1	36487	0	33	9	32
1	35812	0	33	8	32
1	34723	0	33	8	33
1	32725	0	33	7	32
1	31888	0	34	4	31
1	30799	0	33	3	32
1	29629	0	33	4	34
1	28810	0	34	17	47
1	28459	0	33	1	17
1	28270	0	33	15	47
1	27991	0	35	10	30
1	27613	0	33	10	33
1	27424	0	33	9	32
1	26875	0	33	8	32
1	27064	0	34	5	31
1	26695	1	33	4	32
1	26416	0	33	2	31
1	26308	0	33	3	34
1	26632	0	34	0	31
1	26677	0	34	13	47
1	27055	0	32	15	34
1	27379	0	34	10	29
1	28405	0	34	8	32
1	29422	0	33	7	32

1	30394	0	33	7	33
1	31987	0	34	7	34
1	34210	0	33	5	31
1	35470	0	33	4	32
1	37684	0	33	2	31
1	40537	0	34	14	46
1	46045	0	33	13	32
1	49195	0	34	12	33
1	51976	0	32	13	33
1	55702	0	34	9	30
1	59149	0	33	8	32
1	62713	0	34	7	33
1	65368	0	32	8	33
1	67393	0	35	4	31
1	69751	0	33	3	32
1	71695	0	33	4	34
1	74071	0	34	16	46
1	75898	0	33	1	18
1	78877	0	33	15	47
1	81208	0	34	12	31
1	82747	0	33	10	31
1	85672	0	32	10	32
1	88255	0	34	8	32
1	89263	0	34	7	33
1	90613	0	33	6	32
1	91585	0	34	6	34
1	93187	0	33	4	31
1	92314	0	33	3	32
1	91126	1	34	0	31
1	92152	0	33	15	48

1	90928	0	33	12	30
1	90865	0	34	11	33
1	90361	0	33	10	32
1	89812	0	33	7	30
1	90262	0	34	6	33
1	91351	0	33	5	32
1	91882	0	33	4	32
1	92269	0	34	2	32
1	91963	0	33	2	33
1	92215	0	33	1	32
1	91018	0	34	14	47
1	91009	0	33	12	31
1	92431	0	33	11	32
1	93916	0	34	9	32
1	95860	0	33	8	32
1	97462	0	32	7	31
1	100000	0	35	7	35
1	102349	0	33	6	32
1	103645	0	33	5	32
1	103762	0	34	3	32
1	104680	0	33	1	31
1	103465	0	33	15	47
1	103060	0	34	12	31
1	102412	0	33	12	33
1	101764	0	33	10	31
1	102394	0	34	8	32
1	101962	0	33	8	33
1	100594	0	33	8	33
1	99928	0	34	7	33
1	100081	0	33	6	32
1	99424	0	33	4	31

1	100513	0	34	0	30
1	100666	1	33	1	34
1	99748	0	33	0	32
1	99856	1	34	12	46
1	99919	0	33	12	33
1	99703	0	33	9	30
1	101233	0	34	7	32
1	102511	0	33	6	32
1	104653	0	33	7	34
1	105598	0	34	4	31
1	105427	0	33	4	33
1	105526	0	33	3	32
1	104311	0	34	1	32
1	101926	0	33	16	48
1	101305	0	33	13	30
1	100711	0	34	12	33
1	100783	0	33	9	30
1	101953	0	33	8	32
1	102565	0	33	7	32
1	103492	0	34	6	33
1	104509	0	33	6	33
1	106570	0	34	27	55
1	105940	0	33	2	8
1	107758	0	33	4	35
1	106921	0	34	16	46
1	107551	0	33	14	31
1	107911	0	33	14	33
1	107029	0	34	11	31
1	106462	0	33	8	30
1	106840	0	33	7	32

1	105814	0	34	7	34
1	105436	1	33	5	31
1	104590	0	33	6	34
1	101818	0	34	5	33
1	100585	0	33	3	31
1	99109	0	33	2	32
1	98848	0	34	14	46
1	98920	0	33	12	31
1	98479	0	33	11	32
1	99154	0	34	10	33
1	98056	0	33	10	33
1	96589	0	34	8	32
1	96904	0	33	6	31
1	95743	1	33	4	31
1	95392	0	33	3	32
1	95365	0	34	2	33
1	95563	0	33	16	47
1	95986	0	33	1	18
1	95734	0	34	15	48
1	94924	0	33	12	30
1	96661	0	33	12	33
1	97156	0	34	10	32
1	98227	0	33	9	32
1	101521	0	33	7	31
1	102124	0	33	7	33
1	103582	0	33	5	31
1	106543	0	34	3	32
1	107254	1	34	1	32
1	109882	0	33	15	47
1	111997	0	32	1	18

1	114616	0	34	13	46
1	118774	0	33	13	33
1	117433	0	34	10	31
1	118180	0	34	8	32
1	119440	0	33	8	33
1	122014	0	33	7	32
1	121762	0	34	6	33
1	124327	0	33	5	32
1	126019	0	33	4	32
1	129034	0	34	3	33
1	130609	0	33	2	32
1	134083	0	33	16	47
1	136540	0	34	12	30
1	138619	0	33	12	33
1	141157	0	33	10	31
1	143767	0	34	8	32
1	146350	0	33	8	33
1	150274	0	33	8	33
1	152650	1	34	5	31
1	154963	0	33	4	32
1	157114	0	33	4	33
1	157987	0	34	17	47
1	159544	0	33	1	17
1	160165	0	33	14	46
1	161983	0	34	11	31
1	164134	0	33	12	34
1	166015	0	33	10	31
1	168688	0	34	8	32
1	171622	0	33	8	33
1	174970	0	33	7	32

1	177760	1	35	3	31
1	181396	0	32	5	34
1	183403	0	33	2	30
1	184987	1	35	16	49
1	186202	0	32	1	17
1	188398	0	33	15	47
1	190837	0	35	10	30
1	193474	0	33	10	33
1	195877	0	32	8	30
1	197461	1	34	7	33
1	198712	0	32	7	32
1	200305	0	34	6	33
1	201196	0	34	3	31
1	202672	0	32	4	33
1	204319	0	34	1	31
1	204310	0	34	15	48
1	206668	0	33	0	18
1	207595	0	33	14	47
1	209746	0	34	11	31
1	212932	0	33	11	33
1	212536	0	34	9	32
1	216667	0	33	8	32
1	218548	0	33	6	31
1	221518	0	33	5	32
1	224533	0	34	3	32
1	228097	1	34	1	32
1	231175	0	32	16	47
1	234568	0	34	13	31
1	235738	0	33	15	35
1	240400	0	33	11	29

1	243820	0	34	10	33
1	248410	0	33	10	33
1	253999	0	34	6	30
1	258886	0	33	7	34
1	263809	0	34	6	33
1	268345	0	33	5	32
1	273511	0	34	1	30
1	277642	0	32	1	32
1	281116	0	34	15	48
1	285247	0	34	13	32
1	289279	0	33	13	33
1	292861	0	33	11	31
1	297811	0	33	8	30
1	301744	0	33	8	33
1	304912	0	33	7	32
1	307801	0	34	6	33
1	310843	0	33	5	32
1	312472	0	34	3	32
1	315208	1	34	1	32
1	317449	1	33	16	48
1	318727	0	33	13	30
1	320554	0	34	13	34
1	321976	0	33	11	31
1	325036	0	33	9	31
1	327439	0	33	9	33
1	329437	0	33	7	31
1	332155	0	44	12	49
1	334126	1	24	6	18
1	336349	0	33	4	31
1	338419	0	33	3	32

1	340849	0	34	15	46
1	342856	0	33	14	32
1	345475	0	33	14	33
1	348292	0	34	12	32
1	351622	0	33	10	31
1	354772	0	33	7	30
1	358516	1	34	6	33
1	361972	1	33	6	33
1	365959	1	33	5	32
1	369262	1	34	4	33
1	372493	0	33	4	33
1	375724	0	33	3	32
1	378856	0	34	14	45
1	381952	0	33	13	32
1	385939	0	33	14	34
1	388981	1	35	10	31
1	393454	0	32	10	32
1	397792	0	33	7	30
1	401221	1	35	4	32
1	405343	0	32	4	32
1	410248	0	34	3	33
1	414163	0	33	2	32
1	419095	0	33	1	32
1	424135	0	34	15	48
1	429211	0	34	12	31
1	433621	1	33	12	33
1	439624	0	33	9	30
1	446068	0	34	9	34
1	451576	0	33	7	31
1	456769	0	33	7	33
1	463429	0	33	6	32

1	469153	0	33	5	32
1	474211	1	34	2	31
1	477739	0	34	2	34
1	480664	0	33	14	45
1	484246	0	33	12	31
1	487459	0	34	10	32
1	490123	1	33	11	34
1	493543	0	33	9	31
1	496765	0	34	8	33
1	500806	1	33	7	32
1	502840	0	33	6	32
1	505063	1	35	4	33
1	506719	0	32	4	32
1	508933	0	33	3	32
1	511615	1	35	14	46
1	514801	1	32	13	31
1	519841	0	33	11	31
1	518068	1	34	11	34
1	511273	0	32	11	32
1	516061	0	34	8	31
1	518221	0	34	7	33
1	512722	1	33	6	32
1	493714	1	33	4	31
1	482203	1	34	2	32
1	480745	1	33	2	33
1	479836	0	33	17	48
1	480547	0	33	16	32
1	483436	0	33	13	30
1	486514	0	33	14	34
1	492211	0	35	10	31

1	498916	0	32	9	31
1	505423	1	34	8	33
1	514882	1	34	6	32
1	523684	0	32	6	32
1	534709	0	33	6	33
1	547867	0	34	4	32
1	561340	1	35	0	31
1	576136	1	32	16	48
1	590275	0	34	15	33
1	607861	0	33	13	31
1	620533	1	34	10	31
1	630082	0	33	11	34
1	635851	0	33	10	32
1	631243	0	33	7	30
1	607825	0	34	8	35
1	590707	1	33	5	30
1	576865	0	33	6	34
1	561358	0	34	3	31
1	538705	1	33	3	33
1	509113	1	33	3	33
1	483643	1	33	14	44
1	451234	0	33	13	32
1	413650	0	33	13	33
1	377452	0	33	11	31
1	342361	0	33	9	31
1	302320	0	33	10	34
1	274744	0	34	8	32
1	248437	0	33	6	31

1	255799	0	1833	7	1834
1	252730	0	34	7	34
1	248878	1	33	5	31
1	245449	0	33	4	32
1	240166	0	34	3	33
1	235306	0	33	2	32
1	229906	0	33	1	32
1	223480	0	34	14	47

1	217108	0	33	4	23
1	211123	0	33	13	42
1	202708	0	34	9	30
1	195427	0	33	8	32
1	187966	0	33	8	33
1	179659	0	34	7	33
1	170182	0	33	6	32
1	162550	0	33	4	31
1	154225	0	34	3	33
1	146593	0	33	2	32
1	141103	0	33	16	47
1	136963	0	34	13	31
1	134578	0	33	14	34
1	132751	0	33	11	30
1	133390	0	34	9	32
1	133390	0	33	8	32
1	134371	0	33	8	33
1	135280	0	33	6	31
1	135910	0	34	4	32
1	135658	0	33	5	34
1	135091	0	34	2	31
1	133966	0	33	1	32
1	132130	0	33	1	33
1	130168	0	34	13	46
1	128260	0	33	11	31
1	125659	0	33	11	33
1	124183	0	34	9	32
1	121771	0	33	9	33
1	119791	0	33	8	32
1	118135	0	34	7	33

1	116497	0	33	11	37
1	115066	0	33	5	27
1	113518	0	34	3	32
1	112996	0	33	0	30
1	112186	0	33	2	35
1	111817	0	34	12	44
1	111430	0	33	12	33
1	110368	0	33	12	33
1	111844	0	34	9	31
1	114607	0	33	8	32
1	115021	0	33	8	33
1	116290	0	34	6	32
1	116533	0	33	6	33
1	117685	0	33	4	31
1	120079	0	34	2	32
1	122851	0	33	1	32
1	124579	0	34	17	50
1	127324	0	33	14	30
1	127981	0	33	15	34
1	129322	0	33	12	30
1	131842	0	34	11	33
1	135721	0	33	8	30
1	137629	0	33	8	33
1	138934	0	34	7	33
1	138646	0	33	5	31
1	138493	0	33	6	34
1	139168	0	34	3	31
1	139969	0	33	2	32
1	141193	0	33	1	32
1	143371	0	34	14	47

1	141103	0	33	16	35
1	137197	0	33	11	28
1	132247	0	34	8	31
1	128323	0	32	8	32
1	126379	0	34	8	34
1	127783	0	34	6	32
1	128449	1	33	6	33
1	129268	0	33	4	31
1	130591	0	34	2	32
1	132688	0	33	1	32
1	134065	0	33	15	47
1	136216	0	34	12	31
1	137629	0	33	12	33
1	138853	0	33	10	31
1	138988	0	34	8	32
1	139096	0	33	8	33
1	138781	0	33	8	33
1	138304	0	34	4	30
1	136342	0	32	4	32
1	134209	0	34	4	34
1	132859	0	34	1	31
1	132139	1	33	1	33
1	132022	0	33	15	47
1	131743	0	33	12	30
1	131356	0	34	11	33
1	130438	0	33	11	33
1	129187	0	34	7	30
1	127387	0	33	7	33
1	125560	0	33	6	32
1	122968	0	34	4	32
1	120331	0	33	5	34

