DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer	RemotePort	LocalPort
-63	31	1	30	221834	0	51803	48004
-64	33	4	36	222257	0	51803	48004
-64	33	1	30	222239	0	51803	48004
-67	31	6	36	221852	0	51803	48004
-57	49	5	48	221564	0	51803	48004
-53	31	4	30	222383	0	51803	48004
-56	30	3	29	222446	0	51803	48004

-56	34	5	36	222356	0	51803	48004
-59	30	5	30	222869	0	51803	48004
-58	34	1	30	222734	0	51803	48004
-61	31	6	36	222401	0	51803	48004
-62	32	4	30	222122	0	51803	48004
-62	33	1	30	222005	0	51803	48004
-64	32	5	36	221546	0	51803	48004
-66	31	4	30	221843	0	51803	48004
-66	33	1	30	220754	0	51803	48004
-53	47	2	48	221753	0	51803	48004
-55	31	1	30	221222	0	51803	48004
-54	34	3	36	221294	0	51803	48004
-58	30	3	30	221042	0	51803	48004
-58	33	6	36	220376	0	51803	48004
-60	31	4	29	220493	0	51803	48004
-62	32	2	30	220925	0	51803	48004
-64	31	1	30	220475	0	51803	48004
-66	31	6	36	220799	0	51803	48004
-65	35	1	30	219971	0	51803	48004
-53	45	4	48	219629	0	51803	48004
-52	34	6	36	219872	0	51803	48004
-57	29	1	24	220385	0	51803	48004
-57	33	4	36	220628	0	51803	48004
-57	33	1	30	220547	0	51803	48004
-60	31	6	36	220214	0	51803	48004
-61	35	1	30	220457	0	51803	48004
-63	29	2	30	219422	0	51803	48004
-62	34	4	36	219611	0	51803	48004
-64	31	3	30	219638	0	51803	48004
-64	34	4	35	220340	0	51803	48004

-52	45	1	42	219881	0	51803	48004
-67	18	1	18	220160	0	51803	48004
-54	46	3	48	219791	0	51803	48004
-58	30	3	30	220052	0	51803	48004
-58	33	6	36	220466	0	51803	48004
-58	33	3	30	220394	0	51803	48004
-59	33	6	36	220529	0	51803	48004
-62	30	6	30	220115	0	51803	48004
-61	34	2	30	221069	0	51803	48004
-63	32	6	36	221816	0	51803	48004
-65	31	5	30	221744	0	51803	48004
-64	34	1	30	222095	0	51803	48004
-51	47	2	48	223058	0	51803	48004
-53	31	1	30	223616	0	51803	48004
-66	20	5	24	223733	0	51803	48004
-59	41	5	41	223589	0	51803	48004
-58	34	6	35	224615	0	51803	48004
-59	32	4	30	225137	0	51803	48004
-61	32	2	30	225821	0	51803	48004
-62	32	6	36	227279	0	51803	48004
-63	32	4	30	228755	0	51803	48004
-63	34	6	36	229610	0	51803	48004
-66	30	6	30	231329	0	51803	48004
-65	34	2	30	233966	0	51803	48004
-52	47	3	48	235874	0	51803	48004
-55	31	2	30	240626	0	51803	48004
-57	31	1	30	245963	0	51803	48004
-57	33	4	36	250859	0	51803	48004
-57	33	1	30	254198	0	51803	48004
-60	30	6	35	258275	0	51803	48004
-60	34	2	30	261515	0	51803	48004

-62	31	1	30	265763	0	51803	48004
-64	31	6	36	269192	0	51803	48004
-66	32	4	30	271694	0	51803	48004
-52	47	5	48	273539	0	51803	48004
-52	34	1	30	274232	0	51803	48004
-54	31	6	36	274052	0	51803	48004
-57	31	5	30	274826	0	51803	48004
-57	32	3	30	275366	0	51803	48004
-59	33	6	36	273899	0	51803	48004
-60	31	5	30	274133	0	51803	48004
-61	33	1	29	272819	0	51803	48004
-62	32	5	36	272108	0	51803	48004
-63	32	3	30	271334	0	51803	48004
-61	35	4	36	268238	0	51803	48004
-65	30	4	30	265772	0	51803	48004
-52	46	6	48	263279	0	51803	48004
-55	31	5	30	260741	0	51803	48004
-54	34	1	30	258932	0	51803	48004
-56	31	6	36	258491	0	51803	48004
-58	31	5	30	257807	0	51803	48004
-59	34	1	30	256880	0	51803	48004
-60	31	6	36	256295	0	51803	48004
-62	31	4	29	255134	0	51803	48004
-64	32	2	30	253280	0	51803	48004
-65	32	6	36	251354	0	51803	48004
-64	34	2	30	249815	0	51803	48004
-53	45	5	48	248672	0	51803	48004
-52	34	1	30	248213	0	51803	48004
-55	30	1	30	248222	0	51803	48004
-55	34	3	36	248420	0	51803	48004

-60	29	4	30	248402	0	51803	48004
-59	33	6	35	248213	0	51803	48004
-61	32	4	30	247547	0	51803	48004
-63	31	3	30	246908	0	51803	48004
-62	34	5	36	246521	0	51803	48004
-64	32	3	30	246827	0	51803	48004
-66	31	2	30	246863	0	51803	48004
-66	33	5	36	247052	0	51803	48004
-52	48	5	48	247448	0	51803	48004
-55	30	5	30	246890	0	51803	48004
-54	34	1	30	247205	0	51803	48004
-57	31	6	36	247907	0	51803	48004
-57	33	3	30	247745	0	51803	48004
-55	35	4	36	248132	0	51803	48004
-60	29	5	30	248420	0	51803	48004
-64	30	5	30	248294	0	51803	48004
-63	34	1	30	247916	0	51803	48004
-64	32	4	35	247547	0	51803	48004
-66	31	3	30	246665	0	51803	48004
-51	48	3	48	246062	0	51803	48004
-54	31	2	30	245927	0	51803	48004
-56	31	1	30	245846	0	51803	48004
-55	34	3	36	245882	0	51803	48004
-58	31	2	30	245684	0	51803	48004
-60	31	1	30	245135	0	51803	48004
-59	34	3	36	245378	0	51803	48004
-62	31	2	30	244838	0	51803	48004
-64	31	1	30	245486	0	51803	48004
-63	34	3	36	246485	0	51803	48004
-65	32	1	30	247115	0	51803	48004

-51	47	2	48	248528	0	51803	48004
-67	18	2	18	249590	0	51803	48004
-55	45	4	47	250382	0	51803	48004
-57	31	3	30	250526	0	51803	48004
-56	34	5	36	251048	0	51803	48004
-59	31	4	30	251273	0	51803	48004
-59	33	1	30	251264	0	51803	48004
-61	31	6	36	250670	0	51803	48004
-62	33	3	30	250229	0	51803	48004
-63	32	1	30	249851	0	51803	48004
-64	32	5	36	249266	0	51803	48004
-67	31	4	30	250130	0	51803	48004
-52	48	4	48	250220	0	51803	48004
-50	36	4	36	250859	0	51803	48004
-55	29	5	30	251867	0	51803	48004
-57	31	4	30	252353	0	51803	48004
-39	50	1	47	252848	0	51803	48004
-64	9	4	12	252947	0	51803	48004
-62	35	5	36	252983	0	51803	48004
-63	32	3	30	253541	0	51803	48004
-64	33	6	36	254000	0	51803	48004
-65	32	4	30	254576	0	51803	48004
-51	47	5	48	255170	0	51803	48004
-52	34	1	30	255674	0	51803	48004
-53	31	6	36	256295	0	51803	48004
-55	31	4	29	257312	0	51803	48004
-58	32	2	30	258482	0	51803	48004
-56	34	4	36	258482	0	51803	48004
-58	31	3	30	258761	0	51803	48004
-62	31	2	30	259121	0	51803	48004

-60	34	4	36	259247	0	51803	48004
-62	31	2	29	259778	0	51803	48004
-64	32	6	36	260786	0	51803	48004
-66	31	5	30	261425	0	51803	48004
-66	33	2	30	263774	0	51803	48004
-53	47	3	48	266852	0	51803	48004
-55	31	2	30	268157	0	51803	48004
-54	34	4	36	267473	0	51803	48004
-57	31	3	30	263882	0	51803	48004
-57	33	5	35	259940	0	51803	48004
-59	31	4	30	254747	0	51803	48004
-62	32	2	30	247259	0	51803	48004
-62	32	6	36	239096	0	51803	48004
-61	34	2	30	229061	0	51803	48004
-63	32	6	36	218144	0	51803	48004
-66	30	6	30	204455	0	51803	48004
-66	33	3	30	190973	0	51803	48004
-54	46	4	47	176717	0	51803	48004
-57	30	4	30	164972	0	51803	48004
-57	33	1	30	153056	0	51803	48004
-57	34	3	36	142688	0	51803	48004
-59	31	2	30	136379	0	51803	48004
-60	32	6	36	130538	0	51803	48004
-62	32	4	30	126731	0	51803	48004
-64	31	3	30	130331	0	51803	48004
-63	34	5	36	137945	0	51803	48004
-66	31	4	30	147728	0	51803	48004
-52	47	5	48	157961	0	51803	48004
-66	19	4	18	168041	0	51803	48004
-55	45	6	47	176375	0	51803	48004

-57	31	5	30	180758	0	51803	48004
-57	33	1	29	181361	0	51803	48004
-60	31	6	36	183692	0	51803	48004
-59	34	2	30	186824	0	51803	48004
-61	31	1	30	183467	0	51803	48004
-63	32	5	36	181379	0	51803	48004
-63	33	2	30	177788	0	51803	48004
-66	30	2	30	173972	0	51803	48004
-66	34	4	36	170534	0	51803	48004
-51	48	4	48	167744	0	51803	48004
-54	30	4	30	164702	0	51803	48004
-57	31	3	30	162281	0	51803	48004
-55	35	4	36	160085	0	51803	48004
-59	29	5	30	157934	0	51803	48004
-60	33	2	30	157691	0	51803	48004
-60	33	4	35	156476	0	51803	48004
-62	31	2	29	153362	0	51803	48004
-65	31	1	30	150779	0	51803	48004
-64	34	3	36	145343	0	51803	48004
-66	31	1	29	139007	0	51803	48004
-54	46	3	48	131573	0	51803	48004
-53	34	5	36	125183	0	51803	48004
-55	31	4	30	118280	0	51803	48004
-56	33	1	30	115076	0	51803	48004
-59	30	1	30	110198	0	51803	48004
-59	33	4	36	104888	0	51803	48004
-61	32	2	30	100325	0	51803	48004
-61	33	5	36	96338	0	51803	48004
-62	32	3	30	92270	0	51803	48004
-64	32	1	30	88472	0	51803	48004
-66	31	6	36	84845	0	51803	48004

-65	34	2	30	80291	0	51803	48004
-53	45	4	47	75656	0	51803	48004
-53	33	1	30	71318	0	51803	48004
-57	30	1	30	68771	0	51803	48004
-57	34	3	36	68123	0	51803	48004
-58	32	1	30	69824	0	51803	48004
-59	32	5	36	72524	0	51803	48004
-62	31	4	30	75035	0	51803	48004
-62	33	1	30	77888	0	51803	48004
-63	32	5	36	82496	0	51803	48004
-64	33	2	30	85421	0	51803	48004
-66	31	1	30	87860	0	51803	48004
-66	32	4	35	89354	0	51803	48004
-65	35	5	36	88508	0	51803	48004
-55	43	4	42	89336	0	51803	48004
-54	34	6	36	90281	0	51803	48004
-58	30	6	30	91703	0	51803	48004
-58	33	3	30	92441	0	51803	48004
-60	31	2	30	92693	0	51803	48004
-62	32	6	36	92657	0	51803	48004
-62	33	3	30	95123	0	51803	48004
-63	32	1	30	94952	0	51803	48004
-65	32	5	36	95069	0	51803	48004
-65	33	2	30	97634	0	51803	48004
-65	33	5	36	97778	0	51803	48004
-54	46	1	42	99515	0	51803	48004
-56	31	6	36	98912	0	51803	48004
-54	34	2	30	98966	0	51803	48004
-59	30	2	30	99200	0	51803	48004
-58	34	4	36	99146	0	51803	48004

-61	30	4	30	96167	0	51803	48004
-60	35	5	36	96590	0	51803	48004
-63	30	5	30	96509	0	51803	48004
-64	32	3	30	95114	0	51803	48004
-64	34	5	36	93665	0	51803	48004
-67	30	5	30	94529	0	51803	48004
-66	34	1	30	94943	0	51803	48004
-54	46	3	48	96131	0	51803	48004
-53	34	5	36	94286	0	51803	48004
-57	29	5	29	91946	0	51803	48004
-60	31	3	29	90677	0	51803	48004
-59	33	6	36	90263	0	51803	48004
-59	33	3	30	90173	0	51803	48004
-4040060	34	5	36	89552	0	51803	48004
-4040064	29	6	30	88895	0	51803	48004
-63	34	2	30	88841	0	51803	48004
-66	31	1	30	87986	0	51803	48004
-51	48	1	48	86303	0	51803	48004
-67	17	2	18	82748	0	51803	48004
-54	47	3	48	80192	0	51803	48004
-57	30	3	30	80642	0	51803	48004
-57	33	6	36	77789	0	51803	48004
-59	32	4	30	75287	0	51803	48004
-61	31	3	30	72182	0	51803	48004
-61	33	5	35	69320	0	51803	48004
-61	33	2	30	65531	0	51803	48004
-64	30	2	30	62777	0	51803	48004
-66	32	6	36	60437	0	51803	48004
