UTC	Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	FPS Requirement	Latency Requirement
09.39.51.518	0	0	0	483.25	397.25	0.5	0.8	0	0
09.39.52.534	0	0	0	483.25	397.25	0.5	0.8	0	0
09.39.53.550	0	0	0	483.25	397.25	0.5	0.8	0	0
09.39.54.565	0	0	0	483.25	397.25	0.5	0.8	0	0
09.39.55.581	0	0	0	483.25	397.25	0.5	0.8	0	0
09.39.56.600	0	0	0	483.25	397.25	0.5	0.8	0	0
09.39.57.619	0	0	0	483.25	397.25	0.5	0.8	0	0
09.39.58.635	0	0	0	483.25	397.25	0.5	0.8	0	0
09.39.59.650	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.00.666	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.01.682	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.02.697	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.03.713	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.04.729	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.05.745	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.06.762	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.07.778	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.08.794	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.09.809	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.10.825	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.11.841	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.12.860	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.13.875	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.14.891	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.15.907	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.16.925	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.17.940	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.18.956	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.19.971	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.20.987	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.22.003	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.23.020	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.24.036	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.25.051	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.26.068	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.27.083	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.28.099	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.29.115	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.30.130	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.31.148	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.32.164	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.33.179	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.34.195	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.35.211	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.36.226	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.37.245	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.38.265	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.39.285	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.40.300	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.41.316	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.42.332	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.43.350	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.44.366	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.45.382	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.46.397	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.47.413	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.48.429	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.49.444	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.50.462	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.51.478	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.52.493	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.53.509	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.54.525	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.55.540	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.56.560	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.57.575	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.58.591	0	0	0	483.25	397.25	0.5	0.8	0	0
09.40.59.607	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.00.623	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.01.639	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.02.655	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.03.670	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.04.690	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.05.706	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.06.721	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.07.740	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.08.756	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.09.771	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.10.787	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.11.803	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.12.818	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.13.834	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.14.850	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.15.865	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.16.881	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.17.897	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.18.912	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.19.928	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.20.944	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.21.959	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.22.980	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.23.999	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.25.015	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.26.030	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.27.046	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.28.062	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.29.081	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.30.101	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.31.117	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.32.132	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.33.156	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.34.172	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.35.188	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.36.204	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.37.220	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.38.235	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.39.256	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.40.272	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.41.287	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.42.303	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.43.319	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.44.335	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.45.350	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.46.367	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.47.383	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.48.399	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.49.414	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.50.430	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.51.446	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.52.462	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.53.477	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.54.493	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.55.508	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.56.524	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.57.544	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.58.560	0	0	0	483.25	397.25	0.5	0.8	0	0
09.41.59.575	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.00.591	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.01.607	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.02.625	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.03.641	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.04.657	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.05.672	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.06.688	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.07.704	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.08.719	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.09.738	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.10.754	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.11.770	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.12.788	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.13.808	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.14.823	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.15.839	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.16.855	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.17.870	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.18.886	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.19.902	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.20.917	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.21.934	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.22.953	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.23.969	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.24.985	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.26.000	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.27.016	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.28.031	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.29.047	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.30.067	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.31.082	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.32.098	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.33.114	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.34.129	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.35.145	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.36.164	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.37.180	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.38.199	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.39.218	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.40.234	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.41.253	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.42.271	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.43.286	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.44.302	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.45.318	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.46.333	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.47.349	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.48.365	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.49.380	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.50.396	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.51.412	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.52.427	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.53.446	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.54.462	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.55.483	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.56.498	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.57.514	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.58.533	0	0	0	483.25	397.25	0.5	0.8	0	0
09.42.59.548	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.00.569	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.01.584	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.02.600	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.03.616	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.04.632	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.05.648	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.06.664	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.07.680	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.08.695	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.09.711	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.10.727	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.11.742	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.12.758	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.13.774	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.14.790	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.15.805	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.16.821	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.17.837	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.18.852	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.19.872	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.20.888	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.21.904	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.22.919	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.23.935	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.24.951	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.25.966	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.26.982	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.27.998	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.29.013	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.30.029	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.31.045	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.32.060	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.33.078	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.34.094	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.35.109	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.36.125	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.37.141	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.38.156	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.39.172	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.40.188	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.41.203	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.42.219	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.43.235	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.44.250	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.45.269	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.46.285	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.47.300	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.48.316	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.49.332	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.50.347	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.51.363	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.52.379	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.53.395	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.54.410	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.55.426	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.56.441	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.57.457	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.58.473	0	0	0	483.25	397.25	0.5	0.8	0	0
09.43.59.489	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.00.504	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.01.522	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.02.538	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.03.554	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.04.569	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.05.585	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.06.601	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.07.616	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.08.632	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.09.648	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.10.663	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.11.679	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.12.695	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.13.710	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.14.726	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.15.742	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.16.758	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.17.774	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.18.789	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.19.805	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.20.821	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.21.836	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.22.852	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.23.868	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.24.883	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.25.899	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.26.915	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.27.930	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.28.946	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.29.962	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.30.977	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.31.993	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.33.009	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.34.024	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.35.040	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.36.056	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.37.071	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.38.087	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.39.103	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.40.118	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.41.134	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.42.150	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.43.165	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.44.181	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.45.197	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.46.212	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.47.228	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.48.244	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.49.259	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.50.275	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.51.291	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.52.306	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.53.322	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.54.338	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.55.356	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.56.372	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.57.388	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.58.403	0	0	0	483.25	397.25	0.5	0.8	0	0
09.44.59.419	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.00.435	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.01.450	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.02.466	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.03.482	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.04.497	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.05.513	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.06.529	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.07.544	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.08.560	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.09.576	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.10.591	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.11.607	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.12.623	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.13.638	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.14.654	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.15.670	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.16.685	0	0	0	483.25	397.25	0.5	0.8	0	0
09.45.17.701	0	0	0	483.25	397.25	0.5	0.8	0	0
