DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
7685	112	31	127	125238	0
7712	94	32	95	125166	0
7819	141	16	125	124464	0

7730	78	31	93	125139	1
7880	16	47	32	125103	0
7676	62	16	31	125274	0
7721	313	15	312	125778	0
7804	15	32	32	125247	1
7687	16	47	31	125526	1
7833	47	31	31	124896	0
7903	203	16	188	125103	0
8039	203	0	187	124959	0
8089	16	15	31	124824	0
8017	62	16	63	124770	0

8067	16	31	31	124833	0
8233	266	15	250	125220	0
8195	62	16	63	124644	0
8005	78	32	94	125346	1
7755	16	47	31	125454	0
7857	203	0	156	125481	0
7939	47	16	63	125814	0
7886	47	0	31	125391	0
8053	234	16	250	125544	0

8013	94	16	94	125400	1
7963	16	31	31	124662	1
8077	15	47	31	124851	0
8225	313	16	282	124761	0
8152	62	16	62	125031	1
8002	16	31	31	124905	1
8234	31	32	32	124833	0
8124	125	32	125	124770	0
8026	235	15	218	125769	0
8386	94	15	94	125004	1
8303	15	31	31	125184	1
8451	16	47	32	125103	0

8198	281	16	250	125382	0
8443	78	0	62	125805	0
8494	16	15	31	125508	0
8458	31	16	32	125346	0
8224	234	32	250	124716	0
8402	110	15	93	125292	0
8549	47	31	63	125265	0
8179	31	31	31	125274	0
8155	109	17	95	126021	0

8264	142	32	157	125553	0
9040	78	16	62	124860	0
8308	32	15	31	125769	0
8385	111	31	127	125436	0
8445	93	32	94	125112	0
8371	94	31	93	125571	0
8400	96	31	96	125355	0
8476	109	16	94	124347	0
8504	94	16	94	124752	0
8563	94	17	95	124860	0
8541	111	31	125	125328	0

8503	94	31	94	125364	0
8378	109	16	94	125310	0
8440	94	16	94	125409	0
8433	94	16	94	125769	0
8508	109	36	129	124932	0
8572	98	32	94	125382	0
8635	95	31	94	125355	0
8629	94	32	95	125040	0
8572	110	15	93	125265	0
8499	93	16	94	124833	0
8575	110	31	125	125697	0

8603	94	31	94	124878	0
8662	93	32	94	125895	0
8739	110	15	93	124599	0
8799	93	16	94	125319	0
8776	110	31	125	125283	0
8703	94	31	94	124959	0
8777	109	16	94	125751	0
