UTC	Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	FPS Requirement	Latency Requirement

09.50.50.036	8	7.85854616895874	9.57293516699411	712.1328125	631.857142857143	0.5	0.6	0	0
09.50.51.052	8	10.8374384236453	12.6572926108374	1518.16458129883	991	0.5	0.6	0	0
09.50.52.068	8	7.8740157480315	8.69433070866142	2256.48469644785	1386.95833333333	0.5	0.6	0	0
09.50.53.084	8	7.86627335299902	8.70114454277286	2886.730349191	1684.41935483871	0.5	0.6	0	0
09.50.54.100	8	6.88976377952756	7.788	3516.98215854413	2077.68292682927	0.5	0.6	0	0
09.50.55.123	8	9.77517106549365	10.3611260997067	3808.9462716392	2404.96078431373	0.5	0.6	0	0
09.50.56.144	8	9.79431929480901	10.065708129285	4012.1122522184	2660.5737704918	0.5	0.6	0	0
09.50.57.160	8	10.8267716535433	10.7714881889764	4292.94357861761	2851.68571428571	0.5	0.6	0	0
09.50.58.177	8	10.8161258603736	10.9114808259587	4461.84760115099	3048.7	0.5	0.6	0	0
09.50.59.192	8	7.8740157480315	7.92486614173228	4576.331435942	3185.02272727273	0.5	0.6	0	0
09.51.00.208	8	10.8267716535433	10.9027322834646	4956.77897042771	3364.67676767677	0.5	0.6	0	0
09.51.01.223	8	9.84251968503937	9.83610236220472	4930.24197165081	3749.49	0.5	0.6	0	0
09.51.02.240	8	9.84251968503937	9.85332283464567	5072.73363473794	4091.78	0.5	0.6	0	0
09.51.03.256	8	7.8740157480315	7.88149606299213	5443.78307306384	4415.09	0.5	0.6	0	0
09.51.04.271	8	9.84251968503937	9.85736220472441	5633.10232721979	4656.42	0.5	0.6	0	0
09.51.05.294	8	9.78473581213307	9.80484540117417	5957.93510855821	4887.5	0.5	0.6	0	0
09.51.06.309	8	9.84251968503937	9.84666141732284	6069.0799513839	5070.05	0.5	0.6	0	0
09.51.07.328	8	9.8135426889107	9.80339941118744	6410.43509763251	5301.57	0.5	0.6	0	0
09.51.08.345	8	9.83284169124877	9.82643067846608	6731.18499521253	5517.38	0.5	0.6	0	0
09.51.09.361	8	11.8110236220472	11.8160078740157	6912.32262694377	5724.51	0.5	0.6	0	0
09.51.10.376	8	9.84251968503937	9.85367716535433	6797.78058850287	5922.63	0.5	0.6	0	0
09.51.11.397	8	9.80392156862745	9.81171764705882	7139.44764677173	6160.43	0.5	0.6	0	0
09.51.12.412	8	8.85826771653543	8.86464566929134	7485.7009673702	6349.43	0.5	0.6	0	0
09.51.13.431	8	10.8055009823183	10.8180117878193	7728.37924851922	6604.03	0.5	0.6	0	0
09.51.14.446	8	8.85826771653543	8.85947244094488	8018.17066259476	6804.09	0.5	0.6	0	0
09.51.15.462	8	10.8267716535433	10.8399448818898	8000.8326028626	7043.84	0.5	0.6	0	0
09.51.16.478	8	8.85826771653543	8.88087401574803	8324.53873555247	7244.22	0.5	0.8	0	0
09.51.17.497	8	9.8135426889107	9.83943473994112	8461.04163543348	7499.47	0.5	0.8	0	0
09.51.18.516	8	9.80392156862745	9.82011764705882	8428.3506062673	7700.04	0.5	0.8	0	0
09.51.19.538	8	9.79431929480901	9.80901860920666	8606.14389707643	7866.77	0.5	0.8	0	0
09.51.20.554	8	9.84251968503937	9.85736220472441	8804.80580458699	8058.82	0.5	0.8	0	0
09.51.21.572	8	9.82318271119843	9.84704911591356	9337.40703691854	8268.52	0.5	0.8	0	0
09.51.22.591	8	9.80392156862745	9.81969411764706	9647.41654082075	8490.32	0.600000023841858	0.8	0	0
09.51.23.611	8	9.8135426889107	9.85427281648675	9662.08929036426	8666.93	0.800000011920929	0.8	0	0
09.51.24.631	8	9.80392156862745	9.95755294117647	10085.4496435382	8866.9	0.800000011920929	0.8	0	0
09.51.25.652	8	9.78473581213307	10.0042191780822	10237.281430624	9086.57	0.800000011920929	0.8	0	0
09.51.26.672	8	9.8135426889107	9.819791952895	10468.2083061905	9294.99	0.800000011920929	0.8	0	0
09.51.27.688	8	9.84251968503937	9.84786614173228	10793.670926484	9437.03	0.800000011920929	0.8	0	0
09.51.28.711	8	11.7302052785924	11.6937712609971	9951.01001282275	9731.03	0.800000011920929	0.8	0	0
09.51.29.723	8	10.8695652173913	10.8433754940711	9679.79576802937	9863.32	0.800000011920929	0.8	0	0
09.51.30.740	8	8.84955752212389	8.82732743362832	8402.3589705849	9880.64	0.800000011920929	0.8	0	0
09.51.31.756	8	9.84251968503937	9.82235433070866	8694.21721771983	9811.15	0.800000011920929	0.8	0	0
09.51.32.771	8	9.84251968503937	9.81654330708662	8467.39469129929	9708.42	0.800000011920929	0.8	0	0
09.51.33.788	8	8.84955752212389	8.8258407079646	5894.26840582384	9450.05	0.800000011920929	0.8	0	0
09.51.34.803	8	9.84251968503937	9.83071653543307	5041.31047975207	8954.54	0.800000011920929	0.8	0	0
09.51.35.824	8	9.79431929480901	9.79456219392752	4435.43404016039	8412.3	0.800000011920929	0.8	0	0
09.51.36.841	8	10.8161258603736	10.77201179941	4353.43748259693	7999.51	0.800000011920929	0.8	0	0
09.51.37.857	8	11.8110236220472	11.7955275590551	4171.67038986218	7140.24	0.800000011920929	0.8	0	0
09.51.38.874	8	7.86627335299902	7.8705604719764	3516.55643874089	6588.71	0.800000011920929	0.8	0	0
09.51.39.892	8	9.8135426889107	9.82805888125613	1773.65375767859	5635.67	0.800000011920929	0.8	0	0
