DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
73	104	16	112	317181	0
68	60	23	67	316776	0
105	74	13	64	317541	0
117	76	4	67	317451	0
121	71	21	88	317163	0
130	42	7	28	317406	0

125	62	14	69	317496	0
127	34	4	24	317415	0
120	61	12	69	317649	0
123	70	12	70	317334	0
129	38	23	49	317586	0
111	50	21	48	317073	0
125	47	0	26	317244	0
71	113	11	124	317928	0
105	66	15	70	318360	0
127	55	7	47	318333	0
152	60	21	74	318423	0
105	53	16	48	318891	0
79	74	10	68	319593	0
75	62	18	70	320115	0
106	65	18	65	319251	0
113	40	24	46	319152	0
136	55	15	46	319152	0

103	102	7	94	316749	0
108	38	14	45	316893	0
101	60	0	46	316794	0
100	65	7	72	316704	0
87	54	22	69	316686	0
110	55	17	50	316560	0
104	61	4	48	317379	0
93	223	0	219	317271	0
78	119	25	144	312780	0
105	60	9	44	315795	0
100	62	19	72	338025	0
122	54	15	50	352065	0
160	71	8	64	362820	0

163	37	15	44	368733	0
162	66	19	70	368301	0
142	46	0	27	364728	0
144	70	0	70	367284	0
158	46	25	71	368670	0
169	45	4	24	368985	0
172	38	13	47	369012	0
193	53	4	44	369606	0
131	71	4	71	369138	0
128	132	10	138	369903	0
89	161	17	168	372702	0
123	67	17	67	371667	0
144	53	10	46	371100	0
136	92	9	91	371442	0

142	39	14	44	371838	0
178	70	11	67	373764	0
187	41	17	47	374448	0
164	45	16	44	374475	0
181	50	13	47	372999	0
99	85	19	91	377067	0
99	168	11	160	375771	0
129	63	0	52	376158	0
131	68	5	73	378039	0
136	37	12	44	377553	0
159	56	9	53	377229	0
170	46	8	45	377103	0
179	42	13	47	375996	0
206	60	21	68	375024	0
191	52	20	51	376185	0
188	65	23	68	375825	0
198	42	4	23	375582	0

200	70	26	92	376185	1
247	12	39	25	376239	0
255	76	8	45	376608	0
115	58	4	54	376239	0
113	66	10	72	376140	0
133	85	15	90	376788	0
130	33	6	24	377616	0
171	73	4	71	378399	0
129	58	19	73	376644	0
146	50	16	47	376725	0
179	67	22	73	376104	0
158	45	21	44	375033	0
175	51	19	49	374457	0
206	64	20	65	373692	0
215	42	0	22	374250	0
226	78	14	92	373584	0
288	30	6	22	373341	0

238	49	21	64	375618	0
172	34	10	23	376365	0
182	42	14	46	375555	0
161	47	16	49	376275	0
138	78	7	69	374538	0
153	47	5	45	374493	0
88	102	17	114	344622	0
90	68	19	70	331059	0
106	51	14	46	326082	0
107	65	17	68	319773	0
108	36	6	25	318945	0
72	96	5	95	313131	0
96	57	19	71	312411	0
112	116	20	117	311250	0
99	55	12	47	310530	0
63	64	17	69	309018	0

75	112	22	117	308595	0
106	198	10	186	310737	0
75	169	4	163	310575	0
65	56	19	71	310125	0
102	71	0	52	309639	0
84	214	13	227	308667	0
102	151	23	161	308523	0
106	39	10	26	308271	0

148	74	6	70	307794	0
149	34	24	52	308028	0
168	87	6	69	308235	0
174	39	14	47	308883	0
173	33	8	27	308640	0
227	86	14	92	308541	0
241	48	9	43	309018	0
231	57	22	70	309027	0
380	117	20	115	308829	0
409	94	14	88	308955	0
275	32	7	25	308919	0
216	75	4	72	309252	0
225	43	4	43	309297	0
149	57	17	70	310062	0
153	37	5	25	309738	0
68	115	8	118	309909	0

94	60	23	75	309972	0
85	57	13	47	310431	0
110	59	24	70	310197	0
102	157	13	146	311412	0
129	62	17	66	310890	0
92	29	13	25	308703	0
93	67	11	65	306966	0
77	51	6	46	315588	0
110	167	22	183	353370	0
68	58	17	53	373422	0
80	79	7	69	376428	0
101	54	7	54	376194	0
92	91	15	99	375654	0

120	61	24	70	375852	0
125	39	10	25	375915	0
177	85	23	98	374232	0
185	42	6	25	373215	0
190	38	14	46	373215	0
215	59	21	66	373692	0
112	62	7	48	373278	0
82	104	17	114	373656	0
117	67	19	69	373566	0
118	36	7	24	373404	0
158	74	8	75	374061	0
131	39	16	47	373764	0
152	54	5	43	374250	0
169	49	4	48	374043	0
155	54	25	75	374367	0
179	56	13	44	374664	0
174	64	27	78	374232	0

119	76	25	74	373143	0
149	65	4	44	372567	0
105	88	9	93	373818	0
153	81	15	87	373638	0
146	29	15	29	374502	0
148	67	21	73	376068	0
127	179	21	179	395616	0
115	55	13	47	389622	0
87	72	10	69	377490	0
94	106	24	120	365997	0
79	119	0	95	358401	0

94	149	13	162	356610	0
109	215	4	206	356655	0
136	60	9	65	357384	0
143	40	16	47	358509	0
156	47	15	46	358743	0
169	46	15	46	358122	0
165	63	0	48	358140	0
170	38	6	44	358185	0
181	43	7	44	358230	0
106	60	21	74	351858	0
118	45	20	44	351120	0
79	61	21	62	347943	0
98	51	17	47	347673	0
112	114	23	120	345990	0

91	214	12	203	343074	0
84	59	21	68	342858	0
114	64	25	68	342525	0
121	40	10	25	342093	0
186	98	21	109	342237	0
147	27	16	22	342948	0
146	67	15	66	342300	0
149	35	3	23	342624	0
79	164	24	185	348474	0
114	270	0	246	357375	0
117	35	13	48	358050	0

139	54	7	48	357951	0
79	75	4	72	362082	0
98	119	7	122	359715	0
107	141	6	140	359805	0
145	72	9	75	358905	0
165	54	5	50	358275	0
130	65	6	66	357672	0
131	34	16	44	357933	0
159	61	4	49	357987	0
146	54	0	50	358050	0
190	77	17	94	358068	0
80	57	9	49	359085	0
111	64	12	67	360030	0
106	62	20	70	361254	0

124	85	7	72	358653	0
130	39	18	50	358419	0
162	66	27	75	359184	0
114	117	22	112	360786	0
103	56	12	46	360705	0
106	36	0	24	360696	0
99	127	7	134	360210	0
114	114	5	112	360381	0
122	42	10	47	360543	0
121	66	16	72	361398	0
134	47	20	51	360444	0
116	82	10	72	361011	0
67	116	9	115	361020	0

83	117	7	115	361749	0
89	73	4	70	361758	0
164	142	6	144	362586	0
150	151	0	145	363531	0
149	34	14	48	363765	0
399	284	17	287	363963	0
404	37	5	25	364071	0
262	125	13	133	366825	0
231	68	13	68	366510	0

316	153	0	140	365925	0
367	84	4	88	365439	0
374	74	23	93	365070	0
403	62	8	47	365682	0
484	14	19	25	365736	0
323	73	15	69	365808	0
338	48	20	53	365565	0
250	45	20	45	365358	0
257	48	21	49	364953	0
284	52	18	49	365259	0
276	60	6	48	364872	0
248	72	6	72	364494	0
589	6	28	28	365772	0
276	56	16	44	365547	0
249	40	25	49	365034	0
125	75	17	67	365286	0
80	55	10	48	368121	0

107	59	17	66	367203	0
77	71	15	69	366816	0
78	100	11	96	366591	0
103	59	20	68	366393	0
66	63	3	46	365439	0
117	85	9	91	366879	0
68	52	3	46	365916	0
78	274	7	278	364008	0
69	59	18	70	362163	0
78	75	9	66	358806	0
111	66	16	73	356430	0

107	263	4	251	347241	0
119	213	22	231	344478	0
102	49	15	42	343443	0
95	60	23	68	341643	0
105	43	4	24	341202	0
90	151	16	163	338601	0
92	69	11	64	337899	0
89	63	21	73	337809	0

81	160	12	151	330861	0
75	61	23	72	323508	0
67	57	9	43	318477	0
83	151	0	142	323112	0
84	67	8	75	329358	0
102	352	21	365	310683	0
86	50	22	51	309396	0
67	116	16	110	306291	0
81	46	16	46	306615	0

109	361	0	345	310512	0
106	31	21	52	310503	0
151	78	18	75	311025	0
96	211	23	216	309882	0
86	56	10	43	310161	0
122	71	9	70	310755	0
63	107	18	116	312375	0
104	141	16	139	312060	0

122	60	0	44	311952	0
117	119	13	132	312600	0
76	59	0	46	312627	0
69	261	18	279	313599	0
130	326	0	308	315210	0
71	108	5	113	314535	0
63	60	15	70	314166	0

89	58	5	48	315111	0
120	65	11	71	315192	0
104	50	6	45	315201	0
97	61	17	72	315030	0
97	65	25	73	314985	0
111	50	0	25	315003	0
101	55	12	67	314391	0
54	152	22	162	314598	0
106	187	18	183	314814	0
148	75	12	69	315498	0
143	28	6	22	314994	0
112	69	8	71	315327	0
119	41	16	49	315552	0
140	54	8	46	315273	0

107	199	4	195	315624	0
118	178	13	187	314544	0
106	156	19	162	314148	0
117	76	14	71	314391	0
80	98	6	90	313842	0
104	224	8	226	311556	0
131	60	18	70	310773	0
130	32	10	24	311277	0

97	101	0	91	309738	0
94	29	18	47	309216	0
96	70	20	72	305076	0
127	63	22	65	302952	0
83	157	7	142	346908	0
125	75	4	72	355287	0
133	42	8	46	361335	0
76	309	15	316	374088	0
69	60	22	67	374493	0

96	160	16	154	376158	0
91	329	10	323	375492	0
140	82	23	95	374196	0
138	31	14	22	375321	0
66	62	25	73	376491	0
84	84	8	67	385752	0
123	73	8	73	391395	0
126	169	21	182	396732	0
68	109	10	98	375321	0

89	120	0	110	367059	0
127	72	22	94	365259	0
89	61	6	45	363180	0
101	279	10	283	358662	0
91	158	12	160	355062	0
133	75	10	73	354297	0
91	125	21	136	354765	0

83	158	26	163	354981	0
69	352	13	339	356268	0
99	198	0	185	356295	0
103	70	0	70	357519	0
121	85	9	94	358131	0
134	47	8	46	357276	0
