Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	UTC
 
1	14.985014985015	48.3162437562438	556.404479980469	429.4	0.5	0.5	10.21.05.996
1	15.9362549800797	51.4696972111554	1010.45816657227	651.41935483871	0.5	0.5	10.21.07.000
1	15.9680638722555	51.5653173652695	1495.70273939641	884.854166666667	0.5	0.5	10.21.08.004
1	17.9461615154536	57.9508833499501	1893.68893319221	1112.56060606061	0.5	0.5	10.21.09.008
1	19.9203187250996	64.2583984063745	2004.4870886912	1299.86746987952	0.5	0.5	10.21.10.013
1	17.8926441351889	57.6100198807157	1873.88635439716	1427.69	0.5	0.5	10.21.11.020
1	13.986013986014	40.3621258741259	1633.45638188442	1646.82	0.5	0.5	10.21.12.024
1	18.9431704885344	53.2771525423729	1579.92102224877	1777.12	0.5	0.5	10.21.13.028
1	11.9760479041916	33.7693652694611	1744.1872365777	1828.36	0.5	0.5	10.21.14.032
1	21.9123505976096	61.3980956175299	1543.30340554562	1811.05	0.5	0.5	10.21.15.038
1	20.8540218470705	58.0272095332671	1472.99616175023	1695.25	0.5	0.5	10.21.16.047
1	22	61.440288	959.659518240967	1535.76	0.5	0.5	10.21.17.050
1	22.9540918163673	63.8838083832335	572.733859021606	1311.51	0.5	0.5	10.21.18.052
1	14.9105367793241	35.6792922465209	101.84197591948	1062.17	0.5	0.5	10.21.19.058
1	16.8650793650794	42.9377619047619	110.005186782653	808.09	0.5	0.5	10.21.20.066
1	18.8866799204771	48.6400318091451	95.0605716804252	559.55	0.5	0.5	10.21.21.072
1	12.9482071713147	33.3169482071713	140.583991769004	411.87	0.5	0.5	10.21.22.077
1	15.9203980099502	40.3888	101.29032263171	275.6	0.5	0.5	10.21.23.081
1	16.8986083499006	43.0158966202783	82.6071669055577	174.59	0.5	0.5	10.21.24.089
1	12.9482071713147	33.2498247011952	92.9676273905582	128.35	0.5	0.5	10.21.25.098
1	13.9720558882236	41.218754491018	127.617217029644	128.15	0.5	0.5	10.21.26.102
1	15.9521435692921	47.897036889332	183.63411307425	128.47	0.5	0.6	10.21.27.106
1	18.8866799204771	56.774958250497	196.739084755375	134.52	0.5	0.6	10.21.28.113
1	14.9551345962114	41.0021694915254	97.3747823957024	132.61	0.5	0.6	10.21.29.116
1	7.96019900497512	19.7084895522388	79.6850577437332	131.34	0.5	0.6	10.21.30.121
