DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
57	132	12	132	380046	0
52	120	4	112	379083	0

78	139	8	143	378300	0
78	113	18	123	377706	0
95	132	4	118	375924	0
114	134	9	139	379551	0
49	50	6	47	380577	0
73	143	7	144	381882	0
93	133	15	141	382791	0
91	115	21	121	383232	0
107	140	0	119	382422	0

94	105	6	111	381999	0
99	122	3	119	379848	0
60	75	23	95	382611	0
82	133	23	133	382710	0
102	132	13	122	384258	0
107	121	0	108	390315	0
56	64	10	74	390315	0
85	145	6	141	336603	0

74	112	8	114	307443	0
91	127	17	136	306165	0
94	120	14	117	291765	0
40	57	8	51	313815	0
59	134	6	132	305463	0
100	155	16	165	312249	0
59	76	3	63	312258	0
57	114	0	111	315489	0
85	143	11	154	316155	0

90	133	0	122	313212	0
100	122	14	136	305526	0
39	56	4	46	303492	0
42	118	24	138	303735	0
45	127	11	114	305220	0
58	125	6	120	300315	0
78	136	4	134	300063	0
122	156	18	170	299667	0
46	60	6	48	298821	0

56	138	5	137	303285	0
59	125	18	138	304194	0
70	126	21	129	297642	0
84	132	0	111	304086	0
61	91	10	101	303456	0
92	148	18	156	303384	0
53	77	4	63	304149	0
74	133	6	135	301863	0

90	139	0	133	302871	0
101	132	4	136	302574	0
46	64	6	66	303393	0
49	121	21	136	300927	0
54	121	23	123	288219	0
66	126	15	118	285429	0
91	142	9	136	261993	0
51	75	6	72	287319	0
67	134	7	135	279633	0

78	131	21	145	302556	0
73	111	7	97	298380	0
94	138	4	135	297516	0
70	90	0	86	290217	0
104	154	18	172	357771	0
108	195	7	184	372801	0
99	106	16	115	368103	0

111	132	13	129	335955	0
44	58	22	67	323670	0
73	151	10	139	333975	0
51	94	5	89	334029	0
93	158	5	158	331896	0
103	128	12	135	324174	0
46	61	21	70	324381	0
45	126	5	110	326667	0
69	142	0	137	326667	0

107	158	4	162	322518	0
50	59	15	70	319980	0
60	128	23	136	320853	0
75	133	4	114	317595	0
52	92	6	94	318972	0
56	121	7	122	318828	0
86	147	24	164	316290	0
98	120	20	116	310728	0
54	75	13	68	316938	0

72	137	13	137	318468	0
47	93	15	95	320385	0
50	190	7	182	321654	0
103	159	4	156	322104	0
37	54	21	71	322104	0
67	147	8	134	320844	0
77	129	20	141	320637	0

95	137	17	134	319746	0
59	84	21	88	319845	0
62	121	17	117	319935	0
91	144	13	140	320133	0
95	125	7	119	318513	0
59	81	17	91	320250	0
43	108	4	95	318684	0
59	135	8	139	320097	0
81	134	14	140	320070	0

96	139	10	135	319890	0
70	92	15	97	320061	0
71	117	12	114	320178	0
65	125	26	139	320268	0
49	96	21	91	320133	0
60	160	20	159	320367	0
71	130	26	136	320016	0
78	119	0	93	319719	0

99	139	4	143	317955	0
68	89	9	94	319305	0
83	133	7	131	319602	0
53	84	8	85	319341	0
73	141	25	158	319467	0
88	129	11	115	319575	0
102	129	16	134	319224	0
77	95	11	90	319377	0

106	145	19	153	319377	0
98	115	13	109	319368	0
51	70	8	65	319503	0
58	127	16	135	319368	0
82	144	9	137	319422	0
74	110	15	116	319224	0
92	131	22	138	319224	0
74	97	17	92	317829	0
87	128	25	136	319494	0

99	128	6	109	317955	0
59	83	13	90	319323	0
96	155	18	160	319809	0
42	61	0	43	319737	0
63	143	20	163	319647	0
79	135	22	137	317919	0
98	136	0	114	320970	0
101	138	21	159	323076	0
42	57	8	44	334425	0

62	142	9	143	328656	0
76	125	21	137	317694	0
83	124	7	110	331932	0
97	127	22	142	331194	0
59	80	14	72	331869	0
63	117	15	118	331374	0
79	130	15	130	331536	0
55	92	14	91	331455	0

75	134	17	137	331455	0
97	145	8	136	333633	0
70	90	10	92	332877	0
84	134	4	128	335568	0
66	132	5	133	335064	0
78	127	18	140	333273	0
98	191	4	177	328188	0
49	69	3	68	333687	0

98	165	0	162	330609	0
107	131	21	152	334164	0
45	55	10	44	334614	0
52	123	21	134	335001	0
68	133	12	124	335001	0
62	111	15	114	334281	0
78	141	18	144	335145	0
111	144	11	137	334344	0
54	57	24	70	323670	0

81	141	21	138	296859	0
74	113	16	108	280002	0
92	132	20	136	276861	0
30	51	16	47	269850	0
47	131	0	115	275385	0
84	148	4	152	275745	0
88	124	16	136	278481	0
35	61	4	49	278526	0

63	148	14	158	281244	0
72	133	20	139	291450	0
43	88	22	90	317145	0
55	133	0	111	308127	0
71	131	20	151	322932	0
88	142	19	141	323220	0
78	108	0	89	322986	0
70	117	24	141	318468	0
84	135	4	115	318117	0

148	180	0	176	320034	0
50	59	14	73	323868	0
57	126	24	136	317820	0
74	135	0	111	329061	0
40	87	23	110	329061	0
62	133	4	114	326802	0
71	131	14	141	325965	0
96	136	6	128	322410	0

73	97	4	95	320250	0
84	132	10	138	320133	0
104	137	6	133	321528	0
82	96	5	95	322293	0
105	138	6	139	322086	0
41	55	0	49	321771	0
61	136	7	143	321906	0
67	124	14	131	321366	0

87	134	0	120	321168	0
63	90	7	97	321249	0
103	163	4	160	320889	0
41	53	0	49	321051	0
51	134	0	134	320727	0
63	127	13	140	319116	0
74	124	6	117	321015	0
100	168	17	179	321303	0
52	72	13	68	320790	0

38	106	23	116	320682	0
70	146	10	133	320835	0
50	93	6	89	321078	0
47	116	10	120	321474	0
50	118	7	115	321366	0
77	141	0	134	321555	0
57	96	13	109	322077	0
98	156	21	164	319836	0

105	132	21	132	320754	0
52	64	9	52	319620	0
47	119	10	120	319755	0
65	136	6	132	319521	0
73	122	7	123	318081	0
84	124	22	139	319800	0
99	127	7	112	320097	0
52	66	6	65	319827	0
64	127	15	136	319548	0

69	121	13	119	320205	0
85	133	17	137	321168	0
66	102	13	98	321519	0
101	151	18	156	320907	0
96	113	0	95	321141	0
60	129	15	144	320961	0
71	121	19	125	321348	0
93	138	25	144	319728	0

100	123	17	115	322032	0
48	65	22	70	320529	0
47	119	19	116	322518	0
86	149	4	134	322113	0
78	104	8	108	321996	0
51	91	10	93	321429	0
76	141	4	135	321510	0
103	200	13	209	321627	0
38	55	7	49	320313	0

65	147	4	144	321474	0
115	173	15	184	322581	0
55	73	12	70	317154	0
71	127	19	134	328620	0
89	135	15	131	340626	0
90	116	15	116	338061	0
101	131	18	134	338799	0
59	76	7	65	338457	0

65	118	7	118	336495	0
84	138	9	140	336450	0
92	122	21	134	337395	0
99	124	15	118	337287	0
52	66	17	68	332868	0
52	120	8	111	336090	0
56	122	27	141	331986	0
59	115	4	92	335973	0

78	134	12	142	331032	0
88	122	6	116	340167	0

