Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	UTC
 
4	4.97512437810945	14.9830686567164	93.5	105.5	0.5	0	10.39.37.388
4	8.94632206759443	26.9773121272366	76.4013671875	99.7692307692308	0.5	0	10.39.38.394
4	7.96812749003984	24.1981434262948	82.0835990905762	96.6190476190476	0.5	0	10.39.39.400
4	7.98403193612774	24.2594491017964	78.9728195294738	93.8	0.5	0	10.39.40.402
4	8.94632206759443	27.1156580516899	63.257706326287	89.5263157894737	0.5	0	10.39.41.408
4	8.98203592814371	27.1516886227545	69.2700345826685	87.1276595744681	0.5	0	10.39.42.411
4	7.95228628230616	24.0612882703777	78.8916798225885	86.0909090909091	0.5	0	10.39.43.421
4	7.96812749003984	24.1608525896414	66.780826874307	85.3968253968254	0.5	0	10.39.44.426
4	7.97607178464606	24.4276450648056	76.9976188024889	85.25	0.5	0	10.39.45.431
4	7.92079207920792	24.0243089108911	70.4804594484472	83.45	0.5	0	10.39.46.443
4	7.97607178464606	24.4057507477567	83.8310165223602	83.3932584269663	0.5	0	10.39.47.445
4	8.96414342629482	23.5389083665339	73.7477168291452	82.3979591836735	0.5	0	10.39.48.452
4	7.94438927507448	19.568174776564	49.6440385094319	78.81	0.5	0	10.39.49.460
4	7.97607178464606	19.2320159521436	63.9986095254275	76.68	0.5	0	10.39.50.463
4	8.95522388059702	21.4352955223881	49.3515570684587	74.51	0.5	0	10.39.51.468
4	7.98403193612774	18.9651497005988	87.6549835098993	73.62	0.5	0	10.39.52.472
4	7.98403193612774	21.7533173652695	83.3892772793355	73.65	0.5	0	10.39.53.476
4	8.9197224975223	22.9650029732408	54.3687081143724	72.42	0.5	0.5	10.39.54.484
4	7.98403193612774	20.3486706586826	53.4089232580359	70.65	0.5	0.5	10.39.55.488
4	7.96019900497512	20.3773373134328	68.0680036064767	69.53	0.5	0.5	10.39.56.493
4	8.99100899100899	23.014969030969	52.8791718890878	68.31	0.5	0.5	10.39.57.497
4	7.97607178464606	20.378703888335	65.1206217651917	68.21	0.5	0.5	10.39.58.500
4	7.96019900497512	20.3372179104478	68.6603918393851	67.28	0.5	0.5	10.39.59.506
4	8.97308075772682	22.8987996011964	66.7571492028113	67.79	0.5	0.5	10.40.00.509
4	7.97607178464606	20.8958404785643	66.1045201140735	68.83	0.5	0.5	10.40.01.513
4	8	21.318888	67.1879082816956	69.02	0.5	0.5	10.40.02.514
4	7.96812749003984	21.2394023904382	58.4515388833627	69.35	0.5	0.5	10.40.03.520
4	7.96812749003984	19.0606852589641	47.3806700737631	68.72	0.5	0.5	10.40.04.525
4	8.93743793445879	21.2660973187686	70.9382434962378	67.3	0.5	0.5	10.40.05.531
4	7.94438927507448	20.4918768619662	51.3903837636572	68.21	0.5	0.9	10.40.06.539
4	8.96414342629482	23.1333705179283	65.2351374682884	69.32	0.5	0.9	10.40.07.543
4	7.94438927507448	20.396997020854	53.2274810057355	68.84	0.5	0.9	10.40.08.552
4	8.94632206759443	22.9828866799205	47.0282323476787	68.27	0.5	0.9	10.40.09.560
4	7.99200799200799	20.4550969030969	70.8066957663041	67.52	0.5	0.9	10.40.10.562
4	8.97308075772682	23.0139421734796	85.6437761553371	67.46	0.5	0.9	10.40.11.565
4	7.99200799200799	20.552991008991	56.2610230003034	66.72	0.5	0.9	10.40.12.569
4	7.98403193612774	20.7098203592814	76.3447696210949	67.08	0.5	0.9	10.40.13.572
4	8.96414342629482	24.1585816733068	55.8424702531662	66.98	0.5	0.9	10.40.14.577
4	3.98009950248756	10.6599641791045	75.8651543908229	66.84	0.5	0.9	10.40.15.584
