DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
18708	47	16	32	79599	0
18772	31	16	31	79500	0
18830	157	15	156	79122	0
18941	78	31	94	79248	1
18855	15	47	31	79473	1
18905	16	62	31	79455	0

18946	141	15	94	78852	0
19025	46	32	63	79221	0
18989	63	31	62	79113	1
19038	16	48	33	79311	0
19017	79	31	62	79140	0
19144	94	31	94	78951	0
19074	31	31	31	78879	0
19155	47	15	31	79203	0
19164	109	31	125	79131	0
19245	47	16	32	79131	0
19256	78	31	93	79455	1
19238	16	47	32	79185	0
19311	140	32	125	79212	0
19377	32	31	31	79617	0
19373	62	31	62	78852	1
19356	16	47	32	79077	0

19430	141	31	125	79176	0
19510	47	15	31	79302	0
19440	31	15	31	79167	0
19490	15	32	32	79221	0
19593	204	15	187	79563	0
19642	15	31	31	79140	1
19558	16	47	32	79365	0
19637	47	31	31	79194	0
19677	140	16	125	79482	0
19643	32	15	31	78771	0
19758	15	31	31	79365	0
19755	63	31	63	79410	0
19874	187	31	187	79059	1
19857	16	47	32	79329	1
19806	15	63	31	78897	1
19871	32	62	31	79131	0

19891	187	31	156	79158	1
19975	16	47	32	79221	1
20023	15	63	31	78870	1
19987	32	62	31	79266	0
20024	203	15	156	79176	0
20105	15	32	32	79311	1
20155	16	47	31	79275	1
20104	16	62	31	79266	0
20124	187	31	156	79554	1
20240	16	47	32	79032	2
20189	15	63	31	79203	1
20239	16	79	32	79095	0
20295	157	16	94	79005	0
20274	78	31	93	79518	0
20371	31	32	32	79473	0
20319	47	16	31	79284	0

20332	47	31	62	79302	0
20525	94	31	94	79545	0
20543	250	31	250	78771	1
20626	16	46	31	79527	2
20607	15	63	32	79032	1
20690	16	78	31	78978	0
20725	203	31	156	79383	0
20691	31	32	32	79032	1
20739	16	47	31	79536	1
20822	16	62	31	79248	0
20859	203	15	156	79266	0
20806	15	32	32	79221	1
20922	16	47	31	79383	0
20903	47	31	31	79419	0

20976	140	16	125	79005	0
20923	47	32	63	78978	0
21037	47	16	31	78996	0
21050	47	31	62	79194	1
21000	16	47	32	78942	0
21170	203	31	187	79050	1
21118	15	48	32	79527	0
21199	48	32	32	79401	1
21148	16	47	31	78843	0
21179	63	15	31	79266	0
21298	187	16	188	78789	0
21281	16	31	31	79320	1
21263	15	47	31	78888	1
21379	16	62	31	79212	0

21382	203	16	157	79392	0
21447	31	16	31	79149	0
21395	16	31	31	79464	1
21511	16	46	31	78924	0
21532	187	16	157	79473	0
21514	16	31	31	78609	0
21613	31	31	31	79401	0
21560	47	15	31	78879	0
21683	156	16	157	78897	0
21665	16	31	31	79401	0
21741	109	16	94	78969	0
21724	16	31	31	78735	0
21751	62	31	62	79041	1
21735	16	47	32	78816	0
21870	203	31	187	79194	1
21920	16	46	31	78969	2
21835	15	63	32	78861	1

21884	16	78	31	79104	0
21956	172	31	125	79113	0
21920	31	31	31	79347	1
21970	16	47	32	79257	1
22051	15	63	31	78978	0
22091	206	15	158	79320	0
22072	47	31	63	79581	1
22119	15	47	31	79185	1
22202	16	62	31	78969	0
22208	172	15	125	79383	0
22237	62	16	63	78744	0
22219	16	31	31	79284	1
22335	16	46	31	78303	0
22404	203	31	188	79113	2
22319	15	47	31	78924	1

22369	16	62	31	79059	1
22450	47	47	32	79329	0
22427	78	31	62	78951	0
22472	78	16	63	79221	0
22484	78	32	94	78933	0
22594	78	16	62	79338	0
22545	16	31	31	79455	1
22526	15	47	31	78978	0

