DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
11	36	21	43	1045233	0
6	30	12	21	1049139	0
4	30	4	22	1052415	0
1	30	15	41	1052244	0
2	35	1	21	1050759	0
-1	30	13	42	1046286	0
2	36	19	42	1049355	0
10	42	20	43	1042524	0
13	36	6	22	1053909	0
10	30	18	42	1049580	0
6	30	10	22	1043397	0
8	36	16	42	1053108	0
5	30	7	21	1051344	0
7	36	13	42	1054746	0
4	30	5	22	1046835	0
2	30	18	43	1042749	0
3	36	3	21	1051974	0
0	30	15	42	1061118	0
-3	30	6	21	1051308	0
11	48	21	63	1063935	0
8	30	12	21	1046988	0
11	36	18	42	1052514	0
6	29	11	22	1047582	0
3	30	2	21	1052622	0
7	36	8	42	1052352	0
2	30	20	42	1052532	0
0	30	12	22	1049400	0
2	36	19	43	1053270	0
-2	30	10	21	1043496	0
-5	30	1	21	1050939	0

16	54	10	63	1048698	0
12	30	1	21	1049184	0
9	30	14	43	1048950	0
6	30	5	21	1049049	0
6	34	13	42	1050399	0
3	30	5	22	1051821	0
1	30	17	42	1053756	0
2	36	3	22	1050849	0
0	30	15	42	1051200	0
3	36	1	22	1056105	0
-2	30	14	43	1050705	0
13	48	8	42	1046646	0
10	30	21	43	1044378	0
12	36	6	21	1052397	0
9	30	19	43	1048104	0
5	30	10	21	1050912	0
7	36	16	42	1049067	0
5	30	8	22	1050480	0
2	30	21	43	1044999	0
4	36	6	21	1051578	0
1	30	19	43	1050093	0
-3	29	10	20	1050759	0
-1	36	16	42	1053459	0
14	48	11	43	1056366	0
11	30	3	22	1059327	0
7	30	16	43	1055601	0
10	36	1	21	1052298	0
7	30	14	43	1052640	0
3	30	6	22	1060119	0

1	30	19	43	1057248	0
3	36	5	22	1058517	0
-1	30	17	42	1057581	0
2	36	3	22	1052001	0
-1	30	15	42	1060074	0
12	48	10	43	1053828	0
10	30	2	22	1053207	0
12	36	10	44	1052352	0
9	30	2	22	1055448	0
6	30	15	43	1055232	0
9	36	1	22	1061172	0
5	30	13	42	1070523	0
2	30	5	22	1066113	0
5	36	12	43	1067409	0
1	30	3	21	1066554	0
-2	30	16	43	1063494	0
0	36	2	22	1064754	0
9	42	2	42	1063602	0
11	36	9	43	1067688	0
9	30	21	42	1060938	0
10	36	6	21	1064979	0
7	30	18	42	1072377	0
5	29	10	21	1069848	0
6	36	17	43	1060587	0
4	30	8	21	1062441	0
1	30	20	42	1064790	0
2	36	6	22	1064961	0
-1	30	18	42	1058679	0
14	48	12	42	1061109	0
10	30	4	22	1076841	0

7	30	16	42	1065348	0
10	36	1	21	1069380	0
6	30	13	42	1056519	0
9	36	20	43	1065141	0
6	30	11	21	1067553	0
1	30	3	22	1059849	0
5	36	9	42	1063881	0
2	30	21	42	1058283	0
4	36	6	21	1062585	0
1	30	18	42	1066410	0
16	48	12	42	1064979	0
12	29	4	21	1068336	0
14	36	10	42	1065762	0
11	30	2	22	1062513	0
7	30	15	43	1069569	0
5	30	6	21	1069650	0
8	36	12	42	1072665	0
4	30	3	21	1065897	0
7	36	9	42	1064448	0
3	30	1	22	1069335	0
0	31	12	42	1073430	0
-4	30	4	22	1064736	0
-5	30	16	42	1064484	0
14	54	4	42	1061640	0
11	30	16	42	1071522	0
9	30	8	22	1065537	0
10	36	14	42	1066707	0
8	30	5	21	1063575	0
4	30	17	42	1060920	0
0	30	8	21	1070091	0
3	36	14	42	1062225	0

0	30	5	21	1066293	0
-5	29	18	42	1070370	0
10	48	13	43	1068003	0
14	36	20	43	1068489	0
9	30	11	21	1069767	0
13	36	18	43	1072818	0
10	30	10	22	1070496	0
5	30	1	21	1071666	0
8	36	7	42	1066410	0
5	30	19	42	1064889	0
17	65	18	64	1071972	1
7	6	35	23	1070766	1
0	24	32	21	1066284	0
14	48	5	21	1071630	0
11	30	17	42	1066671	0
15	36	2	21	1069029	0
10	30	14	42	1066626	0
7	30	6	22	1068858	0
10	36	13	43	1062315	0
6	30	4	21	1061739	0
3	30	16	42	1069497	0
5	35	2	21	1067616	0
2	30	14	42	1061487	0
-2	30	6	22	1070307	0
2	36	12	42	1066239	0
9	42	13	43	1070316	0
13	36	19	42	1067283	0
9	30	10	21	1065636	0
11	36	17	43	1067499	0
8	30	8	21	1072008	0

6	30	20	42	1071990	0
2	30	12	22	1066878	0
5	36	19	43	1069803	0
2	30	10	21	1064601	0
3	36	17	43	1074798	0
1	30	9	22	1067643	0
-2	30	1	22	1058823	0
10	48	17	64	1070406	0
13	35	2	20	1070091	0
11	30	14	42	1070793	0
7	30	6	22	1069560	0
7	36	12	42	1067256	0
7	30	3	21	1072989	0
32	60	6	63	1063395	0
11	18	10	22	1074960	0
20	36	16	42	1076031	0
16	30	7	21	1072242	0
13	30	20	43	1068426	0
10	30	12	22	1068453	0
11	36	18	42	1069857	0
9	30	10	22	1074537	0
12	36	16	42	1066887	0
8	30	7	21	1075005	0
5	30	20	43	1066923	0
2	30	12	22	1066491	0
3	36	17	41	1074834	0
1	30	9	22	1071585	0
-1	30	0	21	1066788	0
12	48	15	63	1071927	0
9	30	7	22	1077750	0

12	36	14	43	1072629	0
8	30	6	22	1075770	0
11	36	12	42	1064844	0
8	30	3	21	1074420	0
4	30	15	42	1073286	0
7	36	1	22	1072701	0
5	30	13	42	1081134	0
0	30	5	22	1080324	0
3	36	12	43	1068435	0
0	30	3	21	1067607	0
2	36	10	43	1073925	0
10	42	11	43	1079082	0
14	36	17	42	1079289	0
10	30	9	22	1091439	0
7	30	20	41	1076058	0
9	35	6	21	1077642	0
6	30	18	42	1071450	0
3	30	9	21	1074132	0
0	30	21	42	1080432	0
2	36	6	21	1076067	0
-2	30	19	43	1070532	0
2	36	4	21	1069875	0
9	42	4	42	1075878	0
12	36	10	42	1076886	0
9	29	3	22	1071774	0
10	36	10	43	1079298	0
8	30	1	21	1075941	0
11	36	7	42	1072071	0
6	30	19	42	1077264	0
4	30	12	23	1074573	0
0	30	3	21	1071963	0

1	35	10	42	1069938	0
-1	30	1	21	1078263	0
2	36	8	43	1074114	0
15	48	3	43	1070316	0
13	30	15	42	1075545	0
10	30	6	21	1070010	0
5	30	18	42	1078722	0
9	36	3	21	1078695	0
6	30	15	42	1063989	0
8	36	1	22	1074033	0
5	30	13	42	1076499	0
1	30	4	21	1078002	0
3	36	10	42	1076175	0
0	30	1	21	1080306	0
15	48	16	63	1080531	0
12	30	7	21	1080540	0
14	36	14	43	1082421	0
12	30	5	21	1077156	0
7	30	18	43	1074978	0
4	30	9	21	1080882	0
8	36	16	43	1071909	0
4	30	7	21	1076778	0
6	36	13	42	1075626	0
3	30	5	22	1070325	0
-2	29	19	43	1082871	0
12	48	13	42	1077489	0
10	30	4	21	1071171	0
11	36	10	42	1076319	0
9	30	2	22	1083087	0

6	30	14	42	1076679	0
8	36	20	42	1079820	0
5	30	11	21	1073025	0
7	35	17	41	1076643	0
3	30	9	22	1077102	0
0	30	21	42	1079964	0
-3	30	13	22	1076274	0
-2	35	20	42	1069047	0
138	174	14	168	1082781	2
112	6	30	22	1083456	3
84	6	46	22	1093338	3
57	6	61	21	1077822	3
30	6	76	21	1079559	3
