DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
151	36	9	21	340248	0
153	35	16	42	340311	0
143	24	13	21	340293	0
167	56	19	62	340293	0
173	40	21	42	340599	0
168	28	14	21	341544	0
170	34	1	21	342732	0
168	33	9	41	343929	0
181	46	5	42	344811	0
177	29	17	41	346125	0
174	64	16	63	350391	0
175	34	3	21	352956	0
169	28	17	42	354027	0
187	51	7	41	353649	0
177	23	4	20	352596	0
355	12	13	21	347880	0
191	36	19	42	351471	0
201	43	17	41	350589	0
201	34	4	21	348924	0
213	44	1	41	348366	0
214	35	8	42	347718	0
216	35	15	42	347493	0
217	35	1	21	346809	0

228	44	18	61	345414	0
229	33	6	21	344649	0
241	46	1	41	345000	0
260	52	11	62	345504	0
273	48	4	41	346296	0
273	32	13	41	347367	0
308	69	5	61	348879	0
304	29	17	41	349572	0
310	40	18	41	348375	0
311	34	5	21	346080	0
318	40	5	40	344208	0
277	26	21	42	341994	0
283	39	2	20	341526	0
305	56	8	62	341247	0
308	36	13	41	340617	0
314	39	15	41	340383	0
321	41	16	42	339960	0
334	46	10	40	339681	0
335	34	17	41	339573	0
335	34	4	21	339285	0
347	45	1	42	339303	0
342	28	13	40	339087	0
349	41	14	42	339141	0
357	41	15	42	338799	0

370	47	10	42	338961	0
363	60	11	61	339672	0
378	46	6	41	340104	0
389	46	2	42	340401	0
408	53	13	64	340473	0
415	40	14	41	341004	0
416	34	1	21	341103	0
422	39	3	41	340941	0
696	40	4	41	339042	0
434	6	19	21	341643	0
437	36	4	21	341616	0
445	41	4	41	341634	0
462	49	17	62	341418	0
461	35	2	20	341751	0
471	41	3	42	341472	0
466	63	2	62	341769	0
506	6	17	21	341517	0
474	35	3	21	341769	0
454	47	19	63	342120	0
462	41	20	42	341796	0
468	39	2	21	341724	0
475	41	2	41	341769	0
481	39	4	41	341625	0
480	33	13	42	341778	0
493	46	9	42	341814	0

509	82	10	83	341850	0
526	51	20	61	342390	0
509	83	17	80	341958	1
688	12	26	21	341913	1
972	17	30	21	341877	0
572	68	4	42	342246	0
707	33	12	41	342282	0
725	52	1	41	342246	0
688	63	21	83	342291	0
701	46	17	42	342399	0
708	41	17	41	342336	0
756	81	17	81	342750	0
764	41	17	41	343272	0
789	59	21	63	343578	0
809	52	11	42	343641	0
826	52	20	61	343380	0
850	57	5	42	343047	0
822	72	14	81	340671	0
835	45	10	41	339906	0

853	53	18	61	339546	0
866	46	13	41	339150	0
878	47	7	41	339042	0
907	62	8	63	339564	0
922	47	3	42	339339	0
948	58	8	63	339348	0
959	46	4	42	338970	0
979	53	14	63	339060	0
961	83	14	83	338664	0
981	52	3	41	338655	0
934	53	12	62	338610	0
951	51	2	41	338745	0
1201	17	6	21	339186	0
1236	69	20	83	338907	0
977	40	21	41	338520	0
986	41	2	22	338601	0
1758	6	16	20	342543	1
1228	5	32	21	338709	0
1235	40	13	21	338592	0
987	52	2	41	338592	0
984	29	14	41	338367	0
983	33	2	21	338565	0
989	39	3	40	338574	0

984	62	3	62	338565	0
952	34	11	42	338475	0
1397	12	20	21	338529	1
1081	17	24	21	338412	0
1005	91	14	81	338520	1
1111	6	29	21	338457	1
1069	24	27	22	338556	0
998	30	17	20	338583	0
1481	50	9	42	338673	0
1593	12	18	21	338547	0
1139	45	14	41	338556	0
1079	41	14	41	338637	0
1579	33	2	21	338673	0
1167	22	1	21	338484	0
1103	35	7	41	338772	0
1103	34	14	41	338520	0
1226	57	19	62	338664	0
1151	24	16	21	338601	1
2557	5	32	21	341526	0
1158	35	18	21	338646	0
1161	36	3	21	338799	0
1162	35	9	41	338871	0
1162	33	18	42	338799	0
1168	38	1	21	338529	0
1162	28	14	41	338736	0
1164	36	19	41	338943	0
1170	39	1	21	338853	0
1166	30	12	41	338601	0
1162	29	4	21	338853	0
1163	34	12	42	338700	0

1160	30	3	21	338655	0
1134	41	3	41	338871	0
1135	35	9	41	338871	0
1131	28	1	20	339015	0
1137	40	3	42	338961	0
1126	23	1	21	339150	0
1143	50	13	62	339015	0
1144	34	21	42	338925	0
1157	46	16	41	338862	0
1150	26	11	21	338880	0
1150	34	18	41	339051	0
1119	69	11	62	339051	0
1112	28	4	21	339033	0
1048	35	10	41	338637	0
1049	34	17	41	338763	2
1655	6	32	21	338880	1
1294	6	46	20	339105	1
1295	33	34	21	338979	0
1039	44	11	21	338655	0
1040	35	17	41	338511	1
1285	12	26	21	338943	0
1295	44	3	21	338871	0
1043	47	18	62	338376	0
1048	39	0	21	338412	0
1288	6	15	21	338547	0
1195	41	15	41	338637	0
1319	23	13	21	338484	0
1076	59	15	61	338223	0
1077	33	3	21	338178	0
1194	17	7	21	338277	0

1322	29	19	41	338358	0
1077	55	5	41	338214	0
1077	33	13	41	338187	0
1078	34	21	42	338115	0
1075	30	12	21	337935	0
1371	29	4	21	338331	0
1281	12	13	21	338340	0
1282	34	20	41	338079	1
1121	5	36	21	338034	1
1116	28	29	21	337980	0
1118	35	15	21	338016	0
1129	44	12	41	337872	0
1118	23	9	20	338016	0
1124	39	13	43	338142	0
1125	34	20	41	338070	0
1123	32	9	21	337953	0
1125	35	15	41	338151	0
1124	33	3	21	337944	0
1119	28	17	42	338016	0
1114	28	9	20	338340	0
1126	45	6	42	338448	0
1087	28	20	42	338682	0
1082	29	12	21	338655	0
1076	27	5	20	339195	0
1077	34	12	41	340437	0
1073	29	5	22	342939	0
1045	39	6	40	345477	0
1047	34	14	42	345477	0
1052	40	15	41	346071	0
1052	33	3	21	346737	0
1041	23	21	41	348483	0
1040	33	8	20	351516	0

1049	40	9	41	354711	0
1041	27	3	21	356268	0
1058	51	14	62	356772	0
1061	35	20	41	354468	0
1035	74	7	61	345297	0
1025	26	1	20	343560	0
1500	6	16	21	345117	1
1139	5	33	22	350175	0
1152	47	7	21	347898	0
1050	64	4	61	339312	0
1039	23	1	20	338358	0
973	34	9	42	337044	0
981	41	10	42	336774	1
1219	5	25	20	341391	0
1120	34	12	21	337863	1
1226	6	27	21	340212	0
988	62	5	40	337170	0
985	30	16	41	336828	0
1231	46	11	41	337494	0
1141	11	21	21	336981	0
1043	35	7	21	337773	0
1022	45	3	41	338097	0
1022	34	11	42	337836	1
1228	6	26	21	337071	0
1034	39	8	21	338637	0
1048	48	1	41	338853	0
1193	12	10	21	337629	0
1050	24	7	21	339042	0
1012	28	21	42	339105	0
1081	35	7	21	338691	0
1042	28	19	40	338871	0

1049	41	20	42	339294	0
1046	29	12	21	339294	0
1046	34	20	42	339951	0
1047	34	6	20	339960	0
1053	40	7	41	340293	0
1043	23	5	21	340374	0
1044	35	11	41	340671	0
1041	29	3	21	340725	0
1036	28	16	41	340590	0
1042	39	18	41	340428	0
1039	30	9	21	340626	0
1032	29	1	21	340194	0
1024	24	19	42	339942	0
1025	34	6	21	339771	0
1031	40	7	41	340077	0
1020	22	6	21	339789	0
996	46	1	41	340086	0
1010	44	19	62	340041	0
1006	29	11	21	340221	0
1018	45	7	41	340032	0
1013	28	20	41	340257	0
1018	39	2	21	340455	0
1024	39	4	41	340500	0
1024	34	12	42	339996	0
1024	33	19	40	340122	0
1024	34	6	21	340194	0
1376	18	9	21	340014	0
1049	40	9	40	340059	0

1055	73	19	83	339852	0
1045	23	18	22	339969	0
989	43	16	41	339492	0
990	35	2	21	339762	0
1118	28	15	41	339798	1
1229	11	25	21	339780	0
991	62	4	41	339681	0
1003	46	19	61	339744	0
1131	28	12	21	339735	0
1243	12	21	21	339474	0
1010	67	16	62	341364	0
1018	41	16	41	342525	0
1153	34	3	21	339960	0
1264	12	12	21	339303	0
1089	58	17	63	343839	1
1201	11	27	21	340401	0
1067	34	14	21	347853	0
1077	44	11	41	349788	0
1092	48	5	42	351228	0
1156	97	10	102	350607	1
1295	6	25	21	345522	0
1156	28	18	21	348258	0
1165	42	17	41	345639	0
1182	50	8	41	344487	0
1201	51	18	61	342687	0
1206	40	19	41	342165	0

1246	74	6	61	342237	0
1243	28	19	41	342336	0
1256	48	12	41	341427	0
1256	34	19	41	340707	0
1268	45	15	41	340113	0
1280	45	11	41	340554	0
1288	41	11	41	340833	0
1287	33	20	42	341445	0
1295	41	21	42	341508	0
1309	46	16	41	342606	0
1268	61	17	62	343821	0
1277	41	17	41	342984	0
1278	34	4	21	342462	0
1277	33	13	42	341013	0
1293	49	5	41	339339	0
1293	34	13	42	338511	0
1300	40	13	40	338520	0
1313	46	9	42	338529	0
1625	11	19	21	344406	0
1336	47	13	41	338988	0
1343	39	15	41	339177	0
1345	35	21	41	339465	0
1357	46	16	41	339465	0
1341	50	7	41	338178	0

1388	81	8	82	336333	0
1346	58	11	61	335217	0
1362	49	5	43	335442	0
1501	39	7	41	335658	0
1532	64	4	61	335019	0
1422	57	11	64	337575	0
1447	57	15	61	338673	0
1581	35	2	22	335946	0
1604	57	6	61	336810	0
1455	51	16	61	342552	0
1490	67	11	62	342489	0
1657	34	17	40	339645	0
1646	56	3	42	341913	0
1503	56	9	62	335316	0
1476	41	10	42	335352	0
1689	45	6	41	341256	0
1737	83	4	81	339051	0
1560	57	8	61	339222	0
1570	42	8	42	339438	0

1553	49	1	42	337773	0
1564	45	1	45	336711	0
1537	40	2	41	334722	0
1558	54	11	63	334362	0
1576	52	0	41	334551	0
1582	40	1	41	335208	0
1612	96	8	103	336873	0
2057	11	18	21	336819	0
2038	18	21	21	338277	1
1681	6	36	21	336342	1
1643	29	28	21	337098	0
1645	35	14	21	336837	0
1657	46	8	40	335541	0
1657	33	17	42	334254	0
1650	59	20	62	332913	0
1662	45	17	42	332958	0
1680	52	6	41	333552	0
1685	38	10	42	334407	0
1696	45	6	41	335019	0
1713	50	18	62	335964	0
1721	41	19	42	336459	0
1733	46	14	41	336468	0
1761	61	14	61	336522	0

1785	58	18	62	336279	0
1798	46	13	41	336486	0
1810	46	9	42	336423	0
1824	46	4	41	336774	0
1830	40	5	41	337296	0
1804	41	6	42	337755	0
1804	33	15	42	337431	0
4155	18	18	21	344460	0
1845	56	3	41	337530	0
1863	52	15	64	337683	0
1882	52	4	41	337935	0
1901	52	14	62	338709	0
1927	60	17	63	339888	0
1939	45	13	41	340734	0
1952	45	9	41	341112	0
1903	52	19	62	340932	0
1921	51	10	42	340716	0
1932	45	6	41	340113	0
1954	56	11	61	340626	0
1973	52	21	62	341211	0
1988	48	15	42	341157	0

2011	56	21	62	341283	0
2018	41	3	23	341175	0
2031	46	19	62	340896	0
2045	47	13	41	340563	0
2061	50	5	42	340401	0
2072	45	1	41	340050	0
2087	47	16	62	339969	0
2105	52	4	40	339996	0
2111	40	6	42	340635	0
2135	56	13	63	341085	0
2159	57	17	61	341904	0
2171	46	12	41	342435	0
2178	41	12	41	342786	0
2196	51	2	41	342471	0
2212	50	13	61	341841	0
2231	51	4	42	340716	0
2215	51	15	62	337818	0
2225	42	15	42	336252	0
2231	41	16	42	335595	0
2232	34	2	20	335910	0
2212	47	18	63	338511	0
2168	56	3	41	339789	0

2177	41	4	42	339258	0
2143	34	11	41	337386	0
2156	46	7	42	336783	0
2136	47	2	42	336657	0
2141	38	5	41	337116	0
2121	47	20	62	337872	0
2122	35	6	21	338232	0
2140	50	18	62	338295	0
2117	76	4	62	338061	0
2129	46	20	62	337116	0
2274	46	15	41	338619	0
2292	51	5	41	338475	0
2175	83	6	84	334110	0
2153	45	2	41	335199	0
2310	22	1	21	334875	0
2346	70	14	83	334362	0
2197	52	3	41	336468	0
2210	46	19	62	335775	0
2332	22	18	21	336306	0
2357	58	2	42	336522	0
2253	63	1	62	334659	0

2272	52	11	62	334128	0
2384	12	20	21	335505	0
3595	46	15	41	339204	0
2336	40	15	40	334803	0
2459	23	13	21	334902	0
2366	74	1	62	336108	0
2372	39	3	41	336864	0
2409	70	16	83	336909	1
2516	6	31	21	335523	0
2302	87	5	61	336711	0
2306	38	7	40	337125	0
2262	56	14	63	338178	1
2540	12	23	21	336999	0
2276	69	16	62	337737	0
2288	45	13	42	337440	0
2402	47	8	42	337827	0
2332	30	20	42	337440	0
2337	70	12	62	338205	0
2343	40	13	41	338574	0
2456	46	9	42	337692	0
2384	29	1	21	338835	0
2381	64	19	82	338547	0

2389	41	19	41	338439	0
2390	101	20	102	338925	0
2404	47	15	42	339240	1
2614	11	24	20	338961	1
2527	12	33	21	338304	0
2450	57	18	42	339132	0
2470	53	6	41	338646	0
2480	43	4	41	338313	0
2404	58	8	62	338871	0
2428	57	12	61	339033	0
2440	45	8	41	338790	0
2452	46	4	42	338403	0
2432	47	18	61	337701	0
2445	46	14	42	337377	0
2459	47	8	41	337602	0
2444	52	18	62	337917	0
2424	45	14	41	337593	0
2435	45	10	41	337350	0
2455	53	20	63	337296	0
2496	75	7	62	337395	0

2479	50	19	62	337773	0
2500	55	5	41	337683	0
2513	45	1	41	338061	0
2527	49	14	62	337764	0
2540	45	10	41	338187	0
2518	45	6	41	338034	0
2500	50	18	62	338268	0
2514	47	12	41	338502	0
2502	53	20	61	338115	0
2452	51	10	41	338412	0
2457	39	12	41	338412	0
2475	51	2	41	338358	0
2487	46	18	62	338520	0
2500	44	16	42	338439	0
2421	55	1	40	338448	0
2437	51	13	63	338583	0
2394	88	6	81	338826	0
2401	40	7	41	338979	0
