UTC	Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	FPS Requirement	Latency Requirement
02.57.12.568	4	6.99300699300699	16.0786093906094	46.3090338826337	1889.11	0.699999988079071	0.6500001	0	1000
02.57.13.578	4	14.985014985015	34.1531028971029	52.9468851200992	1422.61	0.699999988079071	0.6000001	0	1000
02.57.14.588	4	10.989010989011	25.2321998001998	58.9136771960465	1097.26	0.699999988079071	0.5500001	0	1000
02.57.15.599	4	11.988011988012	27.7416503496503	49.3297780526791	773.97	0.699999988079071	0.5000001	0	1000
02.57.16.607	4	12	32.010552	117.245702955511	491.96	0.699999988079071	0.45	0	1000
02.57.17.617	4	14.985014985015	45.8040839160839	232.532642331324	204.64	0.699999988079071	0.4	0	1000
02.57.18.629	4	14.985014985015	46.119992007992	194.37680297748	95.45	0.699999988079071	0.35	0	1000
02.57.19.641	4	14.985014985015	46.2923316683317	101.682350621466	124.4	0.699999988079071	0.3	0	1000
02.57.20.669	4	14.985014985015	46.4846673326673	316.041097036077	142.54	0.699999988079071	0.25	0	1000
02.57.21.679	4	20.979020979021	64.9606153846154	324.804243037054	202.81	0.699999988079071	0.2	0	1000
02.57.22.689	4	18.9620758483034	59.0205508982036	490.546183306584	271.53	0.699999988079071	0.15	0	1000
02.57.23.701	4	15.984015984016	49.9374545454545	1383.03008579701	353.05	0.699999988079071	0.2	0	1000
02.57.24.717	4	15	46.551816	1240.82814783524	512.81	0.699999988079071	0.25	0	1000
02.57.25.728	4	16.983016983017	52.6249270729271	1759.05695831609	711.11	0.699999988079071	0.3	0	1000
02.57.26.738	4	17	52.40244	1962.79538798653	996.3	0.699999988079071	0.35	0	1000
02.57.27.749	4	17.9640718562874	55.1627065868263	2176.91231908012	1328.37	0.699999988079071	0.4	0	1000
02.57.28.759	4	17.982017982018	55.1294865134865	2476.59513352333	1656.8	0.699999988079071	0.45	0	1000
02.57.29.770	4	19.98001998002	61.158041958042	2673.44956406863	1984.38	0.699999988079071	0.5000001	0	1000
02.57.30.780	4	19.98001998002	61.0112367632368	2810.92038226816	2333.87	0.699999988079071	0	0	0
02.57.31.790	4	17.982017982018	54.755028971029	3134.55146413516	2541.35	0.699999988079071	0	0	0
02.57.32.801	4	14.985014985015	45.3154765234765	2838.03852504791	2671.83	0.699999988079071	0	0	0
02.57.33.810	4	19.98001998002	60.406033966034	3173.96011394488	2867.61	0.699999988079071	0	0	0
02.57.34.821	4	19.98001998002	59.6133866133866	3018.89897606182	2970.21	0.699999988079071	0	0	0
02.57.35.832	4	23	62.836536	3396.52424005913	3007.01	0.699999988079071	0	0	0
02.57.36.842	4	23.976023976024	62.3385494505495	3574.68888515004	3101.01	0.699999988079071	0	0	0
02.57.37.853	4	23.976023976024	61.0193166833167	3442.67626421099	3202.07	0.699999988079071	0	0	0
02.57.38.863	4	23	59.143512	3776.24243682606	3344.2	0.699999988079071	0	0	0
02.57.39.873	4	23.9520958083832	62.4821317365269	3950.64308163959	3546.49	0.699999988079071	0	0	0
02.57.40.884	4	24.975024975025	64.9641638361638	4115.02938104065	3751.38	0.699999988079071	0	0	0
02.57.41.892	4	24.975024975025	65.0806153846154	4299.14519348482	3938.3	0.699999988079071	0	0	0
02.57.42.903	4	25.9481037924152	68.0376047904192	4409.36468080355	4120.64	0.699999988079071	0	0	0
02.57.43.914	4	23.976023976024	63.3038961038961	4532.1075417509	4285.31	0.699999988079071	0	0	0
02.57.44.926	4	23.976023976024	63.6611628371628	4726.08590312303	4451.2	0.699999988079071	0	0	0
02.57.45.936	4	24.975024975025	66.3489230769231	4949.54844882336	4634.61	0.699999988079071	0	0	0
02.57.46.947	4	23.976023976024	63.9465734265734	5180.30084314815	4826.32	0.699999988079071	0	0	0
02.57.47.991	4	22.9540918163673	61.0613652694611	5525.29127949265	5032.7	0.699999988079071	0	0	0
02.57.49.002	4	20.9580838323353	55.2534610778443	5777.57199051932	5249.88	0.699999988079071	0	0	0
02.57.50.014	4	20.979020979021	54.5096103896104	6053.83730004274	5471.81	0.699999988079071	0	0	0
02.57.51.024	4	22.977022977023	59.5646193806194	6251.36895368393	5731.16	0.699999988079071	0	0	0
02.57.52.034	4	21.978021978022	57.237002997003	6529.07791983457	5970.15	0.699999988079071	0	0	0
02.57.53.043	4	24.975024975025	65.3753766233766	6696.82314296355	6240.62	0.699999988079071	0	0	0
02.57.54.053	4	22.977022977023	60.1850709290709	6896.81162237488	6465.91	0.699999988079071	0	0	0
02.57.55.062	4	24.975024975025	65.502977022977	7043.45735151812	6692.87	0.699999988079071	0	0	0
02.57.56.073	4	25.974025974026	67.9581938061938	7211.862023494	6882.12	0.699999988079071	0	0	0
02.57.57.084	4	23.976023976024	62.4214105894106	7290.45173147762	7041.93	0.699999988079071	0	0	0
02.57.58.093	4	27.9441117764471	72.3259640718563	7691.50467477871	7226.49	0.699999988079071	0	0	0
02.57.59.103	4	20.979020979021	54.4683236763237	7742.26598946709	7373.19	0.699999988079071	0	0	0
02.58.00.113	4	24.975024975025	64.9397082917083	7853.98987063996	7573.17	0.699999988079071	0	0	0
02.58.01.122	4	21	54.465192	8149.7776415418	7752.98	0.699999988079071	0	0	0
02.58.02.132	4	24.975024975025	64.9894105894106	8463.10600563913	7995.15	0.699999988079071	0	0	0
02.58.03.142	4	21.978021978022	57.3297902097902	8895.42511274825	8221.05	0.699999988079071	0	0	0
02.58.04.152	4	19.98001998002	51.6702257742258	9234.58551179684	8415.41	0.699999988079071	0	0	0
02.58.05.161	4	22.977022977023	58.669978021978	9220.30349027655	8676.71	0.699999988079071	0	0	0
02.58.06.171	4	24	61.095168	9402.12098215791	8914.68	0.699999988079071	0	0	0
02.58.07.182	4	23.976023976024	61.8114605394605	9583.40209651763	9171.14	0.699999988079071	0	0	0
02.58.08.194	4	21.978021978022	58.2464415584416	9846.27402312573	9389.45	0.699999988079071	0	0	0
02.58.09.204	4	24.975024975025	70.0118601398601	10015.7470131648	9606.94	0.699999988079071	0	0	0
02.58.10.216	4	25.9481037924152	73.5138443113773	10152.1112287372	9822.49	0.699999988079071	0	0	0
02.58.11.225	4	27	75.276	10229.9244948616	10007.31	0.699999988079071	0	0	0
02.58.12.235	4	25	69.550584	10408.0684305976	10157.61	0.699999988079071	0	0	0
02.58.13.244	4	27.972027972028	77.2333666333666	10455.2471512511	10286.49	0.699999988079071	0	0	0
02.58.14.255	4	32.967032967033	89.1923916083916	10360.3933897875	10375.9	0.699999988079071	0	0	0
02.58.15.266	4	31.936127744511	83.8251497005988	10321.35836793	10410.93	0.699999988079071	0	0	0
02.58.16.277	4	31.968031968032	81.8995084915085	10157.6869450643	10366.52	0.699999988079071	0	0	0
02.58.17.288	4	32.967032967033	86.7931588411588	10055.8895369432	10283.21	0.699999988079071	0	0	0
02.58.18.299	4	34.965034965035	92.958017982018	9944.97672811429	10168.34	0.699999988079071	0	0	0
02.58.19.309	4	32.967032967033	85.9203836163836	9789.1367481182	10037.89	0.699999988079071	0	0	0
02.58.20.319	4	33.966033966034	87.6933626373627	9702.85453192825	9899.84	0.699999988079071	0	0	0
02.58.21.330	4	31.968031968032	83.0123796203796	9637.13310014731	9779.93	0.699999988079071	0.05	0	1000
02.58.22.341	4	26.973026973027	69.586021978022	7943.53640518246	9463.59	0.699999988079071	0.1	0	1000
02.58.23.352	4	28	73.994208	8009.5394208539	8956.45	0.699999988079071	0.15	0	1000
02.58.24.372	4	24.975024975025	71.9595284715285	8144.73432090239	8529.95	0.699999988079071	0.2	0	1000
02.58.25.381	4	24	68.842656	8349.7889679763	8203.6	0.699999988079071	0.25	0	1000
02.58.26.392	4	27.972027972028	76.4136023976024	8404.26873784408	8191.12	0.699999988079071	0.3	0	1000
02.58.27.414	4	27.972027972028	72.4922997002997	8434.70774914158	8316.19	0.699999988079071	0.35	0	1000
