UTC	Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	FPS Requirement	Latency Requirement
02.35.13.002	2	7.99200799200799	17.0368591408591	35.6152027299005	43.08	0.5	0	0	0
02.35.13.007	7	0	0	0	0	0.5	0	0	0
02.35.14.016	2	5.99400599400599	11.981994005994	39.0564875426547	42.94	0.5	0	0	0
02.35.14.021	7	0	0	0	0	0.5	0	0	0
02.35.15.031	2	7.99200799200799	15.9970669330669	41.4806894044635	42.83	0.5	0	0	0
02.35.15.035	7	0	0	0	0	0.5	0	0	0
02.35.16.045	2	5.99400599400599	12.0075284715285	41.9918857719447	42.65	0.5	0	0	0
02.35.16.051	7	0	0	0	0	0.5	0	0	0
02.35.17.062	2	6.99300699300699	14.0035564435564	37.6718116075933	42.51	0.5	0	0	0
02.35.17.067	7	0	0	0	0	0.5	0	0	0
02.35.18.076	2	6.99300699300699	14.0085914085914	35.1627805140922	42.23	0.5	0	0	0
02.35.18.081	7	0	0	0	0	0.5	0	0	0
02.35.19.090	2	6.99300699300699	13.9956443556444	37.6575217227663	42.24	0.5	0	0	0
02.35.19.095	7	0	0	0	0	0.5	0	0	0
02.35.20.104	2	6.99300699300699	13.9912567432567	42.9660743884591	42.17	0.5	0	0	0
02.35.20.109	7	0	0	0	0	0.5	0	0	0
02.35.21.117	2	6.99300699300699	13.9829130869131	38.6247349561598	41.69	0.5	0	0	0
02.35.21.122	7	0	0	0	0	0.5	0	0	0
02.35.22.133	2	6.99300699300699	13.9422017982018	35.606443241845	40.92	0.5	0	0	0
02.35.22.138	7	0	0	0	0	0.5	0	0	0
02.35.23.148	2	7.99200799200799	15.8627772227772	35.0609626689135	40.3	0.5	0	0	0
02.35.23.153	7	0	0	0	0	0.5	0	0	0
02.35.24.164	2	9.99000999000999	19.7033526473526	38.2641899231782	43.75	0.5	0	0	0
02.35.24.169	7	0	0	0	0	0.5	0	0	0
02.35.25.178	2	8.99100899100899	17.7473886113886	38.9126253709437	43.14	0.5	0	0	0
02.35.25.183	7	0	0	0	0	0.5	0	0	0
02.35.26.193	2	29.97002997003	59.2786573426573	30.3444121954556	42.59	0.5	0	0	0
02.35.26.198	7	0	0	0	0	0.5	0	0	0
02.35.27.207	2	30	59.13036	39.4529322491441	42.55	0.5	0	0	0
02.35.27.212	7	0	0	0	0	0.5	0	0	0
02.35.28.223	2	30	58.755384	33.932300673543	39.32	0.5	0	0	0
02.35.28.228	7	0	0	0	0	0.5	0	0	0
02.35.29.238	2	28.971028971029	56.8988211788212	38.9583496933144	39.28	0.5	0	0	0
02.35.29.244	7	0	0	0	0	0.5	0	0	0
02.35.30.254	2	28.971028971029	56.607008991009	38.2150442050576	39.15	0.5	0	0	0
02.35.30.259	7	0	0	0	0	0.5	0	0	0
02.35.31.269	2	29.97002997003	58.6881278721279	36.9356753598969	38.68	0.5	0	0	0
02.35.31.274	7	0	0	0	0	0.5	0	0	0
02.35.32.283	2	28.971028971029	56.6557762237762	57.9280274769956	40.29	0.5	0	0	0
02.35.32.288	7	0	0	0	0	0.5	0	0	0
02.35.33.298	2	30	58.66308	40.0068433796819	42.24	0.5	0	0	0
02.35.33.302	7	0	0	0	0	0.5	0	0	0
02.35.34.312	2	30	58.84452	34.3130846917693	42.94	0.5	0	0	0
02.35.34.316	7	0	0	0	0	0.5	0	0	0
02.35.35.326	2	29.97002997003	58.9073646353646	31.4920830245252	42.21	0.5	0	0	0
02.35.35.330	7	0	0	0	0	0.5	0	0	0
02.35.36.341	2	27.972027972028	55.0118361638362	42.9463756475303	41.7	0.5	0	0	0
02.35.36.346	7	0	0	0	0	0.5	0	0	0
02.35.37.356	2	28.971028971029	58.9151808191808	46.0556446704514	41.88	0.5	0	0	0
02.35.37.361	7	0	0	0	0	0.5	0	0	0
02.35.38.370	2	28.971028971029	72.4639120879121	48.2995618237701	45.2	0.5	0	0	0
02.35.38.375	7	0	0	0	0	0.5	0	0	0
02.35.39.385	2	29.97002997003	72.8786013986014	46.7417660468722	48.52	0.5	0	0	0
02.35.39.389	7	0	0	0	0	0.5	0	0	0
02.35.40.400	2	28.9421157684631	69.3666586826347	42.0908217680369	49.34	0.5	0	0	0
02.35.40.404	7	0	0	0	0	0.5	0	0	0
02.35.41.415	2	28.971028971029	68.3849430569431	45.880758771842	48.54	0.5	0	0	0
02.35.41.419	7	0	0	0	0	0.5	0	0	0
02.35.42.430	2	29.97002997003	70.4608831168831	45.4797721341628	46.31	0.5	0	0	0
02.35.42.434	7	0	0	0	0	0.5	0	0	0
02.35.43.443	2	29.97002997003	69.8895584415584	52.7459411616249	46.89	0.5	0	0	0
02.35.43.448	7	0	0	0	0	0.5	0	0	0
02.35.44.457	2	29.97002997003	70.0095344655345	47.8294453624384	48.43	0.5	0	0	0
02.35.44.462	7	0	0	0	0	0.5	0	0	0
02.35.45.473	2	29.97002997003	70.1010989010989	45.1220283460146	47.96	0.5	0	0	0
02.35.45.478	7	0	0	0	0	0.5	0	0	0
02.35.46.489	2	29.97002997003	70.0373706293706	48.8627707390683	46.92	0.5	0	0	0
02.35.46.495	7	0	0	0	0	0.5	0	0	0
02.35.47.504	2	29.97002997003	70.1745374625375	41.1185816427985	46.06	0.5	0	0	0
02.35.47.510	7	0	0	0	0	0.5	0	0	0
02.35.48.520	2	29.97002997003	70.0548491508492	40.6099844278009	46.48	0.5	0	0	0
02.35.48.525	7	0	0	0	0	0.5	0	0	0
02.35.49.534	2	29.97002997003	70.0291708291708	46.6093158029113	46.69	0.5	0	0	0
02.35.49.538	7	0	0	0	0	0.5	0	0	0
02.35.50.548	2	29.97002997003	70.1073566433567	47.6217522959268	47.58	0.5	0	0	0
02.35.50.553	7	0	0	0	0	0.5	0	0	0
02.35.51.564	2	29.97002997003	69.9706933066933	44.4139629647237	47.89	0.5	0	0	0
02.35.51.569	7	0	0	0	0	0.5	0	0	0
02.35.52.578	2	28.971028971029	67.6635044955045	41.8552624274305	48.8	0.5	0	0	0
02.35.52.584	7	0	0	0	0	0.5	0	0	0
02.35.53.595	2	29.97002997003	70.0364355644356	44.7571329650052	47.63	0.5	0	0	0
02.35.53.600	7	0	0	0	0	0.5	0	0	0
02.35.54.609	2	29.97002997003	69.8814305694306	44.9601711801985	48.33	0.5	0	0	0
02.35.54.613	7	0	0	0	0	0.5	0	0	0
02.35.55.622	2	30.969030969031	72.2801118881119	49.8009777897598	48.24	0.5	0	0	0
02.35.55.627	7	0	0	0	0	0.5	0	0	0
02.35.56.637	2	28.9421157684631	67.6461317365269	45.8830662190923	47.29	0.5	0	0	0
02.35.56.683	7	0	0	0	0	0.5	0	0	0
02.35.57.694	2	30	70.52148	45.8229997714243	47.3	0.5	0	0	0
02.35.57.699	7	0	0	0	0	0.5	0	0	0
02.35.58.708	2	30.969030969031	72.9981698301698	43.9381701838332	47.32	0.5	0	0	0
02.35.58.713	7	0	0	0	0	0.5	0	0	0
02.35.59.721	2	18.981018981019	720.691260739261	61.6511533285911	47.7	0.5	0	0	0
02.35.59.726	7	0	0	0	0	0.5	0	0	0
02.36.00.737	2	13.986013986014	47.7501458541459	252.452442967326	69.15	0.5	0	0	0
02.36.00.742	7	0	0	0	0	0.5	0	0	0
02.36.01.753	2	12.9740518962076	52.0272095808383	387.742053819084	105.23	0.5	0	0	0
02.36.01.757	7	0	0	0	0	0.5	0	0	0
02.36.02.769	2	12.987012987013	54.6065934065934	509.974577887429	164.3	0.5	0	0	0
