UTC	Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	FPS Requirement	Latency Requirement
02.26.10.246	3	28.9421157684631	90.2567904191617	45.8302554506947	52.57	0.5	0.05	0	40
02.26.10.250	7	0	0	0	0	0.5	0	0	40
02.26.11.260	3	28.971028971029	89.0893666333666	47.3212593904047	55.65	0.5	0.1	0	40
02.26.11.265	7	0	0	0	0	0.5	0	0	40
02.26.12.275	3	28	73.505544	38.8486441758322	55.72	0.5	0.05	0	40
02.26.12.279	7	0	0	0	0	0.5	0	0	40
02.26.13.290	3	29	79.0554	40.8386709948045	53.97	0.5	0.1	0	40
02.26.13.294	7	0	0	0	0	0.5	0	0	40
02.26.14.303	3	28.971028971029	78.4219300699301	49.8794848841404	51.42	0.5	0.15	0	40
02.26.14.308	7	0	0	0	0	0.5	0	0	40
02.26.15.319	3	21.978021978022	59.268971028971	46.8306095456463	47.13	0.5	0.2	0	40
02.26.15.325	7	0	0	0	0	0.5	0	0	40
02.26.16.334	3	24.975024975025	67.3559160839161	39.7395823721678	45.16	0.5	0.15	0	40
02.26.16.339	7	0	0	0	0	0.5	0	0	40
02.26.17.349	3	24.975024975025	67.8715684315684	44.2963755571593	44.76	0.5	0.2	0	40
02.26.17.353	7	0	0	0	0	0.5	0	0	40
02.26.18.362	3	21.978021978022	59.7042797202797	45.3760720005931	43.84	0.5	0.25	0	40
02.26.18.367	7	0	0	0	0	0.5	0	0	40
02.26.19.378	3	21	57.08448	42.0675047340565	43.78	0.5	0.3	0	40
02.26.19.383	7	0	0	0	0	0.5	0	0	40
02.26.20.393	3	17.982017982018	48.8597322677323	38.482489650254	43.57	0.5	0.25	0	40
02.26.20.397	7	0	0	0	0	0.5	0	0	40
02.26.21.406	3	21.978021978022	59.7662097902098	54.2487099087189	43.29	0.5	0.3	0	40
02.26.21.411	7	0	0	0	0	0.5	0	0	40
02.26.22.421	3	21	57.064032	48.1672531360197	40.56	0.5	0.35	0	40
02.26.22.426	7	0	0	0	0	0.5	0	0	40
02.26.23.437	3	16.983016983017	46.1497462537463	44.9653333072902	40.11	0.5	0.4	0	40
02.26.23.442	7	0	0	0	0	0.5	0	0	40
02.26.24.451	3	17.982017982018	48.9802837162837	36.07994829305	40.61	0.5	0.35	0	40
02.26.24.457	7	0	0	0	0	0.5	0	0	40
02.26.25.466	3	20.979020979021	57.158001998002	41.3801016998168	39.89	0.5	0.4	0	40
02.26.25.471	7	0	0	0	0	0.5	0	0	40
02.26.26.480	3	17.982017982018	49.0212107892108	41.3571536638292	40.14	0.5	0.45	0	40
02.26.26.484	7	0	0	0	0	0.5	0	0	40
02.26.27.496	3	16.983016983017	46.3477642357642	44.4421871731084	39.59	0.5	0.5000001	0	40
02.26.27.500	7	0	0	0	0	0.5	0	0	40
02.26.28.510	3	17.9640718562874	48.9518083832335	38.4999499678587	39.22	0.5	0.45	0	40
02.26.28.514	7	0	0	0	0	0.5	0	0	40
02.26.29.525	3	15.984015984016	43.5793726273726	31.0644760124202	40.06	0.5	0.4	0	40
02.26.29.530	7	0	0	0	0	0.5	0	0	40
02.26.30.539	3	25.974025974026	70.8801998001998	45.3662770251107	41.69	0.5	0.45	0	40
02.26.30.543	7	0	0	0	0	0.5	0	0	40
02.26.31.553	3	12.987012987013	35.4024455544456	41.2832865159317	41.99	0.5	0.5000001	0	40
02.26.31.558	7	0	0	0	0	0.5	0	0	40
02.26.32.568	3	14.985014985015	40.8523396603397	32.6366053249059	42.86	0.5	0.45	0	40
02.26.32.572	7	0	0	0	0	0.5	0	0	40
02.26.33.582	3	12.987012987013	35.415032967033	45.868485913736	42.01	0.5	0.5000001	0	40
02.26.33.587	7	0	0	0	0	0.5	0	0	40
02.26.34.596	3	20.979020979021	57.1270729270729	46.6716298429899	44.21	0.5	0.5500001	0	40
02.26.34.601	7	0	0	0	0	0.5	0	0	40
02.26.35.612	3	11.988011988012	32.6295944055944	29.4128017126273	42.25	0.5	0.5000001	0	40
02.26.35.616	7	0	0	0	0	0.5	0	0	40
02.26.36.626	3	17	46.261488	53.889593701198	42.23	0.5	0.5500001	0	40
02.26.36.631	7	0	0	0	0	0.5	0	0	40
02.26.37.641	3	13.986013986014	38.0978301698302	38.3043145503968	40.63	0.5	0.5000001	0	40
02.26.37.645	7	0	0	0	0	0.5	0	0	40
02.26.38.654	3	12.987012987013	35.3728111888112	30.5497011910736	39.77	0.5	0.45	0	40
02.26.38.659	7	0	0	0	0	0.5	0	0	40
02.26.39.668	3	11.9760479041916	32.6459640718563	30.1787780396962	39.48	0.5	0.4	0	40
02.26.39.674	7	0	0	0	0	0.5	0	0	40
02.26.40.684	3	18.981018981019	51.6955204795205	34.7156717098027	40.37	0.5	0.35	0	40
02.26.40.689	7	0	0	0	0	0.5	0	0	40
02.26.41.698	3	18.981018981019	51.7374545454545	41.6584843279713	39.89	0.5	0.4	0	40
02.26.41.702	7	0	0	0	0	0.5	0	0	40
02.26.42.713	3	20.9580838323353	57.0650299401198	35.4904417177401	40.67	0.5	0.35	0	40
02.26.42.717	7	0	0	0	0	0.5	0	0	40
02.26.43.727	3	17.982017982018	48.9273446553447	37.9719218843144	40.84	0.5	0.3	0	40
02.26.43.732	7	0	0	0	0	0.5	0	0	40
02.26.44.743	3	20.9580838323353	57.081628742515	48.4254162244611	42.74	0.5	0.35	0	40
02.26.44.748	7	0	0	0	0	0.5	0	0	40
02.26.45.757	3	20.979020979021	57.0681638361638	48.6650442365801	42.86	0.5	0.4	0	40
02.26.45.762	7	0	0	0	0	0.5	0	0	40
02.26.46.771	3	17.982017982018	48.895048951049	41.7908083535928	42.83	0.5	0.45	0	40
02.26.46.777	7	0	0	0	0	0.5	0	0	40
02.26.47.813	3	15.9680638722555	43.4329820359281	30.7860533265435	41.85	0.5	0.4	0	40
02.26.47.817	7	0	0	0	0	0.5	0	0	40
02.26.48.827	3	15.9680638722555	43.3923113772455	44.9074216621907	43.73	0.5	0.45	0	40
02.26.48.832	7	0	0	0	0	0.5	0	0	40
02.26.49.842	3	17.982017982018	48.8614585414585	23.2478977486483	43.37	0.5	0.4	0	40
02.26.49.848	7	0	0	0	0	0.5	0	0	40
02.26.50.858	3	15.984015984016	43.355964035964	33.5077838737316	44.41	0.5	0.35	0	40
02.26.50.862	7	0	0	0	0	0.5	0	0	40
02.26.51.872	3	16.983016983017	45.9543896103896	34.1229439375601	43.8	0.5	0.3	0	40
02.26.51.878	7	0	0	0	0	0.5	0	0	40
02.26.52.888	3	22.9540918163673	62.1909461077844	43.0157809404068	44.82	0.5	0.35	0	40
02.26.52.893	7	0	0	0	0	0.5	0	0	40
02.26.53.902	3	21.978021978022	59.5053266733267	52.0135247744992	43.54	0.5	0.4	0	40
02.26.53.907	7	0	0	0	0	0.5	0	0	40
02.26.54.917	3	19.98001998002	54.0737022977023	40.1808929507851	42.75	0.5	0.45	0	40
02.26.54.922	7	0	0	0	0	0.5	0	0	40
02.26.55.934	3	16.983016983017	46.0504135864136	33.8512205573498	40.96	0.5	0.4	0	40
02.26.55.939	7	0	0	0	0	0.5	0	0	40
02.26.56.948	3	18	48.82176	47.0098187469874	40.76	0.5	0.45	0	40
02.26.56.953	7	0	0	0	0	0.5	0	0	40
02.26.57.963	3	21.978021978022	59.5034565434565	37.7344818162054	40.21	0.5	0.4	0	40
02.26.57.968	7	0	0	0	0	0.5	0	0	40
02.26.58.979	3	15.984015984016	43.1675124875125	48.2829701916781	41.08	0.5	0.45	0	40
02.26.58.984	7	0	0	0	0	0.5	0	0	40
02.26.59.995	3	20.979020979021	56.6214905094905	40.3864603717256	41.9	0.5	0.5000001	0	40
02.27.00.000	7	0	0	0	0	0.5	0	0	40
02.27.01.012	3	12.987012987013	34.9215344655345	42.7255110425258	42.13	0.5	0.5500001	0	40
02.27.01.017	7	0	0	0	0	0.5	0	0	40
02.27.02.028	3	11	29.651952	29.2927006943775	42.6	0.5	0.5000001	0	40
02.27.02.033	7	0	0	0	0	0.5	0	0	40
02.27.03.044	3	14.985014985015	40.4085434565435	42.4448331512663	42.66	0.5	0.5500001	0	40
02.27.03.048	7	0	0	0	0	0.5	0	0	40
02.27.04.057	3	18.981018981019	51.1949010989011	33.0962547729808	43.37	0.5	0.5000001	0	40
02.27.04.061	7	0	0	0	0	0.5	0	0	40
02.27.05.082	3	14.985014985015	40.4686033966034	30.0484677889876	43.97	0.5	0.45	0	40
02.27.05.087	7	0	0	0	0	0.5	0	0	40
