DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
46	23	11	21	252597	0
44	132	2	123	252714	0
60	148	17	163	252903	0
62	102	18	103	252894	0
52	57	2	41	252597	0
49	130	14	142	252723	0

59	144	13	143	252822	0
48	89	5	81	252822	0
49	101	7	103	252930	0
47	131	19	143	252975	0
58	144	1	126	253209	0
47	89	15	103	252840	0
59	146	14	145	253029	0
51	92	3	81	253200	0
49	98	7	102	253146	0

58	143	7	143	253353	0
49	91	19	103	253317	0
54	138	5	124	253173	0
47	92	17	104	253254	0
50	137	4	124	253506	0
47	97	10	103	253749	0
47	133	20	143	254127	0
50	136	9	125	254082	0

53	137	15	143	253488	0
45	92	6	83	253092	0
56	144	6	144	252885	0
52	96	12	102	252579	0
46	95	19	102	252336	0
60	114	9	104	252345	0
44	16	14	21	252120	0
58	148	11	145	251391	0
45	86	8	83	251139	0
46	68	1	61	251067	0
53	75	9	83	251049	0

64	77	13	81	251094	0
58	28	6	21	251067	0
59	67	1	62	251166	0
50	24	19	42	251301	0
53	136	5	122	252012	0
41	23	3	21	251985	0
61	86	21	104	251877	1
45	18	24	21	251742	0
50	139	6	121	251994	0
54	103	5	102	252066	0
48	27	19	41	252201	0
46	64	18	63	252057	0
42	29	10	21	252399	0
53	111	4	105	252408	0
56	71	15	82	252471	0

47	24	12	21	252552	0
55	142	13	143	252498	0
52	96	20	103	252831	0
45	93	9	82	252867	0
52	142	10	143	252660	0
52	98	14	102	252399	0
51	33	3	22	252291	0
49	64	1	62	252237	0
55	40	3	42	252516	0
52	63	3	63	252426	0
61	77	7	81	252435	0
51	23	5	21	252201	0
63	79	8	82	252201	0
51	21	7	20	252147	0

44	93	17	103	252174	0
58	79	20	82	252273	0
62	71	10	61	252192	0
61	66	6	62	252237	0
57	63	5	62	252579	0
59	102	5	102	252759	0
60	102	6	103	252948	0
63	102	6	102	252678	0
65	34	12	40	252435	0
53	22	11	21	252390	0
71	85	8	82	252696	0
62	24	5	21	252930	0
57	95	13	103	252849	0

54	97	19	103	252399	0
60	73	8	62	252102	0
58	32	18	42	251805	0
76	118	1	101	250932	0
73	64	19	82	250374	0
84	77	3	61	249546	0
90	72	13	82	249474	0
85	62	13	62	249492	0
87	35	19	41	249573	0
87	34	6	21	249132	0
74	53	16	63	249069	0
77	70	8	62	248898	0
70	60	10	62	249357	0
63	59	13	62	250032	0
75	46	11	44	250194	0
69	27	5	21	250644	0
73	71	17	83	251238	0

70	63	15	61	251436	0
68	65	12	62	251490	0
64	63	11	62	251832	0
61	63	10	62	252129	0
69	76	16	82	252300	0
58	22	14	20	252525	0
52	93	4	83	252723	0
59	141	6	143	252498	0
61	102	6	102	252444	0
62	34	13	41	252552	0
54	59	16	62	252138	0
51	97	4	85	251787	0
57	139	7	142	251418	0

55	99	12	104	251733	0
50	94	20	102	252219	0
59	142	1	123	253065	0
60	101	2	102	253209	0
54	62	1	61	252984	0
57	102	1	102	252633	0
57	101	3	103	252327	0
54	30	14	41	252021	0
51	63	13	62	251976	0
52	34	21	42	252084	0
35	83	20	82	252066	0
55	87	16	83	252552	0

53	65	14	63	252408	0
61	75	1	62	252498	0
50	22	21	42	252507	0
57	73	10	62	252480	0
49	59	14	63	252408	0
44	28	7	21	252372	0
45	68	2	63	252480	0
55	143	3	144	252318	0
40	85	21	103	252309	0
48	75	8	62	252381	0
45	64	4	60	252111	0
34	23	2	21	251895	0
48	113	15	126	251778	0
43	129	10	124	251976	0

53	109	4	103	252093	0
53	34	12	42	252003	0
50	64	10	62	252147	0
44	28	3	21	252147	0
45	65	1	63	252408	0
43	66	18	83	252516	0
38	28	11	21	252435	0
57	86	8	83	252111	0
47	23	6	21	252147	0
48	69	20	83	252057	0
46	64	18	62	252138	0
36	24	14	20	251985	0
62	92	4	82	252048	0
50	21	5	22	252111	0
65	82	4	81	252282	0
52	53	14	63	252300	0
39	87	9	82	252471	0

35	30	20	41	252534	0
50	148	16	144	252390	0
47	97	1	82	252300	0
44	64	19	82	252228	0
41	64	17	62	252210	0
50	175	6	164	252048	0
46	96	13	103	252111	0
49	136	20	143	251823	0

256	341	14	335	251031	1
162	6	29	21	250581	1
40	12	38	21	249699	1
37	29	30	21	250599	0
48	111	2	83	253191	0
55	141	5	144	254388	0
42	87	21	103	253551	0
51	74	10	63	249411	0
39	56	15	61	247908	0
44	172	7	164	245370	0
40	130	3	126	245712	0

46	138	9	144	247359	0
45	133	20	144	248601	0
48	69	13	62	249681	0
43	62	13	62	251229	0
57	114	1	102	251625	0
52	28	15	42	251391	0
43	24	12	21	251769	0
56	47	7	42	251526	0
39	16	12	21	251445	0
34	30	3	21	251382	0
43	41	3	41	251031	0
54	44	21	62	250770	0
60	40	2	21	250959	0
48	22	21	41	250986	0
39	23	19	21	250446	0
50	45	16	42	249942	0
59	42	15	41	249411	0
48	23	13	21	250599	0
40	24	10	21	253389	0
45	39	12	41	254703	0
56	44	10	42	253461	0
46	24	7	21	253056	0

41	29	19	41	253974	0
48	39	2	22	254325	0
56	42	2	42	254703	0
41	18	5	21	254676	0
37	29	17	41	254694	0
42	39	19	41	254577	0
49	40	20	41	254028	0
61	46	16	42	252579	0
50	22	15	21	250878	0
40	24	12	21	248808	0
57	49	4	41	247341	0
42	18	7	21	246666	0
32	24	4	21	247413	0
41	42	4	42	249033	0
54	47	19	62	250698	0
57	36	4	21	252309	0
53	29	17	42	253713	0
42	23	15	21	254550	0
60	51	5	41	254541	0
44	17	9	21	254100	0
38	28	2	21	253596	0
41	36	8	42	253011	0
59	51	18	61	252345	1
36	12	27	21	252129	0
31	28	21	22	252219	0
38	39	3	21	252192	0
55	51	15	63	252336	0
62	40	16	41	252354	0
45	16	21	21	252093	0
41	30	12	21	252300	0

49	42	12	42	252192	0
58	41	11	40	252156	0
41	17	15	21	252165	0
35	27	9	21	251976	0
111	109	4	104	252264	0
114	36	9	41	252336	0
102	22	8	21	252525	0
109	40	9	41	252795	0
119	45	5	41	252570	0
116	29	17	41	252750	0
100	51	6	40	252894	0
96	29	19	42	252795	0
87	24	16	21	252849	0
77	24	13	21	252975	0
79	35	20	42	252831	0
69	23	18	21	252876	0
63	28	10	20	253029	1
303	6	25	21	253056	1
60	24	23	22	252876	1
45	18	25	20	252849	0
52	40	7	22	252777	0
47	28	21	42	253020	0
42	29	13	21	252822	0
54	46	8	41	252723	0
66	46	4	42	252669	0
52	18	7	21	252606	0
47	29	19	41	252858	0
59	46	14	41	252831	0
42	16	19	21	252975	0
36	27	13	21	253056	0

50	47	7	41	253119	0
56	39	9	41	253182	0
51	28	2	21	253110	0
41	24	19	41	253218	0
52	44	16	41	253398	0
58	40	18	42	253479	0
48	23	16	21	253677	0
36	22	14	20	253785	0
39	36	20	42	253857	0
57	51	11	42	253884	0
40	17	15	21	253884	0
29	22	14	21	253947	0
41	45	10	41	253848	0
54	46	5	41	253803	0
38	17	9	21	253821	0
27	23	7	21	253785	0
40	46	3	42	253614	0
51	45	20	62	253515	0
64	46	16	42	253515	0
49	18	19	21	253371	0
38	24	16	21	252957	0
46	40	17	41	253299	0
56	44	14	41	253101	0
46	23	12	21	253326	0
35	23	10	21	252930	0
43	40	10	40	253353	0
55	46	5	41	253524	0
40	18	8	21	253452	0
34	28	1	21	253317	0
42	41	2	42	253461	0

48	40	2	40	253353	0
63	47	1	46	253479	0
46	17	5	21	253524	0
35	23	3	21	253344	0
57	55	9	61	253803	0
63	39	12	42	253758	0
65	35	16	39	253641	1
44	12	25	21	253704	0
46	36	10	21	253497	0
56	43	8	41	253569	0
45	23	6	21	253524	0
36	24	3	21	253479	0
42	39	6	42	253470	0
57	51	16	61	253497	0
43	17	20	21	253767	0
33	24	17	21	253407	0
47	47	12	42	253488	0
54	41	13	42	253515	0
44	23	11	21	253785	0
35	23	9	21	253731	0
48	47	4	42	253506	0
56	41	6	43	253569	0
40	17	10	21	253605	0
35	29	1	20	253524	0
36	34	8	41	253551	0
54	51	18	61	253587	0
67	47	12	41	253650	0
51	17	16	21	253902	0
40	23	14	21	253812	0
54	47	9	42	253911	0
39	18	13	22	253866	0

23	17	16	20	253695	0
42	53	5	42	253569	0
49	40	7	42	253623	0
61	45	4	42	253605	0
48	22	3	21	253434	0
38	22	2	21	253479	0
52	47	17	62	253506	0
57	39	19	41	253344	1
41	17	23	21	253299	0
38	30	14	21	253452	0
48	44	12	42	253416	0
55	41	13	42	253254	0
40	18	16	21	253524	0
30	23	13	20	253407	0
43	46	8	41	253533	0
49	39	9	40	253200	0
39	23	7	21	253236	0
40	35	14	42	253434	0
52	45	10	41	253659	0
58	40	11	41	253830	0
43	18	13	20	253470	0
36	27	7	21	253857	0
48	45	4	42	253740	0
51	36	10	42	253596	0
40	22	9	21	253929	0
28	23	7	21	253866	0
42	46	2	41	253902	0
43	35	7	40	253929	0
67	57	14	64	253803	1

46	12	23	21	253470	0
43	30	13	20	253650	0
53	44	10	41	253569	0
59	40	12	42	253605	0
44	18	15	21	253497	0
34	23	13	21	253560	0
47	46	9	42	253803	0
55	41	9	41	253551	0
39	18	11	20	253596	0
35	29	3	21	253542	0
41	39	5	41	253803	0
64	57	10	62	253650	0
58	28	4	22	253605	0
49	23	1	20	253830	0
48	33	9	41	253785	0
49	35	16	42	253956	0
62	46	12	42	253812	0
51	21	12	21	253686	0
41	24	8	20	253713	0
58	49	19	60	253515	1
40	17	23	21	253569	0
36	29	14	20	253551	0
49	46	10	42	253398	0
49	34	17	41	253362	0
68	52	7	42	253488	0
51	16	12	21	253407	0
40	23	10	21	253227	0
53	46	6	42	253407	0
36	17	9	20	253506	0
31	28	2	21	253245	0
43	46	17	61	253407	0

55	45	13	41	253389	0
38	17	17	21	253560	0
30	24	14	21	253407	0
43	46	9	41	253272	0
50	41	9	41	253407	0
67	51	20	62	253479	0
57	22	18	20	253398	0
46	23	16	21	253443	0
71	58	19	61	253785	1
54	16	24	21	253524	0
54	34	11	21	253407	0
62	41	12	42	253272	0
52	23	10	21	253425	0
41	23	8	21	253308	0
53	46	3	41	253461	0
65	45	19	61	253425	0
55	23	17	21	253326	0
45	24	14	21	253281	0
66	53	2	41	253326	0
49	17	6	21	253281	0
39	23	4	21	253488	0
57	51	15	62	253452	0
57	34	2	21	253371	0
47	23	21	42	253254	0
41	28	14	21	253263	0
48	40	15	41	253380	0
71	57	21	63	253614	1
51	12	30	21	253254	0
51	35	16	21	253254	0

62	44	14	42	253632	0
51	23	12	21	253479	0
47	28	5	21	253335	0
54	40	6	41	253371	0
55	34	14	42	253497	0
38	18	17	21	253272	0
56	50	8	41	253281	0
54	31	15	38	253119	0
43	23	13	21	253263	0
49	40	14	41	253308	0
64	48	7	41	253551	0
47	16	12	21	253479	0
41	27	6	21	253362	0
48	40	8	42	253587	0
59	45	4	41	253506	0
42	16	9	21	253470	0
44	35	15	41	253623	0
49	40	17	42	253569	0
51	34	4	21	253578	0
40	22	3	21	253839	0
34	29	15	41	253911	0
43	41	16	42	253983	0
62	52	6	42	253965	0
44	16	11	21	253956	0
38	29	3	21	254118	0
49	43	0	40	253965	0
67	51	11	62	254028	1
44	11	21	21	253947	0
41	29	13	21	254163	0
53	46	8	41	253911	0
61	43	7	42	254073	0

51	22	6	21	254073	0
44	27	20	41	254010	0
58	46	15	41	254181	0
43	18	18	21	254181	0
42	33	5	20	254289	0
42	33	13	41	254370	0
47	39	15	41	254487	0
59	45	11	41	254541	0
49	23	9	21	254568	0
38	23	7	21	254298	0
55	50	19	62	254361	0
63	41	20	42	254586	1
42	16	25	21	254118	0
45	34	12	21	254181	0
48	35	18	41	253938	0
67	54	5	41	254001	0
46	11	15	21	253740	0
35	23	13	21	253839	0
56	53	1	41	253785	0
67	45	17	61	253812	0
50	17	21	21	253758	0
46	28	14	21	253947	0
53	41	15	42	254010	0
44	24	12	21	253713	0
34	23	10	21	253623	0
51	51	21	62	253578	0
60	43	20	42	253812	0
51	24	17	21	253713	0
45	29	8	20	253749	0
54	40	10	42	253830	0

65	44	7	41	253731	0
50	18	9	20	253713	0
38	22	8	21	253776	0
56	51	20	63	253695	0
61	39	1	20	253416	0
57	29	15	43	253614	0
46	23	13	21	253560	0
69	56	18	61	253479	1
48	12	27	21	253515	1
39	24	24	21	253488	0
62	57	9	42	253515	0
71	44	6	41	253479	0
56	17	10	21	253776	0
58	36	15	41	253452	0
66	40	16	41	253767	0
50	17	20	21	253371	0
39	23	18	21	253695	0
53	48	12	42	253722	0
60	40	14	42	253668	0
45	18	17	21	253614	0
46	34	4	21	253866	0
47	34	10	40	253911	0
64	51	1	42	253821	0
51	21	20	40	253749	0
46	27	14	21	253758	0
55	43	13	42	253830	0
51	29	4	20	253533	0
46	28	17	41	253749	0
66	54	5	42	253488	0
51	18	8	21	253461	0
46	28	1	21	253524	0

58	46	16	61	253416	0
47	22	16	22	253452	0
41	27	10	21	253650	0
47	40	11	41	253461	0
58	44	8	41	253695	0
43	18	11	21	253533	0
37	28	3	20	253569	0
44	40	4	41	253776	0
52	41	5	42	253713	0
40	22	3	20	253533	0
29	22	2	21	253731	0
42	46	18	62	253749	0
53	45	14	41	253956	0
64	44	11	41	254046	0
47	17	15	21	254082	0
36	22	13	20	254226	0
56	53	2	42	254271	0
46	23	21	42	254055	0
48	35	7	21	254136	0
53	39	10	42	254154	0
58	38	13	41	254046	0
48	23	11	21	253875	0
41	27	4	20	253965	0
59	51	15	62	253785	0
65	40	16	41	253704	0
49	17	19	20	253695	0
43	28	12	21	253911	0
61	51	3	42	253875	0
45	17	6	20	253866	0

39	27	21	42	253965	0
41	35	9	23	254019	0
52	45	5	41	254073	0
42	23	3	21	254109	0
29	21	3	21	254217	0
44	48	17	62	254379	0
69	58	1	42	254235	0
59	24	19	42	254181	1
45	19	21	21	254487	0
40	28	14	21	254280	0
46	40	15	41	254235	0
56	43	13	41	254343	0
52	29	5	21	254280	0
40	22	4	21	254172	0
54	47	19	62	253929	0
60	40	20	41	254208	0
50	23	18	21	253605	0
40	24	15	21	253947	0
55	47	10	42	253911	0
67	45	7	42	253740	0
45	11	16	20	253830	0
43	32	5	21	253884	0
44	35	11	41	253875	0
51	40	12	41	253911	0
41	23	10	21	253821	0
36	29	2	21	253713	0
48	47	17	62	253767	0
63	46	12	41	253677	0
46	18	15	21	253704	0
37	23	13	21	253749	0
55	51	4	42	253803	0

61	40	5	41	253839	0
45	17	9	21	254064	0
39	27	2	20	254307	0
53	48	17	63	255036	0
53	34	4	21	254982	0
39	18	7	21	255360	0
40	35	13	41	255567	0
43	35	19	41	255972	0
54	45	15	41	256035	0
60	39	17	41	256881	0
43	17	21	21	256845	0
39	29	13	21	257340	0
55	50	4	41	257898	0
55	33	12	41	258141	0
43	21	12	21	258519	0
37	28	5	21	258555	0
44	40	5	40	258951	0
58	47	21	63	259329	0
48	24	18	21	259392	0
43	29	10	21	259374	0
55	45	5	40	259671	0
59	36	11	42	259869	0
47	22	10	21	260022	0
43	29	2	21	260220	0
55	46	19	63	260292	0
61	39	1	21	260400	0
56	28	14	41	260481	0
50	28	7	21	260283	0
57	41	7	41	260697	0
41	17	11	21	260607	0

37	29	2	20	260589	0
50	46	18	62	260598	0
62	45	14	41	260292	0
49	21	14	21	260490	0
43	27	7	20	260184	0
52	42	7	42	260049	0
59	41	8	42	260112	0
43	17	12	21	259869	0
34	24	8	20	260175	0
49	49	20	61	260049	0
57	41	20	41	259869	0
44	23	18	21	259752	0
37	24	15	21	259635	0
48	44	12	41	259779	0
59	45	8	41	259977	0
54	28	1	21	259860	0
43	23	19	41	259752	0
63	52	9	42	260013	0
52	23	6	20	259743	0
46	28	0	22	259689	0
58	44	17	61	260031	0
43	18	20	21	259851	0
38	29	12	21	259581	0
51	46	8	42	259599	0
61	45	3	40	259941	0
51	22	2	21	259572	0
41	23	21	42	259275	0
48	41	1	21	259662	0
58	43	19	61	259545	1
42	18	22	21	259788	0

37	28	14	20	260085	0
56	53	2	41	260229	0
41	17	7	22	260229	0
36	29	19	41	260679	0
43	40	21	42	262146	0
56	46	17	42	263289	0
40	17	21	21	265143	0
34	29	13	21	266799	0
43	41	13	41	268239	0
56	46	8	41	269544	0
68	46	3	41	271731	0
57	22	2	21	273810	0
50	27	17	42	276078	0
63	47	12	42	277338	0
55	24	15	27	277446	0
38	18	18	21	278418	0
56	50	10	42	278508	0
53	30	1	21	287913	0
42	24	17	40	308199	0
61	52	7	42	328152	0
51	22	6	21	343713	0
45	29	18	41	351957	0
67	54	5	41	352587	0
68	35	11	41	339195	0
59	24	8	21	334398	0
65	40	10	42	335820	0
68	36	15	41	336738	0
68	33	2	20	336801	0
74	40	3	41	336774	0

66	24	21	42	336783	0
67	35	7	21	336828	0
64	30	19	42	336540	0
62	30	10	21	337332	0
55	28	3	21	337350	0
57	36	10	43	337629	0
70	46	5	41	337827	0
59	23	3	21	338448	0
59	33	12	42	338871	0
78	52	1	41	339663	0
80	34	8	41	339960	0
76	30	20	42	340428	0
67	24	17	21	341202	0
57	24	14	21	341805	0
63	40	15	41	343065	0
71	40	17	42	343947	0
72	35	3	21	345351	0
74	35	10	42	346530	0
71	30	1	21	346998	0
77	40	2	41	347223	0
71	28	15	41	347547	0
74	35	1	21	346593	0
64	24	18	41	346782	0
64	34	5	21	346071	0
68	36	12	43	346287	0
69	36	17	41	345432	0
59	23	15	21	344595	0
75	51	5	41	343956	0
62	18	8	21	343578	0
71	42	8	42	342579	0
66	29	0	21	341877	0

79	47	15	62	341418	0
68	22	14	21	340986	0
64	29	6	21	340032	0
71	41	7	42	340041	0
90	52	18	63	339654	0
82	24	15	21	339726	0
81	34	2	21	339321	0
73	24	19	41	339537	0
103	63	17	61	338916	0
97	28	11	22	339564	0
76	46	6	41	339699	0
71	29	19	42	340122	1
145	6	34	21	339321	1
74	30	25	21	340266	0
75	35	11	21	340590	0
72	29	3	21	340815	0
73	34	10	41	341130	0
81	41	11	42	341553	0
77	30	2	21	341481	0
77	34	10	42	342012	0
75	30	1	21	342273	0
75	35	7	41	342741	0
72	29	19	41	342921	0
78	39	1	21	343029	0
67	23	19	41	343119	0
66	34	6	21	344001	0
58	24	3	21	343884	0
73	48	18	63	343659	0
64	24	15	21	343677	0
70	39	18	42	343263	0

59	23	16	21	342885	0
71	46	11	41	342939	0
66	27	5	21	342669	0
71	39	7	41	342840	0
78	40	8	41	342291	0
89	44	5	41	342201	0
97	42	4	41	342273	0
93	29	17	42	342345	0
94	34	3	20	342408	0
79	19	5	21	342444	0
78	33	14	42	342534	0
73	28	7	21	342858	0
40	34	14	41	342561	0
51	43	13	42	341976	0
61	45	9	41	341742	0
70	41	10	42	341661	0
60	24	7	21	341679	0
74	47	1	41	342111	0
52	12	10	21	342156	0
56	36	16	42	342606	0
68	45	13	42	343416	0
63	29	5	21	344685	0
60	29	18	42	346377	0
66	41	18	41	347520	0
67	34	5	21	348933	0
80	46	1	42	349950	0
69	23	20	42	349680	0
69	34	7	21	349383	0
64	27	1	21	348906	0

69	39	4	42	348528	0
63	27	18	41	349374	0
59	30	9	21	350148	0
62	35	16	42	350481	0
74	46	11	41	351444	0
64	23	9	21	352290	0
66	36	15	42	352812	0
61	28	7	20	353496	0
68	40	10	43	354306	0
67	33	19	42	354837	0
69	36	4	21	355206	0
69	35	10	41	355386	0
61	23	8	21	355395	0
66	39	10	41	354900	0
62	29	1	20	354396	0
63	35	7	41	353712	0
59	29	19	41	353280	0
64	38	2	21	353118	0
49	18	5	21	352092	0
56	40	6	41	351597	0
58	35	13	42	350994	0
65	41	15	43	350976	0
67	35	1	21	350364	0
68	35	7	41	349896	0
58	23	5	21	349608	0
61	36	10	41	348879	0
65	38	13	41	348735	0
55	24	10	21	348429	0
61	39	12	41	348402	0
68	39	15	42	347970	0

59	24	12	21	348096	0
61	36	20	44	348114	0
61	33	8	21	348033	0
61	35	15	42	347718	0
61	34	2	21	347691	0
75	46	19	63	347691	0
70	29	11	21	347403	0
71	34	18	41	347313	0
57	18	21	21	346989	0
57	34	8	21	346881	0
71	47	2	41	346548	0
65	27	16	41	346296	0
60	29	8	21	346557	0
54	29	21	42	346629	0
56	34	8	21	346620	0
71	48	2	42	347214	0
60	23	20	41	347682	0
62	35	7	22	348159	0
53	24	4	21	348474	0
54	34	11	41	348735	0
59	39	14	42	348474	0
33	41	15	42	347655	0
50	49	6	40	347421	0
56	40	7	41	347223	0
71	48	1	42	347412	0
73	35	9	43	347250	0
67	29	1	21	346863	0
80	47	16	62	347340	0
87	39	18	41	347088	0

82	29	10	21	347682	0
85	36	15	41	348501	0
87	35	12	32	349419	0
72	18	15	21	349545	0
75	36	20	41	350337	0
77	35	6	21	351003	0
67	24	4	22	351804	0
62	29	16	41	351777	0
59	30	7	21	351822	0
55	29	18	40	351462	0
63	41	18	41	350787	0
59	29	10	21	350040	0
53	28	2	20	349095	0
66	47	17	62	348447	0
63	29	9	21	347493	0
58	29	1	21	346962	0
64	40	3	42	345846	0
65	33	11	41	344802	0
65	35	17	41	343254	0
62	29	9	21	341517	0
58	29	1	21	339762	0
64	40	3	42	337746	0
52	22	1	20	336918	0
59	40	3	42	335739	0
61	35	9	41	335064	0
55	28	3	22	334290	0
62	39	4	40	333714	0
69	41	5	42	332841	0
59	23	2	20	332490	0
54	28	16	42	332733	0
60	41	17	42	332454	0

57	29	9	21	332274	0
