DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer	RemotePort	LocalPort
65	141	15	140	95429	0	50802	48004
58	94	15	94	95348	0	50802	48004
125	234	16	235	95465	0	50802	48004
86	94	15	93	95699	0	50802	48004

93	140	16	141	95528	0	50802	48004
102	110	15	109	96005	0	50802	48004
118	281	16	282	95870	0	50802	48004
70	219	15	218	95456	0	50802	48004
59	156	16	157	96131	0	50802	48004
102	109	16	109	95807	0	50802	48004

129	94	16	94	95915	0	50802	48004
218	156	16	156	96347	0	50802	48004
221	69	10	63	95609	0	50801	48003
180	26	16	32	95753	0	50802	48004
83	203	16	203	96392	0	50802	48004
91	141	15	140	95726	0	50802	48004
113	222	16	223	95510	0	50802	48004
220	141	15	140	95708	0	50801	48003

91	437	16	438	95519	0	50802	48004
102	78	16	78	95897	0	50802	48004
109	141	16	141	96230	0	50802	48004
207	297	15	296	96023	0	50802	48004

327	187	16	188	95438	1	50800	48002
360	0	32	16	96041	0	50801	48003
257	63	15	46	96077	0	50802	48004
332	109	16	110	95573	1	50799	48001
231	0	31	15	96113	0	50798	48000
328	63	15	47	96167	0	50802	48004
187	125	15	125	96086	0	50801	48003
235	15	16	16	96239	0	50802	48004
86	284	15	283	103196	0	50802	48004
113	94	15	94	103727	0	50802	48004
89	109	16	110	103070	0	50802	48004

84	328	16	328	101567	0	50802	48004
95	78	16	78	102584	0	50802	48004
127	266	16	266	97706	0	50802	48004
102	141	15	140	99722	0	50802	48004

83	281	15	281	100973	0	50802	48004
75	359	16	360	101090	0	50802	48004
175	266	15	265	100154	0	50802	48004
235	94	15	94	100334	0	50801	48003
84	15	16	16	94448	0	50802	48004

87	703	16	703	95249	0	50802	48004
98	78	16	78	95240	0	50802	48004
79	81	16	81	95690	0	50802	48004
82	203	16	203	95240	0	50802	48004

85	270	16	270	94592	0	50802	48004
146	328	16	328	94988	0	50802	48004
141	94	15	93	94826	0	50802	48004
230	156	16	157	95402	0	50802	48004
244	47	16	47	95348	0	50800	48002
556	146	15	145	95321	0	50801	48003
137	47	15	47	95366	0	50802	48004
226	156	16	157	95195	0	50802	48004

334	141	15	140	95708	0	50799	48001
296	62	16	63	95348	1	50802	48004
462	0	31	15	95789	0	50800	48002
371	109	16	94	95339	0	50801	48003
321	16	16	16	95222	0	50802	48004
490	203	16	203	95618	0	50798	48000
670	281	16	281	94934	0	50802	48004
717	79	15	78	95897	0	50801	48003
847	31	15	31	95078	0	50798	48000
743	62	16	63	95645	1	50800	48002
643	0	32	16	95654	0	50799	48001

686	110	15	93	95051	0	50802	48004
599	47	15	47	95690	0	50801	48003
1096	62	16	63	95627	0	50798	48000
512	16	15	15	94682	0	50802	48004
355	343	16	344	95537	1	50798	48000
588	0	32	16	95870	0	50801	48003
419	32	15	15	95303	0	50799	48001
568	15	16	16	95069	0	50800	48002
447	79	15	78	95501	0	50798	48000
1087	140	16	141	95186	0	50802	48004
1126	172	16	172	95771	0	50802	48004

