DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
248	141	16	125	95565	0

146	531	16	531	95781	0
108	94	16	94	95727	0
97	156	16	156	95133	0
91	94	16	94	95187	0
118	94	16	94	95457	0
145	94	15	93	95502	0
72	93	16	94	95439	0
184	145	31	160	95637	0
210	93	32	94	96186	0
275	32	31	31	95781	0

83	109	16	94	95772	0
125	142	32	158	95673	0
136	110	15	93	95376	0
210	140	32	157	95925	0
135	125	32	125	95862	0
400	32	31	31	95835	1
348	15	47	31	95502	0
92	78	32	63	96204	0
105	79	15	62	96150	0
78	140	31	156	96429	0
139	94	31	94	96420	0

76	203	16	188	96177	0
97	156	16	156	96618	0
148	250	16	250	96492	0
92	78	32	94	96195	0
320	127	31	126	96546	1
202	15	47	31	96339	0
180	78	32	63	96051	0

117	204	15	187	96618	0
128	78	31	94	96105	0
187	125	31	125	96087	0
246	93	0	62	96699	0
90	110	15	125	96222	0
123	234	31	250	96987	0
100	110	31	110	95835	0

115	281	0	250	96321	0
100	219	0	219	95664	0
123	156	31	187	95493	0
99	109	16	94	95025	0
136	438	15	437	95376	0

179	109	31	125	95412	0
184	172	16	157	95601	0
234	16	31	31	95088	0
85	218	32	219	95277	0
177	125	32	125	95583	0
201	63	31	62	95340	0
80	140	16	125	95421	0
73	94	16	94	95340	0

141	235	31	250	95457	0
101	93	32	94	95691	0
109	141	16	125	95520	0
117	109	32	125	95997	0
134	282	31	281	95862	0
85	218	32	219	95448	0

75	157	31	156	96123	0
118	109	16	94	95799	0
145	94	15	93	95907	0
234	156	16	157	96339	0
231	63	16	63	95601	0
196	32	15	31	95745	0
99	203	31	219	96384	0
106	140	16	125	95718	0

129	223	15	222	95502	0
235	140	32	157	95700	0
107	438	31	437	95511	0
118	78	16	63	95889	0
125	141	31	156	96222	0

222	296	16	281	96015	0
343	188	16	188	95430	0
392	16	31	31	96033	0
272	46	16	31	96069	0
348	110	31	125	95565	1
262	15	47	31	96105	0
343	47	32	32	96159	0
202	125	32	125	96078	1
251	16	47	31	96231	0

101	283	16	252	103188	0
128	94	16	94	103719	0
105	110	31	125	103062	0
100	328	15	312	101559	0
111	78	31	94	102576	0
143	266	15	250	97698	0

117	140	31	156	99714	0
98	281	32	282	100965	0
91	360	15	343	101082	0
190	265	32	282	100146	0

250	94	0	62	100326	0
100	16	15	31	94440	0
103	703	0	688	95241	0
114	78	16	94	95232	0
95	81	31	96	95682	0

98	203	15	187	95232	0
101	270	0	255	94584	0
162	328	15	343	94980	0
156	93	16	94	94818	0
246	157	15	156	95394	0
260	47	0	32	95340	0

571	145	16	161	95313	0
152	47	0	31	95358	0
242	157	31	188	95187	0
349	140	16	125	95700	0
312	63	15	62	95340	1
493	15	32	32	95781	0
387	94	0	62	95331	0
337	16	15	31	95214	0
506	203	0	188	95610	0

686	281	0	281	94926	0
732	78	16	94	95889	0
862	31	16	31	95070	0
759	63	16	63	95637	0
675	16	31	31	95646	0
701	93	32	94	95043	0
614	47	16	31	95682	0
1112	63	15	62	95619	0
527	15	32	32	94674	0
371	344	0	312	95529	0
620	16	15	31	95862	1
434	15	32	32	95295	1
584	16	47	31	95061	0
462	78	31	62	95493	0

1103	141	15	125	95178	0
1142	172	31	188	95763	0

