Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	UTC
 
7	1.99401794616152	21.6148354935194	1406.5	1871.5	0.800000011920929	0.9	09.11.59.852
7	4.98504486540379	53.6269830508475	2154.6875	2085.4	0.800000011920929	0.9	09.12.00.855
7	3.99201596806387	42.5132934131736	3188.115234375	2613.9	0.800000011920929	0.9	09.12.01.859
7	4.99001996007984	53.4934610778443	4203.53485107422	3102.06666666667	0.800000011920929	0.9	09.12.02.862
7	4.99500499500499	53.7279440559441	5195.11773204803	3630.52380952381	0.800000011920929	0.9	09.12.03.864
7	4.99001996007984	53.8060359281437	6062.31433956325	4128.59259259259	0.800000011920929	0.9	09.12.04.868
7	4.98504486540379	53.799481555334	6807.22366155568	4591.30303030303	0.800000011920929	0.9	09.12.05.872
7	5.97609561752988	64.5835697211155	7550.64411971181	5013.20512820513	0.800000011920929	0.9	09.12.06.879
7	5.99400599400599	64.7543976023976	8422.1663143705	5439.42222222222	0.800000011920929	0.9	09.12.07.882
7	4.99500499500499	54.0932667332667	9129.06769732408	5794.48	0.800000011920929	0.9	09.12.08.885
7	5.97014925373134	64.6057074626866	9981.53230777069	6220.53571428571	0.800000011920929	0.9	09.12.09.892
7	5.97609561752988	64.6278884462151	10855.2270673089	6648.96774193548	0.800000011920929	0.9	09.12.10.898
7	4.97512437810945	53.924752238806	11627.8195958534	7008.86567164179	0.800000011920929	0.9	09.12.11.903
7	5.99400599400599	64.9454385614386	12506.6846811852	7442.91780821918	0.800000011920929	0.9	09.12.12.905
7	4.9800796812749	53.9114103585657	13261.802646287	7805.65384615385	0.800000011920929	0.9	09.12.13.911
7	5.98802395209581	64.8587065868263	14127.2156663482	8241.40476190476	0.800000011920929	0.9	09.12.14.914
7	5.97609561752988	64.7394741035856	14955.9877447867	8674.96666666667	0.800000011920929	0.9	09.12.15.920
7	4.9800796812749	53.8974980079681	15724.9371170246	9037.42105263158	0.800000011920929	0.9	09.12.16.926
7	4.97512437810945	53.8296835820896	16491.716784907	9402.29	0.800000011920929	0.7	09.12.17.932
7	5.97609561752988	64.7427011952191	17423.7768247642	10300.33	0.800000011920929	0.7	09.12.18.936
7	4.9800796812749	54.0176175298805	18271.7933878869	11177.36	0.800000011920929	0.7	09.12.19.942
7	4.99001996007984	53.9032574850299	19007.3372933715	11902.11	0.800000011920929	0.7	09.12.20.946
7	5.99400599400599	64.2001198801199	19849.4583952089	12765.98	0.800000011920929	0.7	09.12.21.948
7	5.97014925373134	64.2166925373134	20679.7727874251	13625.04	0.800000011920929	0.7	09.12.22.955
7	5.99400599400599	64.53400999001	21520.6214498035	14489.97	0.800000011920929	0.7	09.12.23.959
7	4.97512437810945	53.555152238806	22225.2694203064	15216.56	0.800000011920929	0.7	09.12.24.963
7	5.99400599400599	64.5473166833167	23055.4885846923	16086.53	0.800000011920929	0.7	09.12.25.966
7	4.99500499500499	53.8010949050949	23862.0152682716	16819.58	0.800000011920929	0.7	09.12.26.968
7	5.97014925373134	64.3424955223881	24682.4689885667	17692.62	0.800000011920929	0.7	09.12.27.974
7	5.96421471172962	64.3096699801193	25485.8042029464	18562.88	0.800000011920929	0.7	09.12.28.980
7	5.97609561752988	64.4440876494024	26306.934440671	19427.13	0.800000011920929	0.7	09.12.29.985
7	5.99400599400599	64.6381618381618	27159.9677256355	20289.42	0.800000011920929	0.5	09.12.30.988
7	4.98504486540379	53.7544007976072	27875.0927414261	21004.73	0.800000011920929	0.5	09.12.31.992
