DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
12011	190	10	188	1353846	0
12125	181	21	192	1352973	0

11700	208	21	208	1341588	0
10838	171	10	160	1345755	0
10993	189	12	191	1346214	0
10694	167	4	159	1344576	0
10855	194	21	211	1345152	0

10636	182	8	169	1342974	0
10781	210	16	218	1343919	0
10491	178	4	166	1342947	0
9685	327	25	348	1342767	0
8558	239	22	236	1344477	0

9790	32	19	29	1342938	0
9821	231	23	235	1342785	0
8998	143	18	138	1343703	0
9012	381	9	372	1346763	0
9013	68	19	78	1346745	0
9628	149	21	151	1343865	0

9468	173	12	164	1345557	0
9699	31	5	24	1344234	0
9598	433	4	432	1346619	0
9631	66	9	71	1345908	0
9612	48	15	54	1346385	0
9970	158	0	143	1346871	0

10092	422	16	438	1346214	0
10023	63	4	51	1346295	0
9901	46	8	50	1346331	0
10415	180	12	184	1346817	0

10493	477	8	473	1347762	0
10549	91	4	87	1346799	0
10516	66	4	66	1347294	0
10847	164	24	184	1347186	0
11037	458	22	456	1346862	0
11076	72	18	68	1346736	0

11131	88	20	90	1347402	0
11420	156	20	156	1347501	0
11673	453	23	456	1346340	0
11718	78	13	68	1347663	0
11719	67	13	67	1345890	0
12009	157	24	168	1346430	0

12249	474	7	457	1343847	0
12239	57	20	70	1344540	0
12167	60	8	48	1345431	0
12574	174	15	181	1345530	0

12662	522	19	526	1345503	0
12593	64	5	50	1344999	0
12598	72	4	71	1345197	0
12971	140	4	140	1345512	0
13134	463	12	471	1345881	0
13166	65	16	69	1345665	0

13096	63	25	72	1345656	0
13476	180	5	160	1346601	0
13689	480	18	493	1345296	0
13670	80	12	74	1346088	0
13674	72	9	69	1346061	0

14059	185	14	190	1345827	0
14216	458	20	464	1345692	0
14162	78	12	70	1345998	0
14167	41	0	29	1345728	0
14568	199	14	213	1346079	0

14595	461	9	456	1345971	0
14555	59	21	71	1346007	0
14549	61	8	48	1346412	0
14894	146	20	158	1346331	0
14956	461	12	453	1346808	0

14920	64	0	52	1346520	0
14954	67	22	89	1346556	0
15252	132	8	118	1345944	0
15463	478	21	491	1346286	0
15280	49	3	31	1346412	0
15233	54	24	75	1346403	0
15742	143	3	122	1346493	0

15692	481	9	487	1346502	0
15660	68	21	80	1346025	0
15621	61	14	54	1345386	0
16048	160	20	166	1346826	0

16181	501	23	504	1346484	0
16162	47	23	47	1346403	0
16173	45	6	28	1346250	0
16490	150	15	159	1345746	0
16597	508	12	505	1344531	0

16555	57	4	49	1343487	0
16553	32	18	46	1344657	0
16876	156	6	144	1346520	0
17140	564	0	558	1343496	0
17131	24	5	29	1343667	0
16946	49	4	48	1344855	0

17427	180	11	187	1343325	0
17156	462	11	462	1344171	0
17122	33	10	32	1343964	0
17417	196	23	209	1343109	0
17532	81	19	77	1343748	0

17851	652	0	633	1344675	0
17774	24	7	31	1343766	0
17765	24	13	30	1344270	0
18156	191	23	201	1344162	0

18260	337	14	328	1344234	0
18780	754	15	755	1344108	0
18985	106	6	97	1344054	0
18971	18	17	29	1343595	0
18956	17	24	24	1344324	0

19068	179	5	160	1344117	0
19311	276	15	286	1343937	0
19462	185	8	178	1343532	0
19620	191	9	192	1343883	0
19745	192	6	189	1343874	0

19860	182	10	186	1344423	0
20020	193	23	206	1343451	0
20181	194	23	194	1343874	0
20387	241	14	232	1343262	0
20502	147	10	143	1343730	0

20607	172	8	170	1343775	0
20699	191	6	189	1343541	0
20851	186	9	189	1343739	0
21005	187	24	202	1343145	0
21094	190	16	182	1344189	0

21253	192	9	185	1343442	0
21420	201	21	213	1343685	0
21589	201	5	185	1344270	0
21756	201	12	208	1343658	0
21896	173	0	161	1343154	0
22044	182	10	192	1343451	0

22186	176	21	187	1344009	0
22297	177	4	160	1343721	0
22461	197	12	205	1344099	0
22633	205	26	219	1343577	0
22762	196	19	189	1343910	0

22790	161	17	159	1343586	0
22956	200	0	183	1344207	0
23093	169	23	192	1344207	0
23236	177	9	163	1343496	0
23418	217	26	234	1343739	0

23567	181	14	169	1344063	0
23729	195	12	193	1344000	0
23852	157	20	165	1343271	0
24000	181	19	180	1343055	0
24161	194	12	187	1343667	0
24224	163	18	169	1343928	0

24343	185	25	192	1343541	0
24477	168	0	143	1343460	0
24619	175	6	181	1343316	0
24774	188	4	186	1343613	0
24934	194	14	204	1343541	0
25086	185	22	193	1344189	0

25250	197	15	190	1343955	0
25401	185	3	173	1343451	0
25560	192	15	204	1343469	0
25715	188	8	181	1343883	0
25876	195	18	205	1344018	0

26026	183	20	185	1344018	0
26167	175	11	166	1344189	0
26341	207	18	214	1342983	0
26481	174	4	160	1343919	0
26637	189	4	189	1343802	0

26819	215	0	211	1343829	0
26960	174	18	192	1344288	0
27106	180	7	169	1344000	0
27241	168	25	186	1343784	0
27418	213	23	211	1344009	0
27536	183	8	168	1344099	0

27687	184	3	179	1343703	0
27848	194	16	207	1343784	0
27994	179	24	187	1343946	0
28139	178	10	164	1343865	0
28327	221	18	229	1344549	0

28480	220	8	210	1343892	0
28640	193	7	192	1344315	0
28778	171	16	180	1343550	0
28895	184	12	180	1344009	0
29052	191	10	189	1344081	0

29193	174	15	179	1343946	0
29297	171	4	160	1344441	0
29455	192	13	201	1343820	0
29679	256	23	266	1343127	0
29740	94	4	75	1343532	0
29887	181	15	192	1343784	0

29990	170	25	180	1343496	0
30152	196	3	174	1343577	0
30301	181	25	203	1343577	0
30430	196	16	187	1343856	0
30530	167	13	164	1343244	0

30614	217	13	217	1343793	0
30720	140	11	138	1344216	0
30866	179	5	173	1343235	0
31004	171	12	178	1343784	0
31115	178	18	184	1344711	0
31247	198	6	186	1343964	0

31399	220	14	228	1343883	0
31592	225	0	211	1343721	0
31729	171	15	186	1344045	0
31969	273	23	281	1343739	0

32128	192	13	182	1344432	0
32276	181	17	185	1343973	0
32407	199	16	198	1343451	0
32567	192	4	180	1344819	0
32743	210	8	214	1344279	0
32893	184	9	185	1344540	0

33069	209	15	215	1344009	0
33188	152	21	158	1343658	0
33334	179	22	180	1343442	0
33478	177	4	159	1343865	0
33602	191	22	209	1343703	0

33728	160	9	147	1343946	0
33829	167	14	172	1344090	0
34045	250	15	251	1344450	0
34103	91	20	96	1344126	0
34252	182	23	185	1343874	0
34372	154	4	135	1343901	0

34517	178	6	180	1345026	0
34657	173	17	184	1343892	0
34793	169	16	168	1344729	0
34944	186	15	185	1344306	0
35062	150	11	146	1344459	0
35171	176	18	183	1343487	0

35269	164	18	164	1344684	0
35413	178	6	166	1344414	0
35555	175	10	179	1344855	0
35702	181	16	187	1344513	0
35841	173	11	168	1345044	0
35970	161	24	174	1344648	0

36098	162	6	144	1345314	0
36221	157	19	170	1343829	0
36382	194	6	181	1344900	0
36552	204	16	214	1344540	0
36668	149	12	145	1344540	0

36835	200	5	193	1344738	0
36964	162	12	169	1344522	0
37090	159	13	160	1344828	0
37219	162	14	163	1345017	0
37224	172	8	166	1343757	0
37363	172	27	191	1344063	0

37499	169	26	168	1344576	0
37613	148	17	139	1343973	0
37729	149	17	149	1344756	0
37824	162	14	159	1345422	0
37991	200	7	193	1343964	0
38140	183	6	182	1344729	0

38287	180	14	188	1344666	0
38425	171	5	162	1344720	0
38558	167	23	185	1344855	0
38669	177	9	163	1344081	0
38749	147	14	152	1343883	0
38884	168	6	160	1344639	0

39011	161	15	170	1343982	0
39125	180	9	174	1345242	0
39243	152	13	156	1344387	0
39373	164	11	162	1344054	0
39432	158	15	162	1344576	0
39562	164	17	166	1344306	0
39703	174	15	172	1344639	0

39861	191	4	180	1344747	0
40020	192	22	210	1343550	0
40168	181	19	178	1344648	0
40284	183	5	169	1344774	0
40406	155	12	162	1344198	0

40569	197	16	201	1344045	0
40701	165	17	166	1344720	0
40860	193	5	181	1344720	0
40993	166	8	169	1344153	0
41120	160	16	168	1344333	0
41260	174	12	170	1344864	0

41409	182	5	175	1344585	0
41526	150	10	155	1344558	0
41672	180	15	185	1343523	0
41812	173	10	168	1343982	0
41966	187	9	186	1343991	0

42245	313	14	318	1343595	0
42377	166	12	164	1344117	0
42643	298	11	297	1343865	0
42881	305	17	311	1343955	0

42994	180	16	179	1343775	0
43054	160	4	148	1344333	0
43314	292	19	307	1344396	0
43440	161	24	166	1344450	0
43590	195	10	181	1344207	0

43736	167	4	161	1343910	0
43881	178	4	178	1344396	0
44032	186	9	191	1344738	0
44149	182	8	181	1344198	0
44264	149	24	165	1344126	0
44413	182	11	169	1344387	0

44558	178	26	193	1343352	0
44702	178	11	163	1344180	0
44821	153	24	166	1344441	0
44947	159	21	156	1344747	0
45062	150	17	146	1343802	0
45209	179	13	175	1343982	0

45363	186	14	187	1343766	0
45498	170	23	179	1344360	0
45621	189	5	171	1344567	0
45757	170	20	185	1344459	0
45907	182	20	182	1344225	0
46030	156	9	145	1344045	0

46172	176	21	188	1345035	0
46324	185	17	181	1344162	0
46448	157	19	159	1343775	0
46501	154	6	141	1343631	0
46647	179	22	195	1344495	0
46783	169	14	161	1344540	0

46871	154	16	156	1344585	0
47017	180	23	187	1344468	0
47196	212	22	211	1344666	0
47364	202	11	191	1344126	0
47533	202	14	205	1344666	0

47669	169	6	161	1345206	0
47827	192	0	186	1344504	0
47951	157	6	163	1344720	0
48048	164	16	174	1344207	0
48186	171	9	164	1344243	0
48337	184	13	188	1344927	0

48455	152	7	146	1344711	0
48556	167	12	172	1343406	0
48666	145	11	144	1344108	0
48831	197	24	210	1344018	0
48979	181	13	170	1344648	0
49101	156	23	166	1344324	0

49258	190	21	188	1344009	0
49397	172	8	159	1344081	0
49518	155	18	165	1344270	0
49644	159	19	160	1343775	0
49812	201	7	189	1344045	0

49972	194	4	191	1344288	0
50372	434	11	441	1343802	0
50630	324	13	326	1344153	0
50820	224	14	225	1344918	0

11001	249	19	254	1344036	0
11168	200	25	206	1344504	0
11329	193	9	177	1343838	0
11472	176	18	185	1344000	0

11639	201	17	200	1344801	0
11777	171	10	164	1344018	0
11913	203	16	209	1344198	0
12056	175	24	183	1344018	0
12181	159	6	141	1344684	0
12317	170	8	172	1344342	0

12447	163	13	168	1344369	0
12491	143	8	138	1343820	0
12615	159	17	168	1344459	0
12751	169	15	167	1343748	0
12873	155	0	140	1345026	0
13021	181	11	192	1344234	0

13151	163	11	163	1344108	0
13283	165	7	161	1344504	0
13427	177	18	188	1344000	0
13577	186	16	184	1344153	0
13653	141	17	142	1344072	0
13779	193	19	195	1345134	0

13887	175	8	164	1343604	0
14024	170	21	183	1343874	0
14148	158	22	159	1344297	0
14283	168	19	165	1344774	0
14451	201	10	192	1344243	0

8460	309	21	320	1340211	0
8536	275	5	259	1339275	0
8917	83	17	95	1339770	0
8983	231	13	227	1339716	0
9329	213	5	205	1340823	0
9257	28	5	28	1340562	0

9319	363	5	363	1340886	0
9556	36	19	50	1339050	0
9658	269	12	262	1339509	0
9745	53	10	51	1340274	0
9894	116	15	121	1340292	0

9968	374	17	376	1341408	0
10133	132	15	130	1341633	0
10211	45	22	52	1341867	0
10409	98	18	94	1340526	0
10469	373	15	370	1341678	0
10660	144	18	147	1342020	0
10744	50	25	57	1341696	0

10881	104	20	99	1342704	0
11011	364	8	352	1341795	0
11201	156	12	160	1341786	0
11279	45	16	49	1341255	0
11431	118	13	115	1341543	0

11598	401	8	396	1342578	0
51758	126	21	139	1342380	0
51841	50	5	34	1342353	0
51977	103	19	117	1342605	0
52096	386	12	379	1343478	0
52271	142	11	141	1342560	0
52355	50	10	49	1343415	0

52636	248	22	260	1342317	0
52889	520	8	506	1343451	0
53172	250	14	256	1343550	0

53251	44	24	54	1343325	0
53478	195	14	185	1343145	0
53740	494	22	502	1343847	0
53926	154	7	139	1344189	0
54004	45	17	55	1342992	0

54154	115	21	119	1343136	0
54318	398	15	392	1343172	0
54486	135	17	137	1343199	0
54564	45	4	32	1343082	0
54697	100	24	120	1343028	0

54853	389	4	369	1343271	0
55000	113	8	117	1343604	0
55079	45	14	51	1343271	0
55250	138	7	131	1343001	0
55396	379	7	379	1343406	0
55583	153	17	163	1342830	0
55662	47	7	37	1343595	0

55801	106	15	114	1343235	0
55928	394	16	395	1342938	0
56099	137	15	136	1343226	0
56166	33	13	31	1342812	0
56361	129	7	123	1342848	0

56453	392	19	404	1343289	0
56617	130	10	121	1342875	0
56696	47	13	50	1342380	0
56880	117	8	112	1342371	0
57045	432	7	431	1343424	0
57196	118	7	118	1343190	0

57269	39	16	48	1343145	0
57438	135	11	130	1342866	0
57602	397	8	394	1343631	0
57745	111	11	114	1343613	0
57835	56	9	54	1342587	0
57984	116	12	119	1343379	0

58187	436	16	440	1343109	0
58319	99	24	107	1343262	0
58407	55	16	47	1344522	0
58576	136	7	127	1344027	0
58747	436	14	443	1343613	0

58921	108	15	109	1343856	0
59002	47	26	58	1343370	0
59145	110	12	96	1343361	0
59303	425	23	436	1343289	0
59430	93	4	74	1342965	0
59530	67	14	77	1344423	0
59681	118	19	123	1343604	0

59846	398	10	389	1344459	0
59984	105	23	118	1344729	0
60073	55	22	54	1343856	0
60214	109	15	102	1344270	0

60514	533	20	538	1344423	0
60672	124	18	122	1344567	0
60743	38	7	27	1344666	0
60903	127	17	137	1344522	0
60982	312	8	303	1344549	0
61134	186	12	190	1344495	0

61901	633	6	627	1345116	0
62038	438	0	432	1344657	0

62328	22	4	26	1344432	0
62165	71	8	75	1344882	0
62326	127	0	119	1345251	0
62533	141	16	157	1344558	0
62642	407	0	391	1344504	0
62768	94	21	115	1344162	0
62903	102	12	93	1345422	0

63043	106	0	94	1344711	0
63129	421	19	440	1344810	0
63282	118	15	114	1345242	0
63455	107	4	96	1344954	0
63663	108	14	118	1344234	0

63695	398	20	404	1347573	0
63824	96	0	76	1347645	0
63951	94	25	119	1347420	0
64077	92	4	71	1347591	0
64246	403	15	414	1343658	0

64385	105	25	115	1344747	0
64510	93	4	72	1343757	0
64629	85	13	94	1345935	0
64760	432	8	427	1345071	0
64900	105	20	117	1344153	0
65069	103	13	96	1342128	0
65229	93	22	102	1342767	0

65279	383	8	369	1345908	0
65446	101	0	93	1346835	0
65585	106	9	115	1347204	0
65715	96	9	96	1346160	0
65820	406	14	411	1345053	0

65941	87	21	94	1345395	0
66088	113	22	114	1345413	0
66227	107	13	98	1346277	0
66371	410	24	421	1344900	0
66513	76	23	75	1345098	0
66670	123	14	114	1345044	0
66795	91	16	93	1344594	0

66855	395	14	393	1343280	0
67005	83	5	74	1344216	0
67170	131	11	137	1344684	0
67328	92	17	98	1345242	0

67460	432	22	437	1343154	0
67582	89	4	71	1344360	0
67729	113	5	114	1344153	0
67847	85	18	98	1343586	0

68542	828	16	826	1343937	0
68818	309	0	293	1344315	0
68770	21	7	28	1343721	0

69181	442	16	451	1344063	0
69615	467	21	472	1344045	0
69524	43	4	26	1344171	0
69625	235	18	249	1344927	0
69980	255	9	246	1345206	0

70716	469	24	484	1345197	0
70544	28	29	33	1344324	0
70657	346	23	340	1343406	0
70744	154	9	140	1343919	0

70825	148	21	160	1343505	0
71004	79	16	74	1344576	0
71201	362	20	366	1343721	0
71374	140	20	140	1343955	0
71655	84	8	72	1343856	0

71983	626	23	641	1343928	0
72008	125	9	111	1343892	0
72331	58	22	71	1343595	0
72179	80	10	68	1344126	0

72517	437	23	450	1344270	0
72601	152	15	144	1343847	0
72900	31	7	23	1344270	0
72781	116	7	116	1344306	0
73121	441	7	441	1344288	0

73170	149	24	166	1344459	0
73475	37	14	27	1343973	0
73333	57	7	50	1344864	0
73738	538	8	539	1345323	0
73783	113	17	122	1345035	0
73840	25	16	24	1344522	0
74091	16	33	33	1343298	0

74280	556	23	546	1346061	0
74511	31	22	30	1344999	0
74355	111	7	96	1346637	0
74446	57	20	70	1347159	0
74911	365	17	362	1343883	0
74742	33	11	27	1346034	0

74977	333	12	334	1347150	0
75071	61	5	54	1346421	0
75318	147	25	167	1346223	1
75137	19	33	27	1347411	0

75597	528	23	518	1347483	0
75688	57	16	50	1346349	0
75555	33	17	34	1346592	0
75805	17	30	30	1346565	0
76189	650	14	634	1346313	0
76286	30	10	26	1346610	0
76139	20	15	25	1346205	0
76236	30	12	27	1346403	0

76698	563	4	555	1345575	0
76792	27	4	27	1346133	0
76716	124	14	134	1344792	0
76890	73	14	73	1346115	0

77089	367	14	367	1346331	0
77261	38	5	29	1346016	0
77209	214	18	227	1346241	0
77405	230	17	229	1345467	0
77563	24	19	26	1345728	0
77588	59	16	56	1345179	0
77716	395	15	394	1345791	0

77894	77	15	77	1345071	0
77907	80	13	78	1344900	0
78241	235	21	243	1345944	0
78063	89	8	76	1345764	0
78241	111	14	117	1345098	0
78391	382	15	383	1344630	0

78616	125	4	114	1345188	0
78739	24	9	29	1345026	0
78866	61	17	69	1344927	0
78967	434	22	439	1345368	0
78959	59	14	51	1345215	0
79164	38	8	32	1346097	0
79387	124	9	125	1345521	0

79576	522	16	529	1345953	0
79509	32	11	27	1345107	0
79732	23	15	27	1346142	0
79905	106	3	94	1346016	0
80161	489	6	492	1345683	0

80168	108	13	115	1346016	0
80123	21	20	28	1345764	0
80524	135	27	142	1346295	0

