Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	UTC
 
5	19.9401794616152	57.1873579262213	-210.440690994263	-323.315789473684	0.800000011920929	0.8	09.02.23.524
5	24.8508946322068	62.7389343936382	-68.1761948132927	-219.744186046512	0.800000011920929	0.8	09.02.24.531
5	16.9660678642715	42.1752335329341	-392.419409134283	-145.193548387097	0.800000011920929	0.8	09.02.25.534
5	6.97211155378486	16.9377370517928	-615.534526633862	-192.405797101449	0.800000011920929	0.8	09.02.26.539
5	4.9800796812749	12.1625976095618	-613.454203957308	-220.540540540541	0.800000011920929	0.8	09.02.27.544
5	6.95825049701789	17.0871411530815	-546.350846936833	-248.8875	0.800000011920929	0.8	09.02.28.549
5	3.98406374501992	9.84458964143426	-599.385963966776	-267.505882352941	0.800000011920929	0.8	09.02.29.556
5	5.97014925373134	14.7676656716418	-607.709155686981	-290.43956043956	0.800000011920929	0.8	09.02.30.561
5	4.99001996007984	12.3338922155689	-601.990911115218	-306.708333333333	0.800000011920929	0.8	09.02.31.565
5	6.95825049701789	17.1966441351889	-612.078053993088	-321.54	0.800000011920929	0.8	09.02.32.573
5	2.97914597815293	7.19406554121152	-620.879878374568	-330.83	0.800000011920929	0.8	09.02.33.581
5	4.97017892644135	11.4902743538767	-604.933746199205	-346.2	0.800000011920929	0.8	09.02.34.589
5	5.98205383848455	14.5380418743769	-615.061464784363	-370.53	0.800000011920929	0.8	09.02.35.593
5	8.92857142857143	21.3448571428571	-621.343990096814	-404.24	0.800000011920929	0.8	09.02.36.602
5	5.97609561752988	14.5779920318725	-616.270999845263	-431.33	0.800000011920929	0.8	09.02.37.608
5	5.97609561752988	14.8950358565737	-622.472984372582	-463.45	0.800000011920929	0.8	09.02.38.614
5	6.97211155378486	17.1851474103586	-608.847445190411	-500.09	0.800000011920929	0.8	09.02.39.619
5	2.9940119760479	7.3342994011976	-627.230930648801	-520.16	0.800000011920929	0.8	09.02.40.622
5	6.98602794411178	17.0860838323353	-633.852464572847	-581.13	0.800000011920929	0.8	09.02.41.626
5	1.99203187250996	4.87396015936255	-627.463116143212	-598.62	0.800000011920929	0.8	09.02.42.630
5	2.9940119760479	7.31935329341317	-632.682889517901	-613.91	0.800000011920929	0.8	09.02.43.632
5	7.99200799200799	19.662017982018	-596.092511287179	-613.19	0.800000011920929	0.8	09.02.44.634
5	8.98203592814371	24.2264191616766	-605.922055686108	-612.73	0.800000011920929	0.8	09.02.45.636
5	3.98009950248756	10.6878328358209	-619.557628480382	-616.1	0.800000011920929	0.8	09.02.46.642
5	2.98507462686567	8.04308059701493	-614.069703560048	-616.34	0.800000011920929	0.8	09.02.47.647
5	8.97308075772682	24.1469910269192	-616.638808014766	-615.35	0.800000011920929	0.8	09.02.48.651
5	4.97512437810945	13.4945671641791	-616.894962750461	-616	0.800000011920929	0.8	09.02.49.657
5	5.97014925373134	14.8436059701493	-624.592108792976	-616.23	0.800000011920929	0.8	09.02.50.665
5	3.99201596806387	9.32150898203593	-618.037006799561	-616.23	0.800000011920929	0.8	09.02.51.667
5	7.96019900497512	20.3358567164179	-614.344039115622	-616.56	0.800000011920929	0.8	09.02.52.672
5	3.996003996004	10.2746613386613	-600.604501222363	-615.56	0.800000011920929	0.8	09.02.53.674
5	5.97014925373134	15.3710328358209	-594.587570331599	-614.05	0.800000011920929	0.8	09.02.54.679
5	3.98406374501992	10.2834023904382	-536.44844629145	-612.03	0.800000011920929	0.8	09.02.55.685
5	9.99000999000999	25.8778741258741	-590.712133030416	-609.85	0.800000011920929	0.8	09.02.56.688
5	9.97008973080758	25.6514775672981	-607.249437759825	-608.44	0.800000011920929	0.8	09.02.57.690
5	8.99100899100899	22.1741298701299	-609.475096558125	-606.77	0.800000011920929	0.8	09.02.58.692
5	4.9800796812749	14.0713864541833	-595.179298383721	-605.57	0.800000011920929	0.8	09.02.59.695
5	3.99201596806387	10.5301317365269	-619.04482459593	-605.73	0.800000011920929	0.5	09.03.00.698
5	14.985014985015	38.4723836163836	-38100.1099860355	-2192.15	0.800000011920929	0.5	09.03.01.700
5	10.9452736318408	26.4131582089552	-1228.83843261037	-4192.59	0.800000011920929	0.5	09.03.02.706
5	15.9521435692921	38.4269192422732	-588.048230566904	-4188.35	0.800000011920929	0.5	09.03.03.711
5	11.9760479041916	28.7708982035928	-620.014660212541	-4187.66	0.800000011920929	0.5	09.03.04.714
5	16.9322709163347	41.7694422310757	-603.242614969791	-4188.59	0.800000011920929	0.5	09.03.05.718
5	14.9402390438247	38.9795378486056	-586.227496988143	-4185.4	0.800000011920929	0.5	09.03.06.725
5	15.984015984016	45.5454545454545	-577.304401054336	-4181.81	0.800000011920929	0.5	09.03.07.727
5	13.986013986014	33.2537622377622	-589.398761254947	-2184.64	0.800000011920929	0.5	09.03.08.729
5	11.9284294234592	27.4629184890656	-633.416186372223	-586.11	0.800000011920929	0.5	09.03.09.735
5	16.9154228855721	45.2808119402985	-593.788539247027	-583.53	0.800000011920929	0.5	09.03.10.740
5	14.9700598802395	40.5112814371257	-584.609423128616	-583.01	0.800000011920929	0.5	09.03.11.744
5	10.989010989011	29.7232447552448	-601.766017925569	-583.84	0.800000011920929	0.3	09.03.12.746
5	16.983016983017	46.2808711288711	-566.277660614287	-586.29	0.800000011920929	0.3	09.03.13.748
5	19.9401794616152	54.3332003988036	-613.387983586941	-579.26	0.800000011920929	0.3	09.03.14.751
5	18.9620758483034	51.6396886227545	-590.062144065826	-572.25	0.800000011920929	0.3	09.03.15.753
5	16.9660678642715	46.1923592814371	-574.347755906251	-571.8	0.800000011920929	0.3	09.03.16.756
