FPS_Client	Mbps_Client	FPS_Total	FPS_Display	Mbps_Total	UTC	Offset
 
0	0	0	08.57.23.261	0
0	0	0	08.57.24.267	0
0	0	0	08.57.25.270	0
0	0	0	08.57.26.272	0
3	8	2	5.34	2	5.33	2	5.33	4	10.66	12.99	0	34.66	08.57.27.273	0
5.97	16.06	1	2.68	1.99	5.35	2.99	8.04	8.96	24.04	20.87	0	56.17	08.57.28.279	0
4	9.43	5.99	13.96	5.99	14.13	5	11.56	5.99	13.73	26.95	0	62.81	08.57.29.282	0
9.96	21.15	4.98	10.59	4.98	10.56	5.98	12.64	5.98	12.7	31.87	0	67.64	08.57.30.289	0
8.98	20.56	2.99	6.72	3.99	8.85	4.99	11.1	5.99	13.5	26.89	0	60.73	08.57.31.294	0
6.98	16.22	2.99	6.88	2.99	6.83	3.98	9.12	5.97	13.73	22.84	0	52.78	08.57.32.303	0
3.99	9.29	4.99	11.68	5.98	14.02	5.98	14.02	6.98	16.36	27.89	0	65.37	08.57.33.309	0
0	0	4.97	11.7	5.96	14.03	5.96	14.05	7.94	18.73	24.83	0	58.51	08.57.34.316	0
1.99	4.65	4.97	11.55	3.98	9.21	5.96	13.85	5.96	13.85	22.84	0	53.11	08.57.35.323	0
0	0	5.98	14.06	6.98	16.36	5.98	14.04	7.98	18.72	26.89	0	63.18	08.57.36.328	0
0.99	2.3	0.99	2.33	0	0	0.99	2.34	4.97	11.59	7.95	0	18.56	08.57.37.334	0
1	2.31	0	0	0	0	0	0	1	2.33	1.99	0	4.64	08.57.38.340	0
0.99	2.3	0	0	0	0	0	0	0	0	0.99	0	2.3	08.57.39.347	0
0	0	0	0	0	0	0	0	0	0	0	0	0	08.57.40.349	0
0	0	0	0	0	0	0	0	0	0	0	0	0	08.57.41.352	0
0	0	0	0	0	0	0	0	0	0	0	0	0	08.57.42.357	0
