Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	UTC
 
5	2.98210735586481	9.21557057654075	1359.25	1564.66666666667	0.800000011920929	0	09.03.46.786
5	7.99200799200799	24.4447312687313	1730.96545410156	1694.78571428571	0.800000011920929	0	09.03.47.792
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.03.48.797
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.03.49.803
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.03.50.811
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.03.51.821
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.03.52.828
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.03.53.832
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.03.54.836
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.03.55.840
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.03.56.844
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.03.57.846
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.03.58.852
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.03.59.858
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.04.00.865
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0	09.04.01.871
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0.5	09.04.02.876
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0.5	09.04.03.881
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0.5	09.04.04.886
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0.5	09.04.05.894
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0.5	09.04.06.897
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0.5	09.04.07.902
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0.5	09.04.08.908
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0.5	09.04.09.915
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0.5	09.04.10.918
5	0	0	1730.96545410156	1694.78571428571	0.800000011920929	0.5	09.04.11.922
