DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
2229	32	19	46	292674	0
2239	44	0	25	292179	0
2244	38	11	49	292404	0

2251	41	17	47	292359	0
2260	42	22	47	292359	0
2270	43	8	29	292440	0
2255	84	21	97	292557	0
2160	40	4	23	293268	0
2970	10	22	28	291441	0
2422	52	20	50	292278	1
2329	6	41	27	292287	1
2331	35	32	26	292836	0
2463	32	25	25	292188	1
2172	9	38	22	294015	1
2302	31	36	29	294015	0
2305	36	24	24	293709	0
2471	65	5	46	293124	0
2318	47	25	67	293853	0
2376	92	23	90	294267	0
2385	43	3	23	294087	0
2557	39	10	46	293736	1
2363	6	27	23	294582	0
2403	73	20	66	294519	0
2395	25	21	26	294510	0
2355	26	19	24	294384	0
2371	50	14	45	294078	0
2295	58	24	68	294960	0

2463	67	4	47	294294	0
2464	34	19	49	294663	0
2756	26	15	22	294312	0
2474	84	21	90	294897	1
2381	8	35	22	295266	1
2467	18	41	24	295428	0
2780	48	19	26	294528	0
2420	41	21	43	295275	0
2521	66	20	65	295392	0
2427	40	4	24	294366	0
2794	32	16	44	294708	0
2550	24	16	24	294942	0
2575	58	6	48	294546	0
2445	37	18	49	293106	0
2560	48	15	45	293862	0
2451	25	12	22	292503	0
2387	36	24	48	291477	1
2592	6	44	26	293700	0
2480	52	16	24	291792	1
2962	16	24	24	295302	0
2462	66	22	64	290289	1
2607	13	33	24	292107	1
2835	28	29	24	294015	0
2740	38	16	25	292764	1
2579	5	34	23	291000	0
2554	43	13	22	290118	0
4651	29	7	23	291891	0

4765	147	24	164	292566	0
2667	70	25	71	288381	0
2670	35	15	25	288300	0
2660	24	14	23	288129	0
2664	38	23	47	287940	0
2664	33	12	22	288120	0
2669	39	18	45	287985	0
2667	31	13	26	287823	0
2667	32	6	25	287553	0
2670	37	14	45	287868	0
2671	34	4	24	288174	0
2682	44	6	46	288453	0
2690	43	11	48	289200	0
2703	45	12	46	289506	0
2717	47	10	45	291036	0
2727	44	15	49	295590	0
2716	55	4	44	298452	0
2659	78	15	89	294969	0
2826	66	19	70	296994	0
2840	48	14	43	295545	0
2987	47	12	45	298821	1
2693	6	28	22	293664	0

2848	55	22	49	294357	0
2854	39	7	24	294303	0
2985	31	0	24	295032	0
2707	21	5	26	293223	0
2853	46	21	62	293871	0
2869	50	21	50	293754	0
2999	31	13	23	294096	0
2715	16	22	25	291783	0
2865	49	28	55	292980	0
2873	41	9	22	292692	0
2699	26	7	24	293169	0
3015	16	17	26	293781	0
2684	37	5	25	292323	0
2865	14	14	23	291468	0
2738	72	11	69	291549	1
6177	6	28	23	292710	0
2745	34	15	21	290838	0
2871	26	11	22	293979	1
2977	7	27	23	291414	0
3117	39	11	23	291981	0
2814	31	4	24	291558	0
3049	35	19	50	292611	0
2854	39	5	25	291576	0

4016	1195	16	1206	291432	0
4030	48	14	46	291810	0

5996	398	21	405	289560	0
6054	92	19	90	289371	0
6097	77	11	69	289074	0

