Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	UTC
 
6	2.9940119760479	16.1696047904192	1511.875	1723	0.800000011920929	0	09.04.57.480
6	0	0	1511.875	1723	0.800000011920929	0	09.04.58.488
6	0	0	1511.875	1723	0.800000011920929	0	09.04.59.495
6	0	0	1511.875	1723	0.800000011920929	0	09.05.00.499
6	0	0	1511.875	1723	0.800000011920929	0	09.05.01.504
6	0	0	1511.875	1723	0.800000011920929	0	09.05.02.509
6	0	0	1511.875	1723	0.800000011920929	0	09.05.03.517
6	0	0	1511.875	1723	0.800000011920929	0	09.05.04.523
6	0	0	1511.875	1723	0.800000011920929	0	09.05.05.529
6	0	0	1511.875	1723	0.800000011920929	0	09.05.06.537
6	0	0	1511.875	1723	0.800000011920929	0	09.05.07.543
6	0	0	1511.875	1723	0.800000011920929	0	09.05.08.546
6	0	0	1511.875	1723	0.800000011920929	0	09.05.09.551
