DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer	RemotePort	LocalPort
2213	33	9	37	293411	0	53174	48003

2221	42	6	39	293303	0	53173	48002
2221	33	9	36	293150	0	53172	48001
2226	38	3	32	292682	0	53175	48004
2234	42	5	44	292187	0	53174	48003
2237	36	7	38	292412	0	53173	48002
2244	41	7	41	292367	0	53172	48001
2255	44	5	42	292367	0	53175	48004
2264	42	6	43	292448	0	53174	48003
2249	84	6	84	292565	0	53175	48004
2152	38	8	40	293276	1	53175	48004
2957	5	13	10	291449	0	53171	48000
2411	54	11	52	292286	1	53173	48002
2319	7	10	6	292295	0	53174	48003
2327	41	4	35	292844	0	53173	48002
2454	27	9	32	292196	0	53172	48001
2167	13	5	9	294023	0	53175	48004
2295	29	7	31	294023	0	53174	48003
2297	35	8	36	293717	0	53173	48002
2467	69	4	65	293132	0	53172	48001
2315	48	3	47	293861	0	53175	48004
2370	89	6	92	294275	0	53174	48003
2379	43	6	43	294095	0	53173	48002
2545	33	12	39	293744	1	53172	48001
2353	8	10	6	294590	0	53175	48004
2397	77	6	73	294527	0	53174	48003

2395	31	0	25	294518	0	53173	48002
2346	17	9	26	294392	0	53175	48004
2361	49	10	50	294086	0	53175	48004
2292	65	3	58	294968	0	53175	48004
2459	66	4	67	294302	0	53174	48003
2461	35	3	34	294671	0	53173	48002
2752	25	4	26	294320	0	53172	48001
2466	80	7	83	294905	0	53174	48003
2374	9	7	9	295274	0	53175	48004
2462	20	5	18	295436	0	53173	48002
2773	46	7	48	294536	0	53172	48001
2416	44	4	41	295283	0	53175	48004
2513	62	8	66	295400	0	53174	48003
2423	44	4	40	294374	0	53173	48002
2787	29	7	32	294716	0	53172	48001
2547	28	3	24	294950	0	53175	48004
2568	54	7	58	294554	0	53174	48003
2438	37	7	37	293114	0	53173	48002
2553	48	7	48	293870	0	53175	48004
2448	29	3	25	292511	0	53175	48004
2384	36	3	36	291485	0	53175	48004
2588	5	4	6	293708	0	53174	48003
2477	53	3	52	291800	0	53173	48002
2959	16	3	16	295310	0	53172	48001
2458	65	4	66	290297	0	53173	48002
2605	15	2	13	292115	0	53174	48003

2832	27	3	28	294023	0	53172	48001
2738	39	2	38	292772	0	53172	48001
2574	2	5	5	291008	0	53174	48003
2551	45	3	43	290126	0	53172	48001
4649	30	2	29	291899	0	53171	48000
4761	145	4	147	292574	0	53171	48000
2664	71	3	70	288389	0	53175	48004
2667	35	3	35	288308	0	53174	48003
2658	25	2	24	288137	0	53173	48002
2661	37	3	38	287948	0	53172	48001
2660	32	4	33	288128	0	53175	48004
2664	38	5	39	287993	0	53174	48003
2664	33	3	31	287831	0	53173	48002
2663	31	4	32	287561	0	53172	48001
2669	40	1	37	287876	0	53175	48004
2667	31	4	34	288182	0	53174	48003
2678	44	4	44	288461	0	53173	48002
2687	44	3	43	289208	0	53172	48001
2701	46	2	45	289514	0	53175	48004
2713	45	4	47	291044	0	53174	48003
2724	45	3	44	295598	0	53173	48002
2711	53	5	55	298460	0	53175	48004

2656	80	3	78	294977	0	53175	48004
2819	62	7	66	297002	0	53174	48003
2832	47	8	48	295553	0	53173	48002
2977	45	10	47	298829	1	53172	48001
2684	7	9	6	293672	0	53175	48004
2841	57	7	55	294365	0	53174	48003
2847	39	7	39	294311	0	53173	48002
2983	36	2	31	295040	0	53172	48001
2701	17	6	21	293231	0	53175	48004
2851	50	2	46	293879	0	53174	48003
2861	44	8	50	293762	0	53173	48002
2993	33	6	31	294104	0	53172	48001
2708	15	7	16	291791	0	53175	48004
2859	50	6	49	292988	0	53174	48003
2868	42	5	41	292700	0	53173	48002
2694	26	5	26	293177	0	53175	48004
3011	17	4	16	293789	0	53172	48001
2676	33	8	37	292331	0	53175	48004
2857	14	8	14	291476	0	53174	48003
2728	70	10	72	291557	1	53175	48004
6168	7	9	6	292718	0	53171	48000
2742	40	3	34	290846	0	53175	48004
2868	26	3	26	293987	0	53174	48003
2972	5	5	7	291422	0	53173	48002
3113	40	4	39	291989	0	53172	48001
2811	32	3	31	291566	0	53175	48004
3043	32	6	35	292619	0	53172	48001
2849	40	5	39	291584	0	53175	48004

4010	1194	6	1195	291440	0	53175	48004
4022	46	8	48	291818	0	53175	48004
5992	402	4	398	289568	0	53171	48000
6051	93	2	91	289379	0	53171	48000
6097	80	0	78	289082	0	53171	48000

