Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	UTC
 
3	1.99401794616152	20.4566620139581	827.9375	769.75	0.800000011920929	0	08.52.02.012
3	5.97014925373134	61.227223880597	1625.18359375	1119.625	0.800000011920929	0	08.52.03.018
3	4.98504486540379	51.1822851445663	2560.64349365234	1644.92857142857	0.800000011920929	0	08.52.04.022
3	5.97609561752988	61.0933625498008	3413.89510917664	2089.68421052632	0.800000011920929	0	08.52.05.026
3	4.97512437810945	50.4784955223881	4107.99672216177	2488.16666666667	0.800000011920929	0	08.52.06.032
3	5.98802395209581	61.3321437125748	4926.62494878378	2947.5	0.800000011920929	0	08.52.07.038
3	3.99201596806387	41.0240718562874	5864.32226482475	3398.55555555556	0.800000011920929	0	08.52.08.041
3	4.99001996007984	51.2999760479042	6745.73941038789	3849.45238095238	0.800000011920929	0	08.52.09.043
3	5.98205383848455	61.492666001994	7510.51155328731	4287.52083333333	0.800000011920929	0	08.52.10.048
3	4.99001996007984	51.3162155688623	8124.04723604023	4637.47169811321	0.800000011920929	0	08.52.11.050
3	5.98205383848455	61.5233898305085	8966.95386306313	5057.33898305085	0.800000011920929	0	08.52.12.055
3	4.9800796812749	51.228764940239	9795.15480822072	5413.671875	0.800000011920929	0	08.52.13.060
3	3.98803589232303	41.0364346959123	10623.7596755138	5711.20588235294	0.800000011920929	0	08.52.14.065
3	1.99203187250996	20.492438247012	11233.4399188784	5871.7	0.800000011920929	0	08.52.15.069
3	1.98807157057654	20.4497654075547	12188.1099797196	6053.625	0.800000011920929	0	08.52.16.075
3	2.997002997003	30.8277242757243	13204.638747465	6342.16	0.800000011920929	0	08.52.17.078
3	5.97014925373134	61.4417194029851	14372.2912304291	6919.66666666667	0.800000011920929	0	08.52.18.083
3	4.98504486540379	51.2996530408774	15181.0091009509	7390.31395348837	0.800000011920929	0	08.52.19.088
3	4.9800796812749	51.2255378486056	15988.6565344047	7853.30769230769	0.800000011920929	0	08.52.20.094
3	4.98504486540379	51.3145842472582	16919.2080167001	8316.67708333333	0.800000011920929	0	08.52.21.099
3	4.9800796812749	51.2753067729084	17666.3815005219	8855.1	0.800000011920929	0	08.52.22.104
3	5.97609561752988	61.5227091633466	18494.9903359457	9887.76	0.800000011920929	0	08.52.23.110
3	5.97609561752988	61.4921593625498	19361.4060989991	10904.34	0.800000011920929	0	08.52.24.115
3	2.98507462686567	30.7316059701493	20088.3007623749	11414.76	0.800000011920929	0	08.52.25.122
3	5.96421471172962	61.3739880715706	21062.9578244121	12446.61	0.800000011920929	0	08.52.26.128
3	5.97014925373134	61.4489552238806	21915.0305910064	13477.69	0.800000011920929	0	08.52.27.134
3	5.96421471172962	61.3682624254473	22686.7661029845	14508.67	0.800000011920929	0	08.52.28.140
3	5.98802395209581	61.6069221556886	23416.9807203591	15525.65	0.800000011920929	0	08.52.29.144
3	5.99400599400599	61.6735744255744	24206.9528237556	16539.21	0.800000011920929	0	08.52.30.146
3	5.98205383848455	61.5586360917248	25033.3430128712	17560.81	0.800000011920929	0	08.52.31.150
3	5.98802395209581	61.6054850299401	25816.4584845761	18582.01	0.800000011920929	0	08.52.32.153
3	5.98205383848455	61.5615792622134	26710.4602888215	19598.6	0.800000011920929	0	08.52.33.157
3	5.99400599400599	61.6960879120879	27496.5384420128	20591.4	0.800000011920929	0	08.52.34.160
3	5.95829195630586	61.3196901688183	28322.3209131565	21493.94	0.800000011920929	0	08.52.35.167
3	5.95829195630586	61.319046673287	29160.8643892681	22376.1	0.800000011920929	0	08.52.36.178
3	4.97017892644135	51.154902584493	29767.5582621646	23099.2	0.800000011920929	0	08.52.37.186
3	5.97609561752988	61.5129561752988	-8672.35065215368	21562.42	0.800000011920929	0	08.52.38.192
3	5.97609561752988	61.5085816733068	-8459.7867289399	20011.13	0.800000011920929	0	08.52.39.195
3	5.98802395209581	61.6281916167665	-7664.38729263969	18458.75	0.800000011920929	0	08.52.40.199
3	5.95829195630586	61.2994558093347	-6783.7873014475	16907.24	0.800000011920929	0	08.52.41.208
3	5.97609561752988	61.5177609561753	-5979.19980158512	15342.71	0.800000011920929	0	08.52.42.212
3	6.98602794411178	71.9163113772455	-5212.90781094988	13487.47	0.800000011920929	0	08.52.43.217
3	5.97609561752988	61.5225657370518	-4443.06105954609	11890.54	0.800000011920929	0	08.52.44.223
3	5.98205383848455	61.5860578265204	-3628.37595405541	10295.72	0.800000011920929	0	08.52.45.227
3	5.97609561752988	61.51403187251	-2849.11524928212	8705.19	0.800000011920929	0	08.52.46.232
3	7.97607178464606	82.0936151545364	-2266.44110154007	7378.11	0.800000011920929	0	08.52.47.238
3	4.9800796812749	51.2485577689243	-1315.21438360578	5518.89	0.800000011920929	0	08.52.48.243
3	6.9790628115653	71.861479561316	-696.694199487681	4188.28	0.800000011920929	0	08.52.49.248
3	4.98504486540379	51.3055393818544	289.807076566502	2324.18	0.800000011920929	0	08.52.50.253
3	2.997002997003	30.8473606393606	607.903538283251	2061.24	0.800000011920929	0	08.52.51.256
3	4.9800796812749	51.2476972111554	1978.81174639284	234.97	0.800000011920929	0	08.52.52.261
3	6.95825049701789	71.6199840954274	2657.99411707478	-1070.64	0.800000011920929	0	08.52.53.268
3	5.98802395209581	61.6363113772455	3586.46089153965	-2894.59	0.800000011920929	0	08.52.54.273
3	5.98802395209581	61.6321437125749	4241.70190286061	-2600.64	0.800000011920929	0	08.52.55.276
3	4.99500499500499	51.4224335664336	5186.6461086161	-1631.59	0.800000011920929	0	08.52.56.278
