Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	UTC
 
6	1.98807157057654	5.89660437375746	1090.5	2181	0.800000011920929	0.8	09.06.19.392
6	15.9521435692921	47.9235972083749	2672.41365432739	2449.11111111111	0.800000011920929	0.8	09.06.20.396
6	16.9491525423729	45.5014636091725	2231.24178774577	2513.37837837838	0.800000011920929	0.8	09.06.21.401
6	3.98406374501992	11.113625498008	2125.85130586706	2467.57142857143	0.800000011920929	0.8	09.06.22.407
6	5.98205383848455	16.8268235294118	2272.04455165417	2435.79166666667	0.800000011920929	0.8	09.06.23.411
6	6.98602794411178	19.7265149700599	2127.5159730598	2396.67272727273	0.800000011920929	0.8	09.06.24.415
6	6.98602794411178	18.6729580838323	2133.08996853953	2367.32258064516	0.800000011920929	0.8	09.06.25.418
6	3.97219463753724	9.87246077457795	2120.88062303372	2351.92424242424	0.800000011920929	0.8	09.06.26.426
6	4.98504486540379	14.4248853439681	2161.9025194698	2337.61971830986	0.800000011920929	0.8	09.06.27.429
6	5.97014925373134	16.5397970149254	2120.06097686672	2320.44155844156	0.800000011920929	0.9	09.06.28.433
6	3.98803589232303	10.3855393818544	2103.31631105417	2309.9012345679	0.800000011920929	0.9	09.06.29.437
6	1.998001998002	5.20929470529471	2099.32907776354	2304.89156626506	0.800000011920929	0.9	09.06.30.439
6	0.99403578528827	2.56969383697813	2118.66453888177	2302.90476190476	0.800000011920929	0.9	09.06.31.445
6	0.997008973080758	2.60006380857428	2126.83226944089	2300.92941176471	0.800000011920929	0.9	09.06.32.450
6	3.98406374501992	10.5059282868526	2114.98951684006	2292.66292134831	0.800000011920929	0.9	09.06.33.454
6	2.99102691924227	7.86996610169492	2107.49868960501	2286.60869565217	0.800000011920929	0.9	09.06.34.457
6	4.99500499500499	13.6020779220779	2112.70308405016	2277.82474226804	0.800000011920929	0.9	09.06.35.459
6	3.98803589232303	10.0320717846461	2118.27197137657	2271.44	0.800000011920929	0.9	09.06.36.463
6	1.998001998002	4.90460739260739	2127.81799284414	2267.88	0.800000011920929	0.9	09.06.37.465
6	2.99102691924227	8.39413758723829	2133.20449821104	2263.84	0.800000011920929	0.9	09.06.38.469
6	1.99600798403194	5.48253892215569	2113.55112455276	2258.67	0.800000011920929	0.7	09.06.39.471
6	6.9790628115653	18.1247138584247	2134.04336816057	2230.27	0.800000011920929	0.7	09.06.40.475
6	7.98403193612774	20.4986347305389	2146.35945970344	2179.16	0.800000011920929	0.7	09.06.41.478
6	14.9402390438247	38.4781195219123	2149.17934322874	2134.95	0.800000011920929	0.7	09.06.42.483
6	7.96812749003984	21.7104860557769	2125.42613152974	2131.06	0.800000011920929	0.7	09.06.43.488
6	6.96517412935323	17.8860417910448	2146.2320666103	2129.48	0.800000011920929	0.7	09.06.44.493
6	10.934393638171	28.9756103379722	2134.44082422688	2136.35	0.800000011920929	0.7	09.06.45.499
6	8.97308075772682	25.1277846460618	2130.28297196964	2135.71	0.800000011920929	0.7	09.06.46.502
6	11.9402985074627	33.8189373134328	2130.26984447558	2139.14	0.800000011920929	0.7	09.06.47.509
6	3.996003996004	10.7838401598402	2134.32093263986	2140.72	0.800000011920929	0.7	09.06.48.511
6	10.9780439121756	26.3687904191617	2119.68863326789	2142.68	0.800000011920929	0.7	09.06.49.514
6	8.94632206759443	21.7336222664016	2148.66736061185	2153.99	0.800000011920929	0.7	09.06.50.520
6	13.8888888888889	33.9465476190476	2130.18501798836	2152.42	0.800000011920929	0.7	09.06.51.528
6	7.96019900497512	20.057671641791	2115.43431647652	2152.32	0.800000011920929	0.7	09.06.52.533
6	11.9402985074627	33.7821850746269	2145.33970564367	2152.04	0.800000011920929	0.7	09.06.53.538
6	13.9442231075697	37.9246852589641	2139.67744993321	2152.59	0.800000011920929	0.7	09.06.54.542
6	9.9601593625498	27.0478565737052	2136.65609250485	2153.65	0.800000011920929	0.5	09.06.55.548
6	14.9551345962114	41.286221335992	2157.80893897049	2157.31	0.800000011920929	0.5	09.06.56.552
6	15.9362549800797	42.3853625498008	2135.29116529753	2160.87	0.800000011920929	0.5	09.06.57.556
6	13.9442231075697	35.8965657370518	2135.44388705949	2152.3	0.800000011920929	0.5	09.06.58.559
6	9.9601593625498	25.9292749003984	2184.65516384191	2153.29	0.800000011920929	0.5	09.06.59.563
6	14.8957298907646	40.9846593843098	2448.53126999401	2200.36	0.800000011920929	0.5	09.07.00.571
6	14.9253731343284	40.7398208955224	2187.45124912323	2205.18	0.800000011920929	0.5	09.07.01.576
6	16.9491525423729	46.2722153539382	2175.65275918006	2207.43	0.800000011920929	0.5	09.07.02.581
6	15.9362549800797	43.7914422310757	2169.03794330992	2205.38	0.800000011920929	0.5	09.07.03.586
6	13.9581256231306	38.3374995014955	2111.96502917134	2208.95	0.800000011920929	0.5	09.07.04.590
6	12.987012987013	35.6734705294705	2295.7519488561	2216.4	0.800000011920929	0.5	09.07.05.592
6	13.9581256231306	35.3307996011964	2130.33867651211	2202.56	0.800000011920929	0.5	09.07.06.597
6	15.9362549800797	38.0420557768924	2142.1669820965	2169.16	0.800000011920929	0.5	09.07.07.600
6	13.9720558882236	39.7478562874252	2146.30854290662	2166.11	0.800000011920929	0.5	09.07.08.602
6	11.9165839126117	32.1049930486594	2121.47866628072	2160.02	0.800000011920929	0.5	09.07.09.610
6	12.909632571996	34.872405163853	2145.25848128251	2156.7	0.800000011920929	0.5	09.07.10.618
6	8.98203592814371	24.2881437125749	2124.77980172125	2149.64	0.800000011920929	0.5	09.07.11.621
6	13.9442231075697	37.6064940239044	2113.6117181336	2150.69	0.800000011920929	0.3	09.07.12.626
6	16.983016983017	46.1124875124875	2145.67049578427	2142.84	0.800000011920929	0.3	09.07.13.628
6	20.9580838323353	56.8797125748503	2297.18304379964	2156.64	0.800000011920929	0.3	09.07.14.631
6	21	56.810448	2144.43576249268	2170.82	0.800000011920929	0.3	09.07.15.633
6	16.9491525423729	45.9895274177468	2209.90578793154	2175.32	0.800000011920929	0.3	09.07.16.637
6	22.977022977023	62.3355764235764	2324.3018445744	2205.21	0.800000011920929	0.3	09.07.17.639
6	18.981018981019	51.819020979021	2150.19779710946	2209.7	0.800000011920929	0.3	09.07.18.641
6	20.9580838323353	58.6722395209581	2214.8203893651	2205.6	0.800000011920929	0.3	09.07.19.643
6	22.9540918163673	54.9032095808383	2122.27624175792	2207.58	0.800000011920929	0.3	09.07.20.646
6	19.9401794616152	47.7010887337986	2163.12579944252	2201.22	0.800000011920929	0.3	09.07.21.651
6	21.868787276342	52.4749264413519	2171.75734308381	2178.06	0.800000011920929	0.3	09.07.22.657
