DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer	RemotePort	LocalPort
364	5	9	6	252785	0	53726	48001
347	15	6	12	97292	0	53729	48004

37	3423	7	3424	432650	0	53729	48004
40	37	4	34	432164	0	53729	48004
63	56	4	56	432029	0	53729	48004
49	20	1	17	433289	0	53728	48003
64	48	4	51	432560	0	53729	48004
58	28	5	29	429653	0	53728	48003
67	41	5	41	435557	0	53729	48004
60	27	6	28	428708	0	53728	48003
64	37	4	35	390791	0	53729	48004
54	23	5	24	382142	0	53728	48003
54	36	3	34	373511	0	53729	48004
50	28	5	30	366743	0	53728	48003
51	33	5	33	360830	0	53729	48004
38	21	1	17	356654	0	53728	48003
46	42	5	46	351632	0	53729	48004
54	39	1	35	344909	0	53729	48004
40	21	2	22	339734	0	53728	48003
37	30	1	29	336485	0	53729	48004
99	95	5	99	332543	0	53729	48004
144	79	6	80	328808	0	53728	48003
144	33	1	28	324614	0	53729	48004
134	23	2	24	321347	0	53728	48003

119	19	6	23	317351	0	53727	48002
168	82	5	81	313103	0	53726	48001
208	74	6	75	307856	0	53729	48004
195	20	3	17	301979	0	53728	48003
184	22	4	23	299099	0	53727	48002
170	19	3	18	295319	0	53726	48001
154	18	2	17	288470	0	53725	48000
121	33	3	34	274160	0	53729	48004
111	24	3	24	268004	0	53728	48003
92	14	5	16	262190	0	53727	48002
76	17	6	18	259472	1	53726	48001
211	2	10	6	281000	0	53725	48000
63	19	3	12	257267	0	53729	48004
50	20	5	22	256628	0	53729	48004
34	17	5	17	254315	0	53728	48003
28	29	4	28	251255	0	53729	48004
45	50	5	51	250310	0	53729	48004
31	20	3	18	250076	0	53728	48003
24	27	4	28	249527	0	53729	48004
54	61	6	63	250814	0	53729	48004
51	30	4	28	252065	0	53729	48004
32	15	5	16	254018	0	53728	48003
29	31	2	28	259031	0	53729	48004
41	44	4	46	267644	0	53729	48004
57	50	6	52	274727	0	53729	48004
38	14	3	11	282890	0	53728	48003
73	68	2	67	291332	0	53729	48004
127	88	1	87	301907	0	53729	48004
117	22	3	24	314705	0	53728	48003
114	31	1	29	319997	0	53729	48004
104	24	1	24	317432	0	53728	48003

94	23	1	23	316982	0	53727	48002
103	43	3	45	314165	0	53729	48004
89	19	2	18	311240	0	53728	48003
89	33	3	34	309215	0	53727	48002
87	31	5	33	305318	0	53729	48004
72	19	3	17	298037	0	53728	48003
57	18	2	17	289478	0	53727	48002
58	34	3	35	280622	0	53729	48004
39	15	6	18	271550	0	53728	48003
36	30	6	30	253172	0	53729	48004
80	77	1	72	234461	0	53729	48004
65	19	5	23	214877	0	53728	48003
53	22	6	23	188498	0	53729	48004
29	8	3	5	162182	0	53728	48003
29	34	3	34	141842	0	53729	48004
37	41	3	41	126803	0	53729	48004
10	6	3	6	113753	0	53728	48003
11	35	1	33	103628	0	53729	48004
21	43	5	47	94781	0	53729	48004
35	47	4	46	87707	0	53729	48004
6	5	5	6	82568	0	53728	48003
11	38	2	35	78248	0	53729	48004
19	40	0	38	74279	0	53729	48004
34	49	1	50	71300	0	53729	48004
3	3	3	5	70229	0	53728	48003
7	36	2	35	70742	0	53729	48004
20	47	4	49	71615	0	53729	48004
32	46	3	45	72200	0	53729	48004
4	5	3	5	71237	0	53728	48003
6	36	2	35	69752	0	53729	48004
21	47	3	48	67421	0	53729	48004
37	50	3	50	63992	1	53729	48004
5	2	7	6	61292	0	53728	48003

11	39	2	34	59843	0	53729	48004
25	47	1	46	60815	0	53729	48004
41	50	2	51	62498	1	53729	48004
9	1	7	6	63524	0	53728	48003
10	34	5	32	65126	0	53729	48004
18	42	5	42	67295	0	53729	48004
34	49	3	47	69275	0	53729	48004
4	3	5	5	72020	0	53728	48003
9	38	1	34	73145	0	53729	48004
33	57	1	57	74144	0	53729	48004
1	2	4	5	75638	0	53728	48003
2	35	2	33	77060	0	53729	48004
18	48	3	49	78257	0	53729	48004
23	39	1	37	80147	0	53729	48004
37	48	4	51	81155	1	53729	48004
6	2	7	5	82496	0	53728	48003
18	45	1	39	83090	0	53729	48004
24	39	2	40	83594	0	53729	48004
36	46	3	47	83171	0	53729	48004
8	5	4	6	84035	0	53728	48003
13	39	1	36	83882	0	53729	48004
23	43	3	45	83684	0	53729	48004
34	43	6	46	83927	1	53729	48004
4	5	6	5	83558	0	53728	48003
11	40	5	39	82712	0	53729	48004
24	45	0	40	81947	0	53729	48004
35	46	4	50	81137	0	53729	48004
6	4	5	5	79706	0	53728	48003
9	36	3	34	78707	0	53729	48004

29	54	4	55	77294	0	53729	48004
39	43	5	44	76286	1	53729	48004
9	3	8	6	75575	0	53728	48003
13	38	5	35	74837	0	53729	48004
20	40	5	40	74387	0	53729	48004
36	49	1	45	74207	0	53729	48004
5	3	4	6	73325	0	53728	48003
11	38	5	39	72875	0	53729	48004
21	43	2	40	72047	0	53729	48004
43	56	5	59	71705	1	53729	48004
13	3	8	6	70940	0	53728	48003
36	57	2	51	70598	0	53729	48004
64	62	3	63	71309	0	53729	48004
38	6	3	6	71156	0	53728	48003
59	55	4	56	71624	1	53729	48004
27	2	8	6	72101	0	53728	48003
50	55	5	52	72776	0	53729	48004
21	5	5	5	73127	0	53728	48003
36	49	2	46	73532	0	53729	48004
8	4	3	5	74045	0	53728	48003
35	60	0	57	74387	0	53729	48004
71	71	4	75	75377	1	53729	48004
40	2	8	6	76115	0	53728	48003
66	60	5	57	76781	1	53729	48004
36	4	7	6	77555	0	53728	48003
58	54	1	48	78311	0	53729	48004
30	4	3	6	78014	0	53728	48003
33	38	4	39	78635	1	53729	48004
1	3	7	6	78140	0	53728	48003
6	36	1	30	78077	0	53729	48004
17	44	3	46	77852	0	53729	48004

35	52	1	50	77798	0	53729	48004

18	7051	5	7055	258293	0	53729	48004
30	44	1	40	259877	0	53729	48004
44	47	0	46	264143	0	53729	48004
