DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
98	24	21	42	322491	0
86	56	7	42	336558	0
70	18	13	24	341472	0
101	63	13	63	346638	0
92	24	10	21	350382	0

86	28	4	22	354153	0
287	33	12	41	328890	0
114	28	6	22	355809	0
103	22	5	21	356583	0
94	24	3	22	356511	0
95	35	11	43	356547	0
83	22	10	21	355161	0
73	23	9	22	354117	0
75	34	18	43	351345	0
63	23	17	22	346584	0
58	28	10	21	335262	0
47	22	8	20	322581	0
47	33	17	42	310395	0
55	43	18	44	293133	1
33	12	27	21	273360	0
30	29	19	21	252165	0
63	65	17	63	231177	1
42	12	25	20	209172	0
36	28	17	20	185466	0
41	39	19	41	161832	1
20	11	29	21	144867	0
15	29	20	20	131340	0
32	51	12	43	120351	0
42	42	16	46	112773	1
13	5	31	20	108210	0
14	34	18	21	105366	0
26	45	14	41	103620	0
39	47	12	45	102738	1
11	5	29	22	101028	0
11	33	16	20	98508	0
22	46	12	42	94080	0
36	46	8	42	88878	1
10	6	23	21	83820	0

8	33	12	22	79329	0
19	44	10	42	75225	0
36	50	2	42	71652	0
8	6	17	21	68349	0
5	30	7	20	64857	0
19	47	2	42	60456	0
25	40	3	41	56847	0
38	46	19	62	53841	1
10	5	35	21	50808	0
17	41	15	21	47253	0
19	35	21	41	45156	0
33	47	16	42	44022	1
4	5	32	21	42798	0
9	40	12	20	43311	0
23	44	9	41	43590	0
36	47	3	41	44616	0
10	7	16	20	47595	0
10	33	4	21	50295	0
21	46	20	62	53346	0
34	45	17	42	57081	1
6	6	32	21	61932	0
11	39	14	21	67107	0
29	51	4	41	73308	0
39	42	4	42	78807	0
10	6	19	21	85746	0
11	34	5	20	91920	0
24	46	21	62	97698	0
41	51	10	40	102378	1
13	6	29	25	107238	0
11	32	19	22	110856	0

25	46	15	42	114240	0
38	46	10	41	117192	1
10	5	28	23	119496	0
7	31	18	21	121602	0
33	58	1	41	124464	0
34	34	8	41	127803	0
49	50	21	63	132771	1
22	6	37	22	139296	1
24	34	23	20	150816	0
35	45	20	42	166791	0
47	46	20	46	189651	1
31	17	24	21	218667	0
32	35	14	25	251859	0
45	45	11	42	285240	0
58	47	10	46	317712	0
51	29	3	22	348501	0
53	34	12	43	380379	0
71	51	6	45	411177	0
66	29	2	25	436386	0
70	37	7	42	451893	0
70	33	16	42	463152	0
188	153	9	146	480666	0
215	58	13	62	498621	0
233	52	6	45	524712	0

241	42	9	45	556590	0
248	40	13	44	582861	0
265	51	5	43	607188	0
277	51	18	64	633792	0
296	79	3	64	644673	0
308	47	20	64	638157	0
316	40	3	23	635808	0
328	113	15	125	515766	0
325	29	7	21	379947	0
449	58	12	63	609105	1
628	12	21	21	646437	2
500	6	37	22	630192	2
373	6	52	21	252777	1
353	12	61	21	97284	0

44	3424	14	3377	432642	0
44	34	1	21	432156	0
67	56	9	64	432021	0
50	17	14	22	433281	0
68	51	5	42	432552	0
63	29	19	43	429645	0
72	41	19	41	435549	0
66	28	14	23	428700	0
68	35	21	42	390783	0
59	24	18	21	382134	0
57	34	8	24	373503	0
55	30	20	42	366735	0
56	33	8	21	360822	0
39	17	12	21	356646	0
51	46	8	42	351624	0
55	35	16	43	344901	0
42	22	15	21	339726	0
38	29	8	22	336477	0
104	99	13	104	332535	0
150	80	15	82	328800	0
145	28	8	21	324606	0
136	24	7	23	321339	0
125	23	6	22	317343	0
173	81	9	84	313095	0
214	75	17	83	307848	0
198	17	23	23	301971	0
188	23	22	22	299091	1
173	18	26	22	295311	1
156	17	30	21	288462	0
124	34	17	21	274152	0
114	24	17	24	267996	1
97	16	22	21	262182	1
82	18	25	21	259464	2
221	6	39	20	280992	2
66	12	48	21	257259	2
55	22	47	21	256620	2
39	17	52	22	254307	1
32	28	45	21	251247	0
50	51	16	22	250302	0
34	18	20	22	250068	0
28	28	13	21	249519	0
60	63	12	62	250806	0
55	28	6	22	252057	0
37	16	13	23	254010	0
31	28	6	21	259023	0
45	46	4	44	267636	0
63	52	15	63	274719	1
41	11	26	22	282882	0
75	67	1	42	291324	0
128	87	18	104	301899	0
120	24	17	23	314697	0
115	29	10	22	319989	0
105	24	7	21	317424	0
95	23	6	22	316974	0
106	45	3	42	314157	0
91	18	7	22	311232	0
92	34	16	43	309207	0
92	33	4	21	305310	0
75	17	9	22	298029	0
59	17	14	22	289470	0

61	35	0	21	280614	0
45	18	3	21	271542	0
42	30	14	41	253164	0
81	72	3	61	234453	0
70	23	1	21	214869	0
59	23	21	43	188490	1
32	5	37	21	162174	1
32	34	24	21	141834	0
40	41	5	22	126795	0
13	6	20	21	113745	0
12	33	8	21	103620	0
26	47	3	42	94773	0
39	46	19	62	87699	1
11	6	37	24	82560	1
13	35	23	21	78240	0
19	38	5	20	74271	0
35	50	18	63	71292	1
6	5	34	21	70221	0
9	35	19	20	70734	0
24	49	12	42	71607	0
35	45	7	40	72192	1
7	5	23	21	71229	0
8	35	10	22	69744	0
24	48	7	45	67413	0
40	50	18	61	63984	1
12	6	33	21	61284	0
13	34	20	21	59835	0
26	46	15	41	60807	0
43	51	6	42	62490	0
16	6	20	20	63516	0
15	32	9	21	65118	0

23	42	9	42	67287	0
37	47	2	40	69267	0
9	5	17	20	72012	0
10	34	4	21	73137	0
34	57	9	62	74136	1
5	5	30	26	75630	0
4	33	18	21	77052	0
21	49	10	41	78249	0
24	37	15	42	80139	0
41	51	5	41	81147	0
13	5	21	21	82488	0
19	39	3	21	83082	0
26	40	5	42	83586	0
39	47	20	62	83163	1
12	6	35	21	84027	0
14	36	20	21	83874	0
26	45	16	41	83676	0
40	46	12	42	83919	1
10	5	28	21	83550	0
16	39	9	20	82704	0
24	40	10	41	81939	0
39	50	2	42	81129	0
11	5	18	21	79698	0
12	34	5	21	78699	0
33	55	16	66	77286	0
44	44	13	41	76278	1
17	6	28	21	75567	0
18	35	14	21	74829	0
25	40	15	41	74379	0
37	45	12	42	74199	1

9	6	27	21	73317	0
16	39	8	20	72867	0
23	40	10	42	72039	0
48	59	15	64	71697	1
21	6	30	21	70932	0
38	51	21	42	70590	0
67	63	20	62	71301	1
41	6	34	20	71148	0
63	56	20	42	71616	1
35	6	34	20	72093	0
55	52	3	21	72768	0
26	5	19	21	73119	0
38	46	14	41	73524	1
11	5	33	24	74037	0
35	57	17	41	74379	0
75	75	4	62	75369	0
48	6	19	21	76107	0
71	57	3	41	76773	0
43	6	18	21	77547	0
59	48	11	41	78303	1
33	6	26	21	78006	0
37	39	8	21	78627	1
8	6	24	22	78132	0
7	30	18	24	78069	0
20	46	13	41	77844	0
36	50	5	42	77790	0

23	7055	8	7058	258285	0
31	40	13	45	259869	0
44	46	10	43	264135	0
28	18	13	21	267897	0
24	29	5	21	271587	0
36	45	2	42	275961	0
54	52	15	65	280974	0
43	22	14	21	287751	0
38	29	6	21	293619	0
49	45	4	43	297318	0
38	22	3	21	301602	0
36	30	14	41	306534	0
55	53	3	42	311457	0
39	17	7	21	317712	0
40	35	14	42	325146	0
57	50	6	42	332571	0
41	17	10	21	336936	0
41	34	18	42	338097	0
57	50	11	43	342237	0
48	24	9	22	346575	0
50	35	16	42	351192	0
62	46	13	43	354558	0
47	17	16	20	357330	0
53	39	18	41	359418	0
48	30	9	21	359940	0
59	44	10	45	358689	0
42	17	14	21	356691	0
48	39	17	42	355278	0
60	45	15	43	353289	0
50	23	14	22	353667	0
51	35	20	41	353118	0
64	45	18	43	352812	0

55	24	16	22	353037	0
56	35	3	22	353055	0
41	18	6	21	353676	0
41	33	15	42	354819	0
54	47	10	42	354180	0
54	34	19	43	351921	0
57	35	5	21	349797	0
67	45	3	43	347889	0
70	35	11	43	345342	0
54	17	16	22	343299	0
54	35	4	23	343326	0
45	23	3	22	345594	0
46	35	13	45	347511	0
54	41	16	44	347700	0
38	18	19	21	346575	0
50	45	17	43	343218	0
56	40	18	41	340023	0
46	23	17	22	337620	0
45	33	7	23	334803	0
63	51	18	62	331590	0
54	23	16	21	329304	0
65	46	14	44	327774	0
55	22	13	21	325587	0
57	35	20	42	325191	0
51	27	17	24	323517	0
46	29	9	21	322383	0
64	52	19	62	321276	0
55	23	18	22	319890	0
55	34	5	21	317694	0
40	18	10	23	314688	0
42	35	16	41	312213	0

41	34	3	21	309630	0
62	53	11	61	307479	0
57	29	5	23	303825	0
63	40	7	42	301854	0
43	12	17	22	298326	0
44	34	5	22	292404	0
55	46	2	43	286266	0
57	34	10	42	280128	0
59	35	18	43	274305	0
43	18	21	21	270246	0
31	22	20	21	266601	0
43	45	16	41	262353	0
32	23	15	22	258402	0
24	24	13	22	255630	0
41	51	3	41	254433	0
48	40	5	42	253713	0
27	12	13	20	254334	0
22	28	8	23	253848	0
34	46	3	41	251904	0
53	53	14	64	251130	1
32	11	24	21	249672	0
27	29	17	22	249420	0
39	45	13	41	250275	0
51	45	11	43	251256	0
34	18	15	22	250923	0
41	39	18	42	251076	0
35	28	11	21	251058	0
53	52	1	42	250545	0
27	7	15	21	250437	0
23	28	8	21	250410	0
41	52	19	63	249879	0
49	40	21	42	250248	1
28	13	30	22	250059	0
46	51	21	42	250257	0
35	23	19	21	250131	0
59	57	5	43	249798	0
36	11	16	22	249951	0
32	29	8	21	250914	0
43	44	7	43	250680	0
55	46	3	42	250419	0
44	22	1	20	251094	0
39	29	14	42	251274	0
55	49	7	42	251733	0
40	18	11	22	251274	0
29	22	10	21	250761	0
45	51	1	42	250824	0
56	44	20	63	250851	1
41	17	26	23	251607	0
36	29	18	21	252021	0
53	50	10	42	252093	0
29	11	20	21	252390	0
26	28	14	22	253632	0
39	46	9	41	254010	0
55	51	21	63	255369	1
35	12	30	21	256314	1
25	24	27	21	257511	0
38	46	1	20	258501	0
57	53	9	61	259113	0
53	35	16	42	259878	1
38	12	25	21	260445	0

32	28	19	22	260796	0
45	47	13	41	261129	0
29	17	19	23	261696	0
24	29	12	22	262191	0
37	45	9	42	262749	0
55	52	18	61	263343	1
37	17	22	21	264414	0
56	50	14	42	265206	0
53	30	5	21	266277	0
37	18	8	21	266844	0
38	34	15	41	267762	0
63	58	21	64	267870	1
47	18	26	23	267483	0
66	52	16	42	266538	0
52	19	22	25	266088	0
64	46	17	41	266025	0
49	18	22	23	265773	0
63	48	16	42	265161	0
47	17	21	22	265269	0
64	51	11	41	265080	0
49	17	18	24	264792	0
61	46	14	42	264981	0
44	18	17	21	264549	0
58	46	14	43	265008	0
43	17	18	21	264864	0
60	51	8	41	265161	0
43	17	13	22	265197	0
39	28	7	22	265566	0
57	52	18	63	265521	1
35	12	28	22	265404	0

36	34	15	21	264828	0
51	48	9	42	264171	0
33	15	15	21	262947	0
26	28	8	21	262182	0
57	63	8	63	261462	0
41	17	12	21	260526	0
48	40	13	41	260805	0
77	64	12	63	260841	0
61	17	18	23	260967	0
73	46	14	42	261003	0
64	23	14	23	260580	0
72	41	16	43	260121	0
56	18	19	21	259617	0
67	44	17	42	258528	0
51	17	21	21	259185	0
56	39	3	21	258438	0
38	16	8	21	258600	0
53	48	2	42	258492	0
66	47	18	63	258600	1
46	12	27	21	259059	0
48	36	11	20	258816	0
31	17	15	21	259203	0
38	39	18	42	259509	0
50	45	15	42	259518	0
39	24	12	21	259626	0
51	45	10	43	259410	0
96	77	16	83	259473	0
84	22	15	21	259923	0

108	57	20	62	260427	1
86	11	31	22	259473	1
69	17	35	21	260049	1
59	23	33	21	259851	1
49	23	31	21	260931	1
44	29	23	21	261336	0
58	47	19	43	261390	1
43	18	25	24	263226	0
42	33	12	20	263379	0
44	35	19	42	263469	0
33	22	18	21	263649	0
28	29	11	22	263748	0
40	46	7	42	263784	0
52	46	6	45	263217	0
37	17	10	21	264288	0
28	24	8	22	264432	0
46	51	19	62	265548	0
52	40	0	21	266286	0
35	17	5	22	266592	0
33	30	17	42	266484	0
43	45	16	44	266718	0
52	42	16	42	266529	0
38	17	20	21	267582	0
45	41	1	22	267609	0
51	40	3	42	267465	0
35	17	7	21	268518	0
28	27	1	21	269058	0
40	45	19	63	269670	0
53	46	16	43	269553	0
36	18	19	21	270615	0
33	29	11	21	271506	0
45	45	8	42	271866	0

50	40	11	43	272469	0
35	18	15	22	272865	0
31	28	8	21	273117	0
43	46	5	43	273387	0
55	46	1	42	274152	0
39	17	6	22	274521	0
35	29	19	42	274917	0
48	46	18	45	275430	0
59	45	15	42	275304	0
44	19	17	21	275610	0
39	28	10	21	275880	0
49	43	9	42	276564	0
39	23	9	23	276753	0
28	24	6	21	277059	0
37	41	7	42	276915	0
55	52	17	62	277707	1
33	11	26	20	277527	0
35	34	14	22	277644	0
52	51	5	42	278391	0
53	34	13	42	278607	0
35	15	19	21	278472	0
30	30	11	22	278976	0
48	50	2	41	278427	0
56	41	4	43	279057	0
40	18	7	21	278868	0
40	33	16	42	278940	0
53	47	12	43	278913	0
37	17	16	21	279669	0
28	24	13	21	279300	0
40	47	8	42	278751	0

53	46	4	42	279039	0
39	18	7	21	279147	0
33	28	0	21	279291	0
57	57	7	64	279039	0
34	11	17	21	279804	0
36	34	4	21	279921	0
41	39	6	41	279750	0
57	49	1	44	279660	0
41	17	5	21	280020	0
41	34	14	43	280236	0
48	40	16	42	280056	0
32	18	19	21	279534	0
23	24	15	20	280362	0
36	46	11	42	279462	0
53	50	3	42	279390	0
29	12	12	21	279858	0
32	35	19	42	280137	0
40	40	0	21	279732	0
51	46	18	64	279516	0
42	23	16	21	279327	0
37	28	9	21	279624	0
49	46	4	41	280047	0
57	42	4	42	279894	0
36	11	14	21	279777	0
31	29	7	22	280074	0
50	51	19	63	280182	1
33	18	23	22	280749	0
34	34	10	21	279426	0
47	46	6	42	279228	0
53	39	12	45	279102	0

36	17	17	22	279444	0
35	33	5	21	279579	0
48	45	2	42	279237	0
52	38	6	42	279408	0
36	17	10	21	279273	0
32	29	2	21	279138	0
51	53	14	65	279282	0
36	18	18	22	279948	0
31	28	11	21	280497	0
43	47	5	41	280983	0
50	40	7	42	280812	0
35	17	10	20	280497	0
36	35	16	41	277743	0
44	41	17	42	274503	0
56	46	15	44	268833	1
35	12	24	21	264000	0
28	27	18	21	256188	0
42	45	15	42	248484	0
61	53	4	42	238845	0
40	12	13	21	227820	0
30	23	12	22	216696	0
35	39	16	43	206472	0
53	52	5	41	196815	0
31	11	14	20	187446	0
34	37	19	42	180075	0
32	32	8	21	174369	0
41	41	9	42	170274	0
24	17	14	22	166377	0
22	31	4	21	163839	0
30	41	5	42	162696	0

46	50	18	63	161481	1
25	12	27	21	161004	0
20	29	19	21	161022	0
26	40	20	41	159753	0
40	45	17	42	159132	1
19	13	25	21	158781	0
22	36	10	21	157809	0
30	41	9	40	156936	0
40	44	6	41	156171	0
17	11	16	21	155910	0
26	42	16	42	155271	0
35	43	16	43	155082	0
43	41	16	41	155118	1
16	6	31	21	154776	0
18	35	18	22	154695	0
30	46	18	46	154398	0
43	46	14	42	154317	1
16	6	28	20	153831	0
17	35	15	22	153975	0
21	38	18	41	154074	0
34	45	14	41	154011	0
17	17	21	24	153831	0
17	34	9	22	154479	0
24	39	11	41	154020	0
39	48	5	42	154272	0
51	46	4	45	154344	0
24	6	19	21	154164	0
23	34	6	21	154434	0
42	51	18	63	154623	0
47	38	1	21	155037	0
31	18	4	21	155325	0

22	24	1	21	155766	0
36	47	20	66	155595	0
38	36	5	21	155874	0
16	11	14	20	155820	0
19	36	19	41	155982	0
30	45	16	42	156477	0
44	47	11	42	156270	0
23	12	20	21	156531	0
22	33	8	21	157206	0
30	41	8	41	156954	0
43	46	5	43	157233	0
23	14	16	25	157224	0
18	29	8	21	157314	0
26	40	10	42	157728	0
46	53	20	63	157692	1
17	5	36	21	157530	1
19	35	22	21	157602	0
29	44	21	43	157467	0
42	45	19	43	157395	1
19	11	30	22	157305	1
14	29	22	21	157314	0
25	44	20	42	157413	0
38	46	16	42	157296	1
16	12	25	21	156819	0
19	36	9	20	157269	0
28	42	8	41	156558	0
40	46	4	42	157080	0
19	12	13	21	157071	0
14	29	8	24	156828	0
20	39	11	42	156891	0

33	46	6	41	157026	0
18	18	10	22	156945	0
13	28	2	20	156936	0
27	48	17	63	156819	0
40	46	14	43	156432	1
13	7	27	20	156432	0
14	34	14	21	156513	0
24	42	14	42	156090	0
41	52	6	44	156018	0
14	6	21	21	155865	0
16	35	7	21	155955	0
27	45	4	42	156468	0
30	36	10	42	156144	0
45	48	3	41	156558	0
15	5	19	21	156648	0
23	40	1	22	156657	0
28	38	4	41	156486	0
41	47	0	43	156423	0
19	11	13	24	156315	0
21	35	19	41	156180	0
33	46	15	42	156243	0
47	46	11	42	156567	1
19	6	25	20	156297	0
15	29	17	21	156099	0
31	49	10	42	156297	0
42	45	8	43	156252	0
20	12	17	21	156378	0
10	23	15	21	156099	0
24	48	8	41	155757	0
36	45	5	42	156405	0

56	53	14	62	155685	1
29	6	31	23	156432	1
24	29	24	22	156369	0
42	51	14	41	156207	1
21	12	24	22	155811	0
15	28	16	20	155424	0
28	46	12	42	156108	0
34	40	13	41	155847	0
46	45	10	42	155982	1
19	6	25	21	156090	0
21	35	11	21	156495	0
33	46	7	42	155838	0
46	46	2	41	156315	0
24	11	11	20	156171	0
19	30	3	22	156036	0
35	49	17	63	155766	0
43	40	18	41	156081	1
20	11	28	21	156162	0
22	35	14	21	156441	0
31	42	17	45	156351	0
48	51	8	42	156666	0
27	12	17	21	156747	0
23	29	13	25	156972	0
33	44	12	43	156747	0
42	42	12	42	156522	1
15	6	27	21	156198	0
15	34	14	21	156360	0
26	44	11	41	156324	0
31	46	6	41	156225	0
17	13	14	21	156036	0

19	34	1	21	155685	0
27	41	2	42	155919	0
40	46	19	63	155586	1
12	6	35	22	155910	0
14	35	21	21	155838	0
29	49	14	42	156225	0
48	51	5	42	155865	0
20	6	20	21	156126	0
15	29	11	20	156144	0
29	47	6	42	156054	0
35	39	9	42	155982	0
53	52	19	62	156090	1
26	6	34	21	156099	1
24	31	24	21	156576	0
58	68	19	63	156468	1
30	5	35	21	156441	0
39	43	15	23	156909	0
40	34	2	21	156594	0
18	11	12	21	157053	0
20	35	19	42	156864	0
39	52	9	42	157467	0
18	12	19	22	156891	0
19	34	5	20	156864	0
31	46	1	42	157170	0
48	51	13	63	157314	1
21	6	28	21	157422	0
27	40	13	25	158052	0
34	40	14	41	158808	0
47	46	10	42	158916	0
25	12	19	21	160266	0

25	33	8	22	160185	0
37	45	5	42	159807	0
47	45	1	41	159771	0
26	11	13	23	159690	0
22	29	5	21	159312	0
27	39	8	42	158187	0
45	51	20	63	157719	1
18	6	35	21	157143	0
24	40	16	21	156855	0
33	41	17	42	154902	0
45	46	12	41	153939	1
22	11	23	22	153093	0
24	35	9	21	151932	0
31	40	10	41	150636	0
44	47	9	46	149970	0
22	11	19	21	149619	0
23	34	5	20	148323	0
32	43	3	41	148323	0
41	42	3	42	147846	0
12	5	19	21	147630	0
70	91	11	83	147108	0
59	22	11	22	147342	0
38	12	20	21	147783	0
40	36	5	21	148800	0
18	11	15	21	148980	0
21	36	21	42	149700	0
27	40	2	21	150222	0
41	47	21	66	149979	1
13	6	36	21	150141	1
14	34	23	21	150213	0

27	46	19	42	148836	0
35	41	19	41	149151	1
12	11	30	22	148341	0
30	51	21	42	147648	0
38	41	1	21	146433	0
44	40	7	46	145884	0
22	11	17	21	145605	0
25	36	2	21	145362	0
33	42	3	43	146262	0
41	41	4	42	146703	0
20	12	13	21	147171	0
21	34	20	41	149376	0
34	46	19	45	150699	0
51	51	10	42	152130	0
29	12	19	21	152337	0
26	29	13	23	151437	0
38	45	9	41	151662	0
14	11	18	20	151005	0
24	43	17	42	150303	0
25	34	4	21	149592	0
69	78	7	81	149502	1
43	7	21	21	149259	0
44	34	9	22	149871	1
16	6	23	20	149583	0
23	40	4	21	150330	0
36	46	20	62	149412	0
43	41	20	41	150159	1
21	11	31	22	150204	1
18	30	22	21	150123	0
29	45	1	24	150231	0

41	46	18	63	150564	1
20	12	27	21	150231	0
39	52	18	43	149934	0
70	63	18	63	149628	1
48	12	27	21	149493	0
79	65	3	41	149970	0
53	6	19	22	150258	0
66	47	14	42	150465	1
44	12	22	20	150339	0
61	50	13	41	150312	1
39	11	23	21	150753	0
57	52	13	42	150204	1
36	12	23	22	150258	0
60	57	7	41	150123	1
32	6	22	21	149979	0
55	56	8	42	149412	0
35	14	15	21	149538	0
35	33	3	21	149205	0
50	48	17	62	149511	1
28	11	31	25	149016	0
51	57	15	41	148953	1
30	12	25	22	148530	0
56	59	8	42	149925	1
28	6	23	21	149853	0
57	63	2	42	150906	0
36	11	12	21	152319	0
63	61	12	61	154821	0
43	12	21	21	157638	0
38	28	14	21	162678	0

49	46	10	42	169068	1
22	6	25	21	177384	0
24	35	11	21	187752	0
41	50	2	41	197175	0
48	41	2	41	208866	0
34	19	4	21	220980	0
23	23	2	21	230034	0
30	40	4	42	237540	0
49	52	14	62	243039	0
31	17	18	21	247413	0
21	22	17	21	252327	0
35	47	12	42	257223	0
41	40	13	41	262821	0
51	45	10	42	267087	0
43	23	9	22	271164	0
37	28	2	21	274701	0
49	46	18	62	276420	0
34	18	21	21	278760	0
29	29	14	22	278841	0
37	40	16	42	280227	0
51	47	14	45	280146	0
64	47	9	42	280911	0
60	29	3	23	279876	0
57	30	15	42	278364	0
51	29	8	22	278409	0
30	11	18	21	275457	0
27	30	9	21	274980	0
44	51	1	43	274215	0
56	46	18	63	273828	0
46	24	15	21	272235	0
49	35	1	21	270624	0

29	13	11	23	269508	0
24	28	4	21	268842	0
46	56	11	63	267267	0
14	34	20	43	263424	0
24	45	18	43	261120	0
35	44	16	42	258204	0
51	48	10	42	255414	0
35	18	13	21	252849	0
35	33	21	41	251103	0
42	41	1	21	249663	0
53	45	19	63	246918	1
34	12	28	21	244308	0
35	34	15	21	241761	0
54	86	13	84	233697	1
32	12	23	22	230538	0
45	80	8	65	223662	0
23	11	18	21	222222	0
30	41	21	44	221943	0
25	29	13	21	219711	0
69	76	21	84	218361	0
64	30	12	21	218100	0
49	17	16	21	216732	0
39	24	14	22	216579	0
47	42	14	42	213303	0
29	47	9	42	210072	0

75	80	14	85	209955	0
65	23	12	21	207561	0
50	18	17	23	206886	0
38	22	16	21	207003	0
52	47	10	41	206913	1
25	6	25	21	207543	0
27	35	11	21	207354	0
