DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
9	18	16	21	199857	0
23	48	9	41	198165	0
37	47	4	42	196860	0
14	11	14	21	194619	0
11	30	5	21	190254	0
20	42	5	42	186852	0
28	42	5	42	184683	0
39	45	1	41	182613	0
19	12	10	21	181029	0
14	29	2	21	182460	0
27	47	18	63	183027	0
42	48	12	42	182577	1
15	6	27	21	182847	0
11	30	19	22	183144	0
26	48	13	42	183027	0
36	42	13	42	183207	1
14	12	22	21	182883	0
10	30	13	21	182145	0
24	46	9	42	181533	0

38	48	2	41	181740	0
45	40	4	42	181173	0
18	6	19	21	180660	0
25	41	20	42	180651	0
26	34	7	21	180021	0
40	47	2	42	178896	0
18	12	11	21	178986	0
19	34	19	42	178554	0
32	46	14	41	177771	0
43	46	10	42	176943	0
22	11	21	22	177015	0
16	27	14	20	176430	0
25	44	12	42	176061	0
39	47	7	42	175170	0
17	10	18	21	175656	0
17	34	4	20	174621	0
32	48	18	62	174279	0
41	42	18	42	174333	1
19	12	27	21	173298	0
19	33	15	21	173253	0
31	45	12	42	172695	0
43	46	8	42	173973	0
22	12	17	21	172902	0
18	29	13	25	174279	0
24	40	14	41	172767	0
36	46	10	42	172929	0
15	11	20	21	172164	0
13	33	8	21	172434	0
24	44	6	42	171597	0
39	47	1	42	172794	0
15	11	11	21	172740	0

14	32	21	42	172974	0
24	42	21	42	174108	0
38	48	15	42	173685	1
11	6	30	21	172668	1
7	29	22	21	174387	0
25	52	11	41	173838	0
32	40	13	42	173640	1
11	12	22	21	174090	0
12	35	8	21	173685	0
24	45	4	41	175494	0
33	42	3	41	174675	0
70	71	20	88	175656	1
48	12	30	22	175683	1
28	12	40	22	175539	1
12	19	41	20	175188	1
19	40	22	21	175602	0
44	57	7	42	176628	1
15	6	23	22	176493	0
10	28	17	22	175773	0
23	46	12	41	176592	0
33	44	11	43	174783	0
44	44	9	42	176349	0
25	13	17	21	175962	0
19	28	11	22	175737	0
42	56	17	62	176304	1
15	6	32	21	175323	1
8	28	25	21	176646	0
21	46	20	41	176169	0
33	45	18	43	175395	0

46	46	14	42	175638	1
24	11	24	21	176214	0
25	34	12	22	175917	0
44	53	1	42	176907	0
21	11	11	21	176727	0
17	28	4	21	175890	0
24	41	5	42	176277	0
43	52	15	62	175953	1
22	12	24	21	175449	0
16	28	18	22	176088	0
23	40	20	42	176331	0
41	52	9	41	176511	1
13	6	24	21	175683	0
15	34	11	21	176340	0
29	47	5	41	177870	0
42	47	20	62	177249	1
21	12	30	22	177987	1
17	29	22	21	177015	0
25	43	21	42	177330	0
39	47	16	42	177465	1
19	12	24	20	177294	0
13	29	17	22	178914	0
27	47	12	42	178158	0
42	47	7	42	178293	1
13	6	23	22	177735	0
11	30	14	21	178788	0
24	46	9	41	180111	0
38	48	7	46	177978	0
57	53	17	63	179481	1
36	11	27	21	178878	0

22	28	20	21	178581	0
47	51	11	42	178869	1
20	5	28	22	178788	0
19	34	16	22	178419	0
26	40	18	42	178005	0
47	53	7	42	178716	1
19	6	23	22	178500	0
19	33	11	21	178734	0
32	46	6	41	179139	0
39	41	6	41	179436	0
17	11	16	21	178401	0
13	29	8	21	177807	0
36	58	12	62	178131	1
14	11	22	21	178464	0
11	29	16	23	177915	0
22	45	13	42	178059	0
29	40	14	41	178833	0
43	48	9	43	179409	0
22	12	18	21	179346	0
17	28	12	22	179427	0
31	47	7	42	178140	0
40	44	8	45	179490	0
20	12	17	21	179661	0
22	35	3	21	179589	0
40	53	14	64	178815	1
13	6	29	21	179238	0
15	35	15	21	179355	0
23	41	16	42	178527	0
30	40	17	41	178590	0
43	46	13	42	179373	1

20	11	24	22	179301	0
20	33	12	21	178878	0
33	46	8	42	178554	0
46	47	4	43	179139	0
18	6	18	20	178608	0
19	34	5	21	178932	0
42	56	15	66	178653	0
44	36	20	41	178086	1
23	11	29	20	178392	0
22	34	16	21	178257	0
33	44	13	41	177726	1
11	11	23	21	177780	0
8	30	15	22	178311	0
22	47	13	45	176655	0
31	42	12	41	178662	0
49	52	3	43	177753	0
29	13	15	25	177672	0
25	29	8	22	178320	0
33	42	8	42	177357	0
44	46	7	45	177213	0
25	12	17	22	177960	0
24	33	4	20	176997	0
36	46	20	62	176529	0
42	39	2	21	175917	0
20	12	11	21	176826	0
26	39	15	43	175773	0
32	39	18	42	175539	0
40	42	17	41	176610	1
20	12	26	21	175296	0
14	27	20	21	176646	0

31	51	10	41	175611	0
44	46	7	43	175692	0
23	12	16	21	176061	0
21	32	5	21	175980	0
23	36	10	41	176133	0
41	51	21	62	174999	1
13	5	36	20	175269	0
20	40	17	21	175674	0
33	46	14	43	176124	0
41	42	13	41	175413	0
26	18	16	21	175755	0
21	28	9	21	175827	0
26	40	13	44	175314	0
43	50	5	42	176070	0
17	6	21	22	174819	0
19	37	9	25	175827	0
31	45	5	41	174396	0
45	46	1	42	175161	0
21	11	14	24	174144	0
24	35	21	42	176106	0
37	46	16	41	176016	0
44	41	16	41	176466	1
22	11	26	21	175719	0
24	35	13	22	176475	0
37	47	8	42	176736	0
45	42	7	41	176907	1
19	6	23	22	176646	0
25	41	2	20	176700	0
43	50	15	63	175872	1
21	12	24	21	177042	1
9	22	24	22	177609	0

18	41	5	22	176790	0
25	41	6	42	176556	0
64	73	16	83	177519	1
