Source	FPS	Mbps	Latency EMA	Latency SMA	Alpha	Step	UTC
 
4	1.99004975124378	6.68484776119403	-312.5	-625	0.5	0	11.18.09.166
4	9.9502487562189	32.503928358209	-23.8790893554688	-240.071428571429	0.5	0	11.18.10.171
4	14.9700598802395	49.2486467065868	419.385942396708	20.0333333333333	0.5	0	11.18.11.174
4	17.9282868525896	60.0788366533865	922.049571120776	272.702127659574	0.5	0	11.18.12.180
4	17.9640718562874	60.6345628742515	1293.63952712358	499.095238095238	0.5	0	11.18.13.185
4	16.9491525423729	57.4199162512463	1665.31142547517	744.048780487805	0.5	0	11.18.14.188
4	17.982017982018	61.1136143856144	2085.14224493299	980.31	0.5	0	11.18.15.192
4	17.9461615154536	60.8373439680957	2470.26821953676	1421.69	0.5	0	11.18.16.198
4	19.8609731876862	68.161501489573	2961.48900846142	1855.96	0.5	0	11.18.17.205
4	15.9680638722555	60.1409580838323	3337.19025031287	2227.58	0.5	0.1	11.18.18.210
4	16.9322709163347	66.4371633466135	3834.37816147233	2583.22	0.5	0.1	11.18.19.217
4	14.8809523809524	54.5891428571429	4325.30547146853	2969.41	0.5	0.1	11.18.20.226
4	18.8866799204771	65.6445805168986	4679.90097162427	3416	0.5	0.1	11.18.21.233
4	14.985014985015	59.2801678321678	5151.68072207555	3802.25	0.5	0.1	11.18.22.236
4	14.9402390438247	59.4905019920319	5582.50646485477	4229.8	0.5	0.1	11.18.23.242
4	15.9203980099502	63.0593671641791	6050.45914469093	4674.79	0.5	0.2	11.18.24.251
4	10.9670987038883	43.4302372881356	6678.57346637924	5009.48	0.5	0.2	11.18.25.254
4	15.9362549800797	63.1570278884462	7142.57033650919	5507.84	0.5	0.2	11.18.26.261
4	14.9402390438247	59.4050199203187	7620.86430573537	5980.51	0.5	0.2	11.18.27.265
4	14.985014985015	59.4731508491508	8137.1556049898	6479.34	0.5	0.2	11.18.28.268
4	15.9680638722555	63.0481916167665	8643.29652642219	7018.71	0.5	0.3	11.18.29.271
